Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,74.445591,[341   8] ; [45 21],[324.61204819  24.38795181] ; [61.38795181  4.61204819],1
d3,1,0.000196,13.866618,[262  85] ; [35 31],[249.53753027  97.46246973] ; [47.46246973 18.53753027],1
u1,1,0.000468,12.239022,[ 97 252] ; [ 5 61],[ 85.77831325 263.22168675] ; [16.22168675 49.77831325],1
a5,1,0.001019,10.793517,[285  64] ; [42 24],[274.99518072  74.00481928] ; [52.00481928 13.99518072],0
a2,1,0.001357,10.262818,[110 239] ; [ 8 58],[ 99.23373494 249.76626506] ; [18.76626506 47.23373494],0
d2,1,0.002338,9.262971,[202 145] ; [25 41],[190.72397094 156.27602906] ; [36.27602906 29.72397094],0
d1,1,0.003939,8.31163,[234 115] ; [32 34],[223.69638554 125.30361446] ; [42.30361446 23.69638554],0
v4,1,0.004585,8.036161,[340   8] ; [59  6],[336.20338983  11.79661017] ; [62.79661017  2.20338983],0
a4,1,0.005387,7.744854,[181 167] ; [22 44],[170.63768116 177.36231884] ; [32.36231884 33.63768116],0
n4,1,0.006094,7.522391,[300  48] ; [48 18],[292.52173913  55.47826087] ; [55.47826087 10.52173913],0
r2,1,0.016985,5.697966,[340   8] ; [57  5],[336.96585366  11.03414634] ; [60.03414634  1.96585366],0
s6,1,0.020577,5.362248,[298  48] ; [47 16],[291.85819071  54.14180929] ; [53.14180929  9.85819071],0
a7,1,0.026324,4.934614,[249 100] ; [38 28],[241.35662651 107.64337349] ; [45.64337349 20.35662651],0
n6,1,0.026847,4.900602,[310  35] ; [53 13],[304.7080292  40.2919708] ; [58.2919708  7.7080292],0
a3,1,0.042463,4.116667,[289  58] ; [48 18],[283.14527845  63.85472155] ; [53.85472155 12.14527845],0
n5,1,0.054576,3.695002,[283  64] ; [47 19],[277.26392252  69.73607748] ; [52.73607748 13.26392252],0
d5,1,0.055222,3.675384,[295  51] ; [50 16],[289.73300971  56.26699029] ; [55.26699029 10.73300971],0
a6,1,0.077213,3.122603,[233 113] ; [37 29],[226.74757282 119.25242718] ; [43.25242718 22.74757282],0
d4,1,0.081125,3.042213,[301  45] ; [52 14],[296.45145631  49.54854369] ; [56.54854369  9.45145631],0
s4,1,0.093249,2.817371,[ 68 279] ; [19 47],[ 73.0968523 273.9031477] ; [13.9031477 52.0968523],0
s3,1,0.110377,2.548815,[263  83] ; [44 22],[257.82038835  88.17961165] ; [49.17961165 16.82038835],0
v1,1,0.116329,2.466066,[205 137] ; [30 31],[199.4292804 142.5707196] ; [35.5707196 25.4292804],0
s2,1,0.132958,2.257624,[258  90] ; [43 23],[253.01449275  94.98550725] ; [47.98550725 18.01449275],0
p10,1,0.151499,2.057088,[302  46] ; [52 13],[298.28571429  49.71428571] ; [55.71428571  9.28571429],0
v2,1,0.156739,2.005405,[212 127] ; [34 30],[206.93300248 132.06699752] ; [39.06699752 24.93300248],0
v3,1,0.201012,1.63501,[160 175] ; [25 39],[155.32581454 179.67418546] ; [29.67418546 34.32581454],0
p7,1,0.231879,1.429295,[244  95] ; [42 23],[239.98514851  99.01485149] ; [46.01485149 18.98514851],0
p2,1,0.241052,1.374429,[299  49] ; [53 13],[295.88405797  52.11594203] ; [56.11594203  9.88405797],0
p4,1,0.241499,1.371825,[236 111] ; [40 26],[231.89346247 115.10653753] ; [44.10653753 21.89346247],0
n1,1,0.246577,1.342593,[28 35] ; [14 10],[30.4137931 32.5862069] ; [11.5862069 12.4137931],0
a8,1,0.250243,1.321945,[ 58 251] ; [ 8 55],[ 54.82258065 254.17741935] ; [11.17741935 51.82258065],0
p12,1,0.265077,1.242048,[ 37 310] ; [ 4 61],[ 34.5315534 312.4684466] ; [ 6.4684466 58.5315534],0
s8,1,0.287664,1.130521,[243 103] ; [42 24],[239.34466019 106.65533981] ; [45.65533981 20.34466019],0
p8,1,0.301996,1.065361,[196 148] ; [32 32],[192.23529412 151.76470588] ; [35.76470588 28.23529412],0
p1,1,0.309334,1.033516,[ 33 314] ; [ 9 57],[ 35.28813559 311.71186441] ; [ 6.71186441 59.28813559],0
u3,1,0.318576,0.994783,[44 16] ; [11  7],[42.30769231 17.69230769] ; [12.69230769  5.30769231],0
u4,1,0.319058,0.992803,[ 14 335] ; [ 1 65],[ 12.61445783 336.38554217] ; [ 2.38554217 63.61445783],0
u2,1,0.340738,0.907652,[40 19] ; [10  8],[38.31168831 20.68831169] ; [11.68831169  6.31168831],0
s5,1,0.367146,0.813301,[156 181] ; [24 36],[152.79596977 184.20403023] ; [27.20403023 32.79596977],0
p3,1,0.445334,0.582501,[198 149] ; [41 25],[200.8062954 146.1937046] ; [38.1937046 27.8062954],0
n3,1,0.535377,0.384176,[43 19] ; [19  6],[44.18390805 17.81609195] ; [17.81609195  7.18390805],0
a1,1,0.563445,0.333774,[ 20 329] ; [ 5 61],[ 21.02409639 327.97590361] ; [ 3.97590361 62.02409639],0
n2,1,0.592207,0.28691,[47 16] ; [20  5],[47.96590909 15.03409091] ; [19.03409091  5.96590909],0
b2,1,0.604926,0.267629,[106 135] ; [20 30],[104.35051546 136.64948454] ; [21.64948454 28.35051546],0
b3,1,0.604926,0.267629,[106 135] ; [20 30],[104.35051546 136.64948454] ; [21.64948454 28.35051546],0
p9,1,0.613349,0.255328,[311  36] ; [56  8],[309.85158151  37.14841849] ; [57.14841849  6.85158151],0
p5,1,0.629044,0.23336,[ 56 289] ; [ 9 56],[ 54.69512195 290.30487805] ; [10.30487805 54.69512195],0
b4,1,0.659555,0.194064,[196 153] ; [39 27],[197.62650602 151.37349398] ; [37.37349398 28.62650602],0
p11,1,0.725657,0.123137,[279  70] ; [54 12],[280.04096386  68.95903614] ; [52.95903614 13.04096386],0
p6,1,0.774665,0.081955,[158 188] ; [30 33],[159.04156479 186.95843521] ; [28.95843521 34.04156479],0
b5,1,0.787942,0.072352,[200 149] ; [39 27],[200.99036145 148.00963855] ; [38.00963855 27.99036145],0
s1,1,0.977679,0.000783,[ 16 330] ; [ 3 63],[ 15.95631068 330.04368932] ; [ 3.04368932 62.95631068],0
b1,1,0.982054,0.000506,[138 211] ; [26 40],[137.91807229 211.08192771] ; [26.08192771 39.91807229],0
