Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,34.120251,[ 21 113] ; [67 70],[43.51291513 90.48708487] ; [44.48708487 92.51291513],1
v1,1,1e-06,24.182714,[38 97] ; [78 57],[58. 77.] ; [58. 77.],1
r3,1,0.002098,9.461823,[118  21] ; [135   6],[125.59642857  13.40357143] ; [127.40357143  13.59642857],0
p12,1,0.006226,7.483562,[  4 133] ; [ 16 124],[  9.89169675 127.10830325] ; [ 10.10830325 129.89169675],0
s6,1,0.01085,6.489789,[67 71] ; [88 50],[77.5 60.5] ; [77.5 60.5],0
s1,1,0.017601,5.635457,[ 10 128] ; [  2 137],[  5.97833935 132.02166065] ; [  6.02166065 132.97833935],0
d1,1,0.024999,5.023979,[84 55] ; [103  38],[92.83214286 46.16785714] ; [94.16785714 46.83214286],0
r1,1,0.027396,4.865694,[94 45] ; [111  29],[102.13261649  36.86738351] ; [102.86738351  37.13261649],0
n3,1,0.030383,4.6875,[25 25] ; [29 11],[30. 20.] ; [24. 16.],0
a7,1,0.047181,3.938907,[96 43] ; [112  29],[103.25714286  35.74285714] ; [104.74285714  36.25714286],0
a5,1,0.050652,3.819759,[94 45] ; [110  31],[101.27142857  37.72857143] ; [102.72857143  38.27142857],0
b1,1,0.069743,3.289069,[61 78] ; [47 94],[53.61428571 85.38571429] ; [54.38571429 86.61428571],0
d5,1,0.078975,3.085872,[114  25] ; [126  15],[119.14285714  19.85714286] ; [120.85714286  20.14285714],0
p4,1,0.09672,2.758817,[52 86] ; [67 74],[58.86021505 79.13978495] ; [60.13978495 80.86021505],0
s8,1,0.100195,2.702445,[41 98] ; [54 85],[47.5 91.5] ; [47.5 91.5],0
r4,1,0.120223,2.414409,[106  33] ; [118  23],[111.2  27.8] ; [112.8  28.2],0
a3,1,0.133418,2.252281,[90 49] ; [103  38],[95.81071429 43.18928571] ; [97.18928571 43.81071429],0
s2,1,0.146468,2.108659,[56 82] ; [68 70],[62. 76.] ; [62. 76.],0
p11,1,0.180024,1.797423,[85 54] ; [97 44],[90.35 48.65] ; [91.65 49.35],0
