Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000213,13.713576,[11  4] ; [ 6 27],[5.3125 9.6875] ; [11.6875 21.3125],1
p8,1,0.001029,10.775414,[7 8] ; [ 2 30],[ 2.87234043 12.12765957] ; [ 6.12765957 25.87234043],0
p10,1,0.002205,9.370339,[13  2] ; [12 19],[8.15217391 6.84782609] ; [16.84782609 14.15217391],0
p9,1,0.004119,8.230538,[13  2] ; [13 18],[8.47826087 6.52173913] ; [17.52173913 13.47826087],0
p6,1,0.004355,8.129415,[7 8] ; [ 3 28],[ 3.26086957 11.73913043] ; [ 6.73913043 24.26086957],0
p4,1,0.004891,7.919192,[10  5] ; [ 8 25],[5.625 9.375] ; [12.375 20.625],0
s3,1,0.012079,6.299244,[10  5] ; [ 9 23],[6.06382979 8.93617021] ; [12.93617021 19.06382979],0
p2,1,0.012592,6.225542,[11  4] ; [11 21],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
s5,1,0.026348,4.933004,[5 9] ; [ 3 30],[ 2.38297872 11.61702128] ; [ 5.61702128 27.38297872],0
p11,1,0.029273,4.751515,[11  4] ; [13 20],[7.5 7.5] ; [16.5 16.5],0
a5,1,0.040091,4.214026,[12  3] ; [16 17],[8.75 6.25] ; [19.25 13.75],0
s2,1,0.046103,3.977809,[7 8] ; [ 6 26],[ 4.14893617 10.85106383] ; [ 8.85106383 23.14893617],0
d3,1,0.082388,3.017143,[9 6] ; [11 22],[6.25 8.75] ; [13.75 19.25],0
s6,1,0.088407,2.903147,[7 6] ; [ 9 24],[4.52173913 8.47826087] ; [11.47826087 21.52173913],0
s8,1,0.105645,2.618182,[6 9] ; [ 6 27],[ 3.75 11.25] ; [ 8.25 24.75],0
a6,1,0.107717,2.587398,[11  4] ; [16 17],[8.4375 6.5625] ; [18.5625 14.4375],0
s7,1,0.143466,2.140388,[5 9] ; [ 5 26],[ 3.11111111 10.88888889] ; [ 6.88888889 24.11111111],0
p5,1,0.154112,2.031071,[ 3 12] ; [ 2 30],[ 1.59574468 13.40425532] ; [ 3.40425532 28.59574468],0
d4,1,0.155266,2.01974,[11  4] ; [17 16],[8.75 6.25] ; [19.25 13.75],0
d5,1,0.155266,2.01974,[11  4] ; [17 16],[8.75 6.25] ; [19.25 13.75],0
n6,1,0.208458,1.582106,[11  3] ; [19 13],[9.13043478 4.86956522] ; [20.86956522 11.13043478],0
v2,1,0.211123,1.563705,[7 8] ; [ 9 23],[5.10638298 9.89361702] ; [10.89361702 21.10638298],0
b1,1,0.241268,1.373172,[10  5] ; [16 17],[8.125 6.875] ; [17.875 15.125],0
d1,1,0.271878,1.207245,[7 8] ; [10 23],[5.3125 9.6875] ; [11.6875 21.3125],0
r2,1,0.284023,1.147741,[10  5] ; [16 16],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
a3,1,0.284023,1.147741,[10  5] ; [16 16],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
s4,1,0.289471,1.122078,[ 3 12] ; [ 3 30],[ 1.875 13.125] ; [ 4.125 28.875],0
u3,1,0.294433,1.099239,[2 3] ; [ 3 14],[1.13636364 3.86363636] ; [ 3.86363636 13.13636364],0
u2,1,0.294433,1.099239,[2 3] ; [ 3 14],[1.13636364 3.86363636] ; [ 3.86363636 13.13636364],0
v1,1,0.3779,0.777521,[6 9] ; [ 9 24],[ 4.6875 10.3125] ; [10.3125 22.6875],0
r3,1,0.381424,0.766107,[10  5] ; [17 15],[8.61702128 6.38297872] ; [18.38297872 13.61702128],0
n4,1,0.473453,0.513906,[12  3] ; [29  4],[12.8125  2.1875] ; [28.1875  4.8125],0
d2,1,0.539368,0.376712,[8 7] ; [14 18],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
a7,1,0.584481,0.299046,[6 9] ; [16 17],[6.875 8.125] ; [15.125 17.875],0
b3,1,0.616311,0.251087,[3 9] ; [ 7 14],[3.63636364 8.36363636] ; [ 6.36363636 14.63636364],0
b2,1,0.616311,0.251087,[3 9] ; [ 7 14],[3.63636364 8.36363636] ; [ 6.36363636 14.63636364],0
s1,1,0.65561,0.198901,[ 2 13] ; [ 3 30],[ 1.5625 13.4375] ; [ 3.4375 29.5625],0
v3,1,0.745828,0.10507,[ 3 12] ; [ 8 25],[ 3.4375 11.5625] ; [ 7.5625 25.4375],0
b5,1,0.755497,0.09697,[8 7] ; [16 17],[7.5 7.5] ; [16.5 16.5],0
n3,1,0.811055,0.057152,[1 1] ; [ 7 10],[0.84210526 1.15789474] ; [7.15789474 9.84210526],0
a8,1,0.833108,0.044402,[ 3 11] ; [ 6 26],[ 2.73913043 11.26086957] ; [ 6.26086957 25.73913043],0
r1,1,0.838766,0.041401,[ 5 10] ; [12 21],[5.3125 9.6875] ; [11.6875 21.3125],0
r4,1,0.85732,0.032323,[ 4 11] ; [ 8 25],[ 3.75 11.25] ; [ 8.25 24.75],0
p1,1,0.868604,0.027368,[ 2 13] ; [ 5 28],[ 2.1875 12.8125] ; [ 4.8125 28.1875],0
p12,1,0.889603,0.019267,[ 1 13] ; [ 2 31],[ 0.89361702 13.10638298] ; [ 2.10638298 30.89361702],0
a2,1,0.906307,0.013853,[ 2 13] ; [ 4 29],[ 1.875 13.125] ; [ 4.125 28.875],0
a4,1,0.917021,0.010855,[ 4 11] ; [ 9 23],[ 4.14893617 10.85106383] ; [ 8.85106383 23.14893617],0
u1,1,0.935917,0.006465,[ 1 14] ; [ 2 31],[ 0.9375 14.0625] ; [ 2.0625 30.9375],0
n1,1,0.937193,0.006209,[1 1] ; [9 8],[1.05263158 0.94736842] ; [8.94736842 8.05263158],0
n2,1,0.937193,0.006209,[1 1] ; [8 9],[0.94736842 1.05263158] ; [8.05263158 8.94736842],0
b4,1,0.968254,0.001584,[9 6] ; [20 13],[9.0625 5.9375] ; [19.9375 13.0625],0
