Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.588453,[15 56] ; [39  8],[32.49152542 38.50847458] ; [21.50847458 25.49152542],1
s6,1,0.0,27.412587,[25 47] ; [40  8],[39. 33.] ; [26. 22.],1
s7,1,1e-05,19.524488,[15 53] ; [28 16],[26.10714286 41.89285714] ; [16.89285714 27.10714286],1
p6,1,0.000258,13.35609,[ 6 65] ; [17 31],[13.72268908 57.27731092] ; [ 9.27731092 38.72268908],1
p9,1,0.000286,13.156769,[35 35] ; [39  8],[44.27350427 25.72649573] ; [29.72649573 17.27350427],1
s5,1,0.00029,13.130777,[ 9 62] ; [19 26],[17.13793103 53.86206897] ; [10.86206897 34.13793103],1
s8,1,0.000337,12.851937,[13 59] ; [23 24],[21.78151261 50.21848739] ; [14.21848739 32.78151261],1
r3,1,0.000465,12.25,[53 19] ; [47  1],[60. 12.] ; [40.  8.],1
r4,1,0.004068,8.253126,[48 24] ; [43  5],[54.6 17.4] ; [36.4 11.6],0
v4,1,0.004257,8.170922,[55 17] ; [46  2],[60.6 11.4] ; [40.4  7.6],0
p10,1,0.004826,7.943683,[36 34] ; [37 11],[43.30508475 26.69491525] ; [29.69491525 18.30508475],0
v1,1,0.005354,7.755784,[19 52] ; [24 22],[26.09401709 44.90598291] ; [16.90598291 29.09401709],0
p7,1,0.022894,5.176516,[18 53] ; [21 25],[23.66666667 47.33333333] ; [15.33333333 30.66666667],0
p11,1,0.030446,4.683932,[32 40] ; [31 17],[37.8 34.2] ; [25.2 22.8],0
r2,1,0.03225,4.585158,[58 12] ; [46  2],[61.69491525  8.30508475] ; [42.30508475  5.69491525],0
u1,1,0.040391,4.201389,[10 62] ; [14 34],[14.4 57.6] ; [ 9.6 38.4],0
n2,1,0.04057,4.1939,[14 13] ; [14  3],[17.18181818  9.81818182] ; [10.81818182  6.18181818],0
p4,1,0.041904,4.139064,[15 56] ; [18 29],[19.8559322 51.1440678] ; [13.1440678 33.8559322],0
b5,1,0.048107,3.90625,[43 29] ; [37 11],[48. 24.] ; [32. 16.],0
s4,1,0.053579,3.725773,[ 8 62] ; [12 36],[11.86440678 58.13559322] ; [ 8.13559322 39.86440678],0
r1,1,0.101038,2.689076,[47 25] ; [38 10],[51. 21.] ; [34. 14.],0
n6,1,0.141339,2.163317,[47 24] ; [37 10],[50.54237288 20.45762712] ; [33.45762712 13.54237288],0
u4,1,0.146142,2.112069,[ 1 71] ; [ 3 45],[ 2.4 69.6] ; [ 1.6 46.4],0
n5,1,0.152078,2.051282,[45 27] ; [36 12],[48.6 23.4] ; [32.4 15.6],0
v2,1,0.177956,1.81461,[33 37] ; [27 18],[36.52173913 33.47826087] ; [23.47826087 21.52173913],0
p12,1,0.178744,1.808036,[ 3 69] ; [ 5 43],[ 4.8 67.2] ; [ 3.2 44.8],0
p3,1,0.186017,1.748882,[19 52] ; [18 29],[22.26271186 48.73728814] ; [14.73728814 32.26271186],0
n4,1,0.199896,1.643132,[46 26] ; [36 12],[49.2 22.8] ; [32.8 15.2],0
a1,1,0.263552,1.25,[ 9 63] ; [ 3 45],[ 7.2 64.8] ; [ 4.8 43.2],0
v3,1,0.267592,1.229051,[24 47] ; [19 24],[26.78070175 44.21929825] ; [16.21929825 26.78070175],0
n3,1,0.272269,1.205278,[14 12] ; [12  5],[15.72093023 10.27906977] ; [10.27906977  6.72093023],0
