Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,55.782018,[214  70] ; [44 77],[180.91851852 103.08148148] ; [77.08148148 43.91851852],1
a6,1,0.0,50.701389,[225  60] ; [52 69],[194.44581281  90.55418719] ; [82.55418719 38.44581281],1
d5,1,0.0,26.328257,[232  53] ; [69 52],[211.29310345  73.70689655] ; [89.70689655 31.29310345],1
r4,1,6e-06,20.378756,[241  44] ; [78 43],[223.92857143  61.07142857] ; [95.07142857 25.92857143],1
r3,1,7e-06,20.282048,[262  22] ; [92 29],[248.23703704  35.76296296] ; [105.76296296  15.23703704],1
a2,1,9e-06,19.818985,[ 67 218] ; [  6 115],[ 51.24384236 233.75615764] ; [21.75615764 99.24384236],1
d4,1,4.2e-05,16.797564,[225  60] ; [71 49],[208.2962963  76.7037037] ; [87.7037037 32.2962963],1
r1,1,9.9e-05,15.165052,[214  69] ; [68 53],[197.53960396  85.46039604] ; [84.46039604 36.53960396],1
d1,1,0.000182,14.008242,[152 133] ; [40 81],[134.77832512 150.22167488] ; [57.22167488 63.77832512],1
v2,1,0.00204,9.512929,[147 127] ; [42 73],[133.12596401 140.87403599] ; [55.87403599 59.12596401],0
u1,1,0.002409,9.208632,[ 38 247] ; [  4 117],[ 29.48275862 255.51724138] ; [ 12.51724138 108.48275862],0
p10,1,0.003315,8.625221,[204  78] ; [67 50],[191.53383459  90.46616541] ; [79.46616541 37.53383459],0
v4,1,0.003689,8.430935,[261  24] ; [97 22],[252.54950495  32.45049505] ; [105.45049505  13.54950495],0
u3,1,0.004438,8.095257,[53 43] ; [16 36],[44.75675676 51.24324324] ; [24.24324324 27.75675676],0
p3,1,0.005645,7.660164,[123 161] ; [34 85],[110.64019851 173.35980149] ; [46.35980149 72.64019851],0
p4,1,0.005674,7.651185,[145 139] ; [42 75],[132.43890274 151.56109726] ; [54.56109726 62.43890274],0
b1,1,0.006798,7.325628,[ 96 189] ; [58 63],[108.10344828 176.89655172] ; [45.89655172 75.10344828],0
a5,1,0.007874,7.061982,[197  88] ; [67 54],[185.32019704  99.67980296] ; [78.67980296 42.32019704],0
s6,1,0.023567,5.126199,[118 165] ; [36 85],[107.87623762 175.12376238] ; [46.12376238 74.87623762],0
p2,1,0.028471,4.799304,[222  62] ; [80 38],[213.35323383  70.64676617] ; [88.64676617 29.35323383],0
r2,1,0.033908,4.499362,[255  27] ; [97 20],[248.78195489  33.21804511] ; [103.21804511  13.78195489],0
p9,1,0.034822,4.453858,[216  65] ; [78 39],[207.57286432  73.42713568] ; [86.42713568 30.57286432],0
p8,1,0.038523,4.281779,[138 141] ; [45 73],[128.6070529 150.3929471] ; [54.3929471 63.6070529],0
v1,1,0.0555,3.667002,[136 143] ; [46 74],[127.26315789 151.73684211] ; [54.73684211 65.26315789],0
p7,1,0.057945,3.595252,[159 120] ; [55 63],[150.3929471 128.6070529] ; [63.6070529 54.3929471],0
a3,1,0.064919,3.407033,[188  94] ; [69 52],[179.83622829 102.16377171] ; [77.16377171 43.83622829],0
p6,1,0.077239,3.122052,[ 77 204] ; [22 94],[ 70.07304786 210.92695214] ; [28.92695214 87.07304786],0
b5,1,0.084306,2.979864,[186  99] ; [68 53],[178.30049261 106.69950739] ; [75.69950739 45.30049261],0
p11,1,0.092118,2.836967,[214  71] ; [81 40],[207.08128079  77.91871921] ; [87.91871921 33.08128079],0
n6,1,0.123166,2.376593,[220  64] ; [85 36],[213.87654321  70.12345679] ; [91.12345679 29.87654321],0
a4,1,0.156884,2.004008,[114 169] ; [39 80],[107.70895522 175.29104478] ; [45.29104478 73.70895522],0
b3,1,0.180592,1.792748,[ 52 114] ; [29 43],[ 56.49579832 109.50420168] ; [24.50420168 47.49579832],0
b2,1,0.180592,1.792748,[ 52 114] ; [29 43],[ 56.49579832 109.50420168] ; [24.50420168 47.49579832],0
u2,1,0.248416,1.332191,[52 44] ; [23 29],[48.64864865 47.35135135] ; [26.35135135 25.64864865],0
n5,1,0.26279,1.254,[186  96] ; [86 34],[190.80597015  91.19402985] ; [81.19402985 38.80597015],0
p5,1,0.308265,1.038095,[ 14 270] ; [  9 111],[ 16.16831683 267.83168317] ; [  6.83168317 113.16831683],0
p12,1,0.355915,0.852254,[  7 275] ; [  5 114],[  8.43890274 273.56109726] ; [  3.56109726 115.43890274],0
s3,1,0.396831,0.717908,[ 65 216] ; [32 86],[ 68.31328321 212.68671679] ; [28.68671679 89.31328321],0
b4,1,0.411642,0.674055,[168 117] ; [66 55],[164.26108374 120.73891626] ; [69.73891626 51.26108374],0
s8,1,0.499632,0.455718,[ 60 224] ; [22 99],[ 57.50123457 226.49876543] ; [24.49876543 96.50123457],0
a8,1,0.516443,0.42099,[ 26 229] ; [  9 103],[ 24.31880109 230.68119891] ; [ 10.68119891 101.31880109],0
v3,1,0.556672,0.3455,[ 94 184] ; [36 81],[ 91.49367089 186.50632911] ; [38.50632911 78.49367089],0
s1,1,0.632197,0.229093,[  7 275] ; [  4 116],[  7.71641791 274.28358209] ; [  3.28358209 116.71641791],0
