Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,133.528627,[ 77 279] ; [138  53],[139.92687386 216.07312614] ; [ 75.07312614 115.92687386],1
s2,1,0.0,78.297922,[ 94 278] ; [125  73],[142.92631579 229.07368421] ; [ 76.07368421 121.92631579],1
s6,1,0.0,73.546711,[155 215] ; [158  41],[203.53251318 166.46748682] ; [109.46748682  89.53251318],1
s3,1,0.0,55.886733,[135 234] ; [137  60],[177.32862191 191.67137809] ; [ 94.67137809 102.32862191],1
p3,1,1.1e-05,19.285603,[136 235] ; [111  88],[160.76666667 210.23333333] ; [ 86.23333333 112.76666667],1
p4,1,3.7e-05,17.01171,[171 199] ; [128  71],[194.4288225 175.5711775] ; [104.5711775  94.4288225],1
p9,1,7.4e-05,15.69689,[271  98] ; [173  24],[289.46289753  79.53710247] ; [154.53710247  42.46289753],1
d2,1,7.5e-05,15.682228,[145 227] ; [112  87],[167.43257443 204.56742557] ; [ 89.56742557 109.43257443],1
p6,1,0.000114,14.894594,[ 88 278] ; [ 78 119],[107.91474245 258.08525755] ; [ 58.08525755 138.91474245],1
p5,1,0.000272,13.251818,[ 11 362] ; [ 20 175],[ 20.35739437 352.64260563] ; [ 10.64260563 184.35739437],1
r4,1,0.000527,12.016828,[322  52] ; [190   9],[334.18499127  39.81500873] ; [177.81500873  21.18499127],1
p10,1,0.00066,11.599904,[259 110] ; [164  33],[275.77208481  93.22791519] ; [147.22791519  49.77208481],1
d1,1,0.000661,11.594991,[183 191] ; [127  72],[202.33856894 171.66143106] ; [107.66143106  91.33856894],1
n4,1,0.001184,10.515103,[261 112] ; [164  35],[277.14160839  95.85839161] ; [147.85839161  51.14160839],0
n6,1,0.001304,10.336523,[281  91] ; [173  26],[295.77583187  76.22416813] ; [158.22416813  40.77583187],0
p12,1,0.001677,9.872881,[  9 361] ; [ 16 181],[ 16.31393298 353.68606702] ; [  8.68606702 188.31393298],0
p11,1,0.002087,9.47149,[271 103] ; [167  32],[285.88481675  88.11518325] ; [152.11518325  46.88481675],0
a3,1,0.003024,8.79271,[235 137] ; [150  49],[250.82311734 121.17688266] ; [134.17688266  64.82311734],0
u4,1,0.00822,6.984974,[  4 370] ; [  9 190],[  8.48516579 365.51483421] ; [  4.51483421 194.48516579],0
d5,1,0.009269,6.770166,[279  93] ; [168  31],[291.21541156  80.78458844] ; [155.78458844  43.21541156],0
v4,1,0.011051,6.457022,[346  26] ; [195   4],[352.45534151  19.54465849] ; [188.54465849  10.45534151],0
u1,1,0.011195,6.434175,[ 44 330] ; [ 39 160],[ 54.17452007 319.82547993] ; [ 28.82547993 170.17452007],0
r1,1,0.012214,6.279591,[283  90] ; [168  30],[294.61120841  78.38879159] ; [156.38879159  41.61120841],0
a5,1,0.012801,6.196466,[242 132] ; [149  50],[255.20767888 118.79232112] ; [135.79232112  63.20767888],0
p7,1,0.012814,6.194636,[197 169] ; [125  68],[210.82647585 155.17352415] ; [111.17352415  81.82647585],0
v3,1,0.012994,6.169946,[119 241] ; [ 82 105],[132.28519196 227.71480804] ; [ 68.71480804 118.28519196],0
n5,1,0.01308,6.158313,[254 117] ; [155  43],[266.67662566 104.32337434] ; [142.32337434  55.67662566],0
a8,1,0.014621,5.961614,[ 32 311] ; [ 30 151],[ 40.58396947 302.41603053] ; [ 21.41603053 159.58396947],0
u3,1,0.033336,4.52845,[71 66] ; [34 15],[77.33870968 59.66129032] ; [27.66129032 21.33870968],0
d4,1,0.042227,4.126098,[281  91] ; [165  34],[290.56392294  81.43607706] ; [155.43607706  43.56392294],0
p8,1,0.045667,3.99382,[160 208] ; [102  93],[171.25399645 196.74600355] ; [ 90.74600355 104.25399645],0
v2,1,0.049581,3.855578,[177 181] ; [109  78],[187.86788991 170.13211009] ; [98.13211009 88.86788991],0
b3,1,0.051591,3.788991,[ 59 133] ; [59 85],[ 67.42857143 124.57142857] ; [50.57142857 93.42857143],0
b2,1,0.051591,3.788991,[ 59 133] ; [59 85],[ 67.42857143 124.57142857] ; [50.57142857 93.42857143],0
r3,1,0.052473,3.760635,[342  31] ; [191   8],[347.56818182  25.43181818] ; [185.43181818  13.56818182],0
v1,1,0.059069,3.563321,[169 198] ; [103  86],[179.53956835 187.46043165] ; [92.46043165 96.53956835],0
u2,1,0.061949,3.484429,[70 67] ; [32 16],[75.53513514 61.46486486] ; [26.46486486 21.53513514],0
p2,1,0.104312,2.638352,[287  83] ; [165  33],[294.43661972  75.56338028] ; [157.56338028  40.43661972],0
a6,1,0.106268,2.608864,[268 105] ; [130  69],[259.53496503 113.46503497] ; [138.46503497  60.53496503],0
a2,1,0.13361,2.250048,[ 72 302] ; [ 49 150],[ 78.97731239 295.02268761] ; [ 42.02268761 156.97731239],0
a4,1,0.171282,1.871684,[144 227] ; [ 89 110],[151.65438596 219.34561404] ; [ 81.34561404 117.65438596],0
n3,1,0.206347,1.59687,[71 28] ; [23 15],[67.9270073 31.0729927] ; [26.0729927 11.9270073],0
a7,1,0.319169,0.992347,[280  93] ; [141  57],[275.01401051  97.98598949] ; [145.98598949  52.01401051],0
p1,1,0.323418,0.975073,[ 22 350] ; [ 16 182],[ 24.8 347.2] ; [ 13.2 184.8],0
n2,1,0.469379,0.523438,[68 32] ; [24 15],[66.18705036 33.81294964] ; [25.81294964 13.18705036],0
b4,1,0.670977,0.180462,[213 161] ; [117  82],[215.39267016 158.60732984] ; [114.60732984  84.39267016],0
s4,1,0.726203,0.122626,[ 41 329] ; [ 24 175],[ 42.26713533 327.73286467] ; [ 22.73286467 176.26713533],0
a1,1,0.770869,0.08482,[ 15 359] ; [  9 190],[ 15.66492147 358.33507853] ; [  8.33507853 190.66492147],0
n1,1,0.844431,0.038506,[36 64] ; [13 25],[35.50724638 64.49275362] ; [13.49275362 24.50724638],0
d3,1,0.854254,0.033743,[247 124] ; [134  65],[247.98421053 123.01578947] ; [133.01578947  65.98421053],0
b5,1,0.858558,0.031759,[234 140] ; [123  76],[233.01570681 140.98429319] ; [123.98429319  75.01570681],0
s1,1,0.881486,0.022226,[ 12 356] ; [  6 192],[ 11.70318021 356.29681979] ; [  6.29681979 191.70318021],0
b1,1,0.952083,0.003611,[140 234] ; [ 75 124],[140.33158813 233.66841187] ; [ 74.66841187 124.33158813],0
