Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.472089,[164  67] ; [41 76],[136.07758621  94.92241379] ; [68.92241379 48.07758621],1
a6,1,0.0,25.565324,[165  66] ; [51 66],[143.37931034  87.62068966] ; [72.62068966 44.37931034],1
d5,1,3e-06,22.102997,[187  44] ; [67 50],[168.60344828  62.39655172] ; [85.39655172 31.60344828],1
r3,1,0.000119,14.804165,[211  19] ; [90 27],[199.51008646  30.48991354] ; [101.48991354  15.51008646],1
a2,1,0.000353,12.768084,[ 54 178] ; [  9 108],[ 41.87965616 190.12034384] ; [21.12034384 95.87965616],1
d4,1,0.000599,11.780452,[188  43] ; [75 41],[175.08069164  55.91930836] ; [87.91930836 28.08069164],1
d1,1,0.000874,11.078037,[123 109] ; [40 77],[108.35530086 123.64469914] ; [54.64469914 62.35530086],1
b5,1,0.001188,10.509461,[151  81] ; [55 62],[136.93982808  95.06017192] ; [69.06017192 47.93982808],0
p9,1,0.001214,10.469258,[175  50] ; [69 44],[162.4260355  62.5739645] ; [81.5739645 31.4260355],0
r4,1,0.001807,9.736363,[191  41] ; [79 38],[179.48424069  52.51575931] ; [90.51575931 26.48424069],0
p10,1,0.002688,9.007953,[167  63] ; [65 50],[154.66666667  75.33333333] ; [77.33333333 37.66666667],0
p8,1,0.009852,6.661481,[ 75 153] ; [23 94],[ 64.76521739 163.23478261] ; [33.23478261 83.76521739],0
u1,1,0.010892,6.482872,[ 33 199] ; [  6 111],[ 25.92550143 206.07449857] ; [ 13.07449857 103.92550143],0
v4,1,0.018382,5.559386,[206  23] ; [93 22],[199.04360465  29.95639535] ; [99.95639535 15.04360465],0
b1,1,0.018798,5.520178,[ 79 153] ; [55 62],[ 89.0773639 142.9226361] ; [44.9226361 72.0773639],0
a8,1,0.019663,5.44159,[ 36 181] ; [  8 102],[ 29.19877676 187.80122324] ; [14.80122324 95.19877676],0
v2,1,0.019958,5.415594,[110 108] ; [41 70],[100.05471125 117.94528875] ; [50.94528875 60.05471125],0
r2,1,0.020136,5.400096,[210  17] ; [98 18],[203.83673469  23.16326531] ; [104.16326531  11.83673469],0
r1,1,0.023864,5.10449,[174  56] ; [75 42],[165.04322767  64.95677233] ; [83.95677233 33.04322767],0
b3,1,0.025176,5.011734,[34 88] ; [31 40],[41.0880829 80.9119171] ; [23.9119171 47.0880829],0
b2,1,0.025176,5.011734,[34 88] ; [31 40],[41.0880829 80.9119171] ; [23.9119171 47.0880829],0
s6,1,0.03974,4.228965,[127 103] ; [50 65],[118. 112.] ; [59. 56.],0
s1,1,0.063917,3.432709,[  5 225] ; [  7 109],[  7.97687861 222.02312139] ; [  4.02312139 111.97687861],0
u3,1,0.064357,3.421377,[40 37] ; [16 30],[35.05691057 41.94308943] ; [20.94308943 25.05691057],0
p2,1,0.071396,3.250636,[158  73] ; [68 48],[150.44956772  80.55043228] ; [75.55043228 40.44956772],0
p1,1,0.102318,2.669036,[  7 222] ; [  8 109],[  9.92774566 219.07225434] ; [  5.07225434 111.92774566],0
v3,1,0.110715,2.543987,[ 76 149] ; [28 83],[ 69.64285714 155.35714286] ; [34.35714286 76.64285714],0
n5,1,0.163071,1.945517,[139  91] ; [79 37],[144.9132948  85.0867052] ; [73.0867052 42.9132948],0
v1,1,0.198067,1.656574,[ 82 141] ; [51 65],[ 87.48967552 135.51032448] ; [45.51032448 70.48967552],0
s2,1,0.200106,1.641599,[ 91 141] ; [37 78],[ 85.57925072 146.42074928] ; [42.42074928 72.57925072],0
a5,1,0.201128,1.634166,[153  79] ; [69 48],[147.57593123  84.42406877] ; [74.42406877 42.57593123],0
a1,1,0.225517,1.468912,[  9 223] ; [  8 109],[ 11.3008596 220.6991404] ; [  5.6991404 111.3008596],0
p7,1,0.237255,1.396829,[ 92 132] ; [40 76],[ 86.96470588 137.03529412] ; [45.03529412 70.96470588],0
s8,1,0.2466,1.342461,[ 71 160] ; [29 88],[ 66.37931034 164.62068966] ; [33.62068966 83.37931034],0
a3,1,0.253871,1.301873,[155  75] ; [71 45],[150.23121387  79.76878613] ; [75.76878613 40.23121387],0
s4,1,0.347688,0.881879,[ 36 194] ; [23 94],[ 39.10662824 190.89337176] ; [19.89337176 97.10662824],0
b4,1,0.386212,0.750836,[144  88] ; [67 50],[140.26361032  91.73638968] ; [70.73638968 46.26361032],0
n6,1,0.426409,0.632584,[172  59] ; [81 34],[168.91040462  62.08959538] ; [84.08959538 30.91040462],0
p12,1,0.450245,0.570034,[  8 222] ; [  6 110],[  9.30635838 220.69364162] ; [  4.69364162 111.30635838],0
u2,1,0.580961,0.304684,[36 38] ; [20 26],[34.53333333 39.46666667] ; [21.46666667 24.53333333],0
n3,1,0.58182,0.303301,[45 21] ; [31 18],[43.6173913 22.3826087] ; [32.3826087 16.6173913],0
s3,1,0.621389,0.24392,[110 119] ; [52 63],[107.84302326 121.15697674] ; [54.15697674 60.84302326],0
p11,1,0.663329,0.189505,[160  72] ; [78 39],[158.21203438  73.78796562] ; [79.78796562 37.21203438],0
p5,1,0.669549,0.18213,[  8 223] ; [  3 112],[  7.34393064 223.65606936] ; [  3.65606936 111.34393064],0
n2,1,0.686253,0.163171,[47 20] ; [34 17],[45.99152542 21.00847458] ; [35.00847458 15.99152542],0
n4,1,0.6895,0.159627,[151  81] ; [78 38],[152.66666667  79.33333333] ; [76.33333333 39.66666667],0
u4,1,0.716432,0.131937,[  3 229] ; [  1 116],[  2.65902579 229.34097421] ; [  1.34097421 115.65902579],0
d2,1,0.733395,0.116018,[ 96 135] ; [50 65],[ 97.47398844 133.52601156] ; [48.52601156 66.47398844],0
s7,1,0.737124,0.112671,[ 73 150] ; [34 76],[ 71.65465465 151.34534535] ; [35.34534535 74.65465465],0
p3,1,0.771764,0.084139,[ 43 189] ; [23 93],[ 44. 188.] ; [22. 94.],0
a4,1,0.913873,0.011697,[ 91 140] ; [45 71],[ 90.53602305 140.46397695] ; [45.46397695 70.53602305],0
n1,1,0.921017,0.009831,[24 42] ; [19 32],[24.25641026 41.74358974] ; [18.74358974 32.25641026],0
s5,1,1.0,0.0,[ 52 174] ; [26 87],[ 52. 174.] ; [26. 87.],0
