Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,27.397496,[41 52] ; [166  56],[61.11428571 31.88571429] ; [145.88571429  76.11428571],1
d3,1,0.000534,11.99228,[53 40] ; [169  52],[65.75159236 27.24840764] ; [156.24840764  64.75159236],1
a2,1,0.001952,9.593757,[10 83] ; [ 59 163],[20.37142857 72.62857143] ; [ 48.62857143 173.37142857],0
s7,1,0.008311,6.965211,[49 39] ; [ 82 128],[38.68456376 49.31543624] ; [ 92.31543624 117.68456376],0
b1,1,0.014059,6.03068,[50 43] ; [ 86 136],[40.15238095 52.84761905] ; [ 95.84761905 126.15238095],0
a4,1,0.020332,5.383179,[53 39] ; [ 96 126],[43.65605096 48.34394904] ; [105.34394904 116.65605096],0
b5,1,0.020552,5.364367,[46 47] ; [141  81],[55.20952381 37.79047619] ; [131.79047619  90.20952381],0
r4,1,0.024753,5.041118,[73 20] ; [196  26],[79.41904762 13.58095238] ; [189.58095238  32.41904762],0
u1,1,0.042246,4.125316,[ 9 84] ; [ 42 180],[15.05714286 77.94285714] ; [ 35.94285714 186.05714286],0
r3,1,0.083613,2.993228,[80 13] ; [204  17],[84.11464968  8.88535032] ; [199.88535032  21.11464968],0
v3,1,0.097094,2.752636,[22 69] ; [ 35 182],[16.84090909 74.15909091] ; [ 40.15909091 176.84090909],0
p8,1,0.103706,2.6476,[38 55] ; [113 109],[44.58095238 48.41904762] ; [106.41904762 115.58095238],0
p5,1,0.11652,2.463489,[14 78] ; [ 20 199],[10.05787781 81.94212219] ; [ 23.94212219 195.05787781],0
r2,1,0.120939,2.405119,[83  9] ; [207  11],[86.06451613  5.93548387] ; [203.93548387  14.06451613],0
s4,1,0.128984,2.304685,[24 68] ; [ 40 177],[19.05501618 72.94498382] ; [ 44.94498382 172.05501618],0
s8,1,0.150464,2.067538,[42 50] ; [ 82 140],[36.33121019 55.66878981] ; [ 87.66878981 134.33121019],0
n3,1,0.176364,1.828001,[18 16] ; [37 18],[21.01123596 12.98876404] ; [33.98876404 21.01123596],0
u3,1,0.212342,1.555388,[14 13] ; [44 23],[16.65957447 10.34042553] ; [41.34042553 25.65957447],0
p2,1,0.221501,1.494623,[69 22] ; [181  40],[72.91666667 18.08333333] ; [177.08333333  43.91666667],0
s5,1,0.22804,1.453046,[33 57] ; [ 64 152],[28.52941176 61.47058824] ; [ 68.47058824 147.52941176],0
d4,1,0.228518,1.450064,[75 18] ; [191  31],[78.53333333 14.46666667] ; [187.46666667  34.53333333],0
d2,1,0.234672,1.412321,[51 40] ; [108 114],[46.22683706 44.77316294] ; [112.77316294 109.22683706],0
b3,1,0.239489,1.383599,[24 36] ; [42 92],[20.41237113 39.58762887] ; [45.58762887 88.41237113],0
b2,1,0.239489,1.383599,[24 36] ; [42 92],[20.41237113 39.58762887] ; [45.58762887 88.41237113],0
p11,1,0.240733,1.376295,[71 22] ; [155  67],[66.72380952 26.27619048] ; [159.27619048  62.72380952],0
n5,1,0.245457,1.34898,[72 21] ; [157  64],[67.82484076 25.17515924] ; [161.17515924  59.82484076],0
s1,1,0.278677,1.173531,[ 6 87] ; [  8 210],[ 4.18649518 88.81350482] ; [  9.81350482 208.18649518],0
p9,1,0.284887,1.143628,[67 25] ; [171  47],[70.63225806 21.36774194] ; [167.36774194  50.63225806],0
v4,1,0.28689,1.13416,[83  9] ; [207  14],[85.23961661  6.76038339] ; [204.76038339  16.23961661],0
s3,1,0.295535,1.094234,[53 39] ; [113 108],[48.79233227 43.20766773] ; [117.20766773 103.79233227],0
p6,1,0.301236,1.068713,[35 57] ; [ 71 151],[31.05732484 60.94267516] ; [ 74.94267516 147.05732484],0
a5,1,0.308572,1.036776,[71 22] ; [157  65],[67.31428571 25.68571429] ; [160.68571429  61.31428571],0
r1,1,0.31523,1.008635,[66 27] ; [168  52],[69.52715655 23.47284345] ; [164.47284345  55.52715655],0
s6,1,0.318067,0.99688,[60 29] ; [135  85],[56.16504854 32.83495146] ; [138.83495146  81.16504854],0
v1,1,0.392418,0.731437,[32 59] ; [ 88 130],[35.33980583 55.66019417] ; [ 84.66019417 133.33980583],0
p4,1,0.417433,0.657532,[49 44] ; [128  94],[52.25714286 40.74285714] ; [124.74285714  97.25714286],0
b4,1,0.417433,0.657532,[49 44] ; [128  94],[52.25714286 40.74285714] ; [124.74285714  97.25714286],0
a1,1,0.470595,0.520579,[ 5 88] ; [  8 214],[ 3.83809524 89.16190476] ; [  9.16190476 212.83809524],0
d1,1,0.496887,0.46158,[57 36] ; [145  77],[59.63809524 33.36190476] ; [142.36190476  79.63809524],0
a8,1,0.522816,0.408334,[ 9 80] ; [ 26 178],[10.63139932 78.36860068] ; [ 24.36860068 179.63139932],0
n2,1,0.555112,0.348239,[24 11] ; [35 21],[22.69230769 12.30769231] ; [36.30769231 19.69230769],0
n1,1,0.592606,0.286293,[16 19] ; [22 33],[14.77777778 20.22222222] ; [23.22222222 31.77777778],0
u4,1,0.637918,0.221475,[ 1 92] ; [  4 218],[ 1.47619048 91.52380952] ; [  3.52380952 218.47619048],0
n6,1,0.707427,0.140861,[77 16] ; [179  42],[75.82165605 17.17834395] ; [180.17834395  40.82165605],0
p12,1,0.731357,0.117869,[ 5 87] ; [ 10 211],[ 4.40894569 87.59105431] ; [ 10.59105431 210.40894569],0
p7,1,0.80677,0.059827,[51 41] ; [123  93],[51.97402597 40.02597403] ; [122.02597403  93.97402597],0
n4,1,0.816936,0.053587,[71 22] ; [166  55],[70.19426752 22.80573248] ; [166.80573248  54.19426752],0
a3,1,0.820493,0.051489,[66 27] ; [154  67],[65.15923567 27.84076433] ; [154.84076433  66.15923567],0
p10,1,0.826188,0.048221,[68 25] ; [162  56],[68.77813505 24.22186495] ; [161.22186495  56.77813505],0
s2,1,0.854069,0.03383,[41 51] ; [101 120],[41.73801917 50.26198083] ; [100.26198083 120.73801917],0
p1,1,0.91086,0.012534,[ 8 85] ; [ 18 201],[ 7.75 85.25] ; [ 18.25 200.75],0
u2,1,0.926011,0.008624,[16 11] ; [41 27],[16.2 10.8] ; [40.8 27.2],0
p3,1,0.935342,0.006581,[42 50] ; [102 119],[42.32587859 49.67412141] ; [101.67412141 119.32587859],0
