Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,80.356223,[39 59] ; [451  99],[74.10493827 23.89506173] ; [415.89506173 134.10493827],1
n4,1,0.0,38.16067,[57 42] ; [465  86],[79.50461538 19.49538462] ; [442.49538462 108.50461538],1
p10,1,0.0,35.15253,[60 36] ; [474  71],[79.975039 16.024961] ; [454.024961  90.975039],1
p9,1,0.0,28.647582,[67 30] ; [487  58],[83.70404984 13.29595016] ; [470.29595016  74.70404984],1
p11,1,2e-05,18.199316,[64 35] ; [459  93],[79.53456221 19.46543779] ; [443.46543779 108.53456221],1
p6,1,0.000108,14.996969,[18 75] ; [220 325],[34.69278997 58.30721003] ; [203.30721003 341.69278997],1
s7,1,0.000382,12.619438,[32 59] ; [292 236],[47.63166397 43.36833603] ; [276.36833603 251.63166397],1
s5,1,0.000595,11.792237,[19 74] ; [207 324],[33.68269231 59.31730769] ; [192.31730769 338.68269231],1
p2,1,0.001551,10.016437,[70 26] ; [471  78],[80.52093023 15.47906977] ; [460.47906977  88.52093023],0
s6,1,0.002595,9.072617,[56 43] ; [386 152],[68.69387755 30.30612245] ; [373.30612245 164.69387755],0
u1,1,0.00273,8.979592,[11 88] ; [137 415],[22.50691244 76.49308756] ; [125.49308756 426.50691244],0
s8,1,0.003892,8.333683,[34 65] ; [274 273],[47.20123839 51.79876161] ; [260.79876161 286.20123839],0
p8,1,0.004319,8.144373,[39 57] ; [305 236],[51.84301413 44.15698587] ; [292.15698587 248.84301413],0
b1,1,0.004501,8.069692,[51 48] ; [201 351],[38.32258065 60.67741935] ; [213.67741935 338.32258065],0
r2,1,0.005017,7.873209,[89  9] ; [528  17],[94.03732504  3.96267496] ; [522.96267496  22.03732504],0
d1,1,0.006161,7.502572,[55 44] ; [384 168],[66.76036866 32.23963134] ; [372.23963134 179.76036866],0
v4,1,0.006874,7.305578,[89  9] ; [533  18],[93.9229584  4.0770416] ; [528.0770416  22.9229584],0
r4,1,0.00716,7.232327,[87 12] ; [524  28],[92.91705069  6.08294931] ; [518.08294931  33.91705069],0
p7,1,0.010959,6.471959,[51 45] ; [359 180],[61.98425197 34.01574803] ; [348.01574803 190.98425197],0
v1,1,0.02343,5.136307,[44 52] ; [313 224],[54.14218009 41.85781991] ; [302.85781991 234.14218009],0
p4,1,0.023963,5.097331,[51 46] ; [354 194],[60.90697674 36.09302326] ; [344.09302326 203.90697674],0
s2,1,0.04306,4.093055,[42 56] ; [294 251],[51.20995334 46.79004666] ; [284.79004666 260.20995334],0
p5,1,0.044632,4.032509,[ 5 91] ; [ 67 482],[10.71627907 85.28372093] ; [ 61.28372093 487.71627907],0
d2,1,0.04891,3.878451,[48 50] ; [328 222],[56.86419753 41.13580247] ; [319.13580247 230.86419753],0
d4,1,0.059226,3.558941,[79 19] ; [483  68],[84.86286595 13.13713405] ; [477.13713405  73.86286595],0
s4,1,0.079809,3.068796,[10 89] ; [ 93 450],[15.88317757 83.11682243] ; [ 87.11682243 455.88317757],0
b3,1,0.081739,3.029973,[18 41] ; [146 197],[24.06965174 34.93034826] ; [139.93034826 203.06965174],0
b2,1,0.081739,3.029973,[18 41] ; [146 197],[24.06965174 34.93034826] ; [139.93034826 203.06965174],0
p3,1,0.082964,3.005864,[43 53] ; [299 251],[50.82352941 45.17647059] ; [291.17647059 258.82352941],0
u2,1,0.090768,2.860701,[16  6] ; [59 52],[12.40601504  9.59398496] ; [62.59398496 48.40601504],0
p12,1,0.100253,2.701509,[ 4 91] ; [ 51 496],[ 8.13862928 86.86137072] ; [ 46.86137072 500.13862928],0
a4,1,0.120895,2.405686,[46 53] ; [302 248],[53.08474576 45.91525424] ; [294.91525424 255.08474576],0
a2,1,0.128872,2.306038,[25 74] ; [182 370],[31.47926267 67.52073733] ; [175.52073733 376.47926267],0
s1,1,0.128885,2.305884,[ 5 92] ; [ 13 531],[ 2.72386895 94.27613105] ; [ 15.27613105 528.72386895],0
d5,1,0.131335,2.276651,[80 18] ; [481  70],[84.71186441 13.28813559] ; [476.28813559  74.71186441],0
v3,1,0.17771,1.816675,[31 58] ; [227 308],[36.79807692 52.20192308] ; [221.20192308 313.79807692],0
r1,1,0.200921,1.635667,[79 19] ; [471  79],[83.17901235 14.82098765] ; [466.82098765  83.17901235],0
d3,1,0.233692,1.418247,[66 32] ; [404 148],[70.86153846 27.13846154] ; [399.13846154 152.86153846],0
u3,1,0.237798,1.393602,[15  6] ; [64 47],[12.56818182  8.43181818] ; [66.43181818 44.56818182],0
s3,1,0.265036,1.24226,[49 48] ; [308 236],[54.02340094 42.97659906] ; [302.97659906 241.02340094],0
a1,1,0.315252,1.008544,[ 3 96] ; [ 30 522],[ 5.01843318 93.98156682] ; [ 27.98156682 524.01843318],0
a7,1,0.434171,0.611641,[70 29] ; [411 141],[73.14746544 25.85253456] ; [407.85253456 144.14746544],0
b4,1,0.440954,0.593798,[54 45] ; [324 228],[57.48387097 41.51612903] ; [320.51612903 231.48387097],0
a8,1,0.512628,0.4287,[11 79] ; [ 74 424],[13.01020408 76.98979592] ; [ 71.98979592 426.01020408],0
a3,1,0.637175,0.222456,[77 22] ; [440 111],[78.74307692 20.25692308] ; [438.25692308 112.74307692],0
p1,1,0.640087,0.218628,[ 7 91] ; [ 47 502],[ 8.17928903 89.82071097] ; [ 45.82071097 503.17928903],0
