Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.149129,[ 5 30] ; [70 17],[21.51639344 13.48360656] ; [53.48360656 33.51639344],1
r1,1,4e-06,21.286141,[ 9 26] ; [62 25],[20.36885246 14.63114754] ; [50.63114754 36.36885246],1
r2,1,1.9e-05,18.245524,[18 14] ; [78  8],[26.03389831  5.96610169] ; [69.96610169 16.03389831],1
r3,1,2.2e-05,18.019204,[15 20] ; [71 16],[24.67213115 10.32786885] ; [61.32786885 25.67213115],1
n6,1,2.8e-05,17.562512,[12 22] ; [66 21],[21.91735537 12.08264463] ; [56.08264463 30.91735537],1
u3,1,0.002413,9.205582,[ 2 13] ; [21 14],[6.9 8.1] ; [16.1 18.9],0
u2,1,0.003172,8.705935,[ 2 13] ; [20 14],[6.73469388 8.26530612] ; [15.26530612 18.73469388],0
p1,1,0.007219,7.217762,[ 7 28] ; [ 4 83],[ 3.1557377 31.8442623] ; [ 7.8442623 79.1557377],0
p10,1,0.012141,6.290194,[ 9 25] ; [44 41],[15.14285714 18.85714286] ; [37.85714286 47.14285714],0
s6,1,0.017594,5.636118,[ 5 30] ; [31 55],[10.41322314 24.58677686] ; [25.58677686 60.41322314],0
p8,1,0.044372,4.04235,[ 3 31] ; [22 65],[ 7.02479339 26.97520661] ; [17.97520661 69.02479339],0
p6,1,0.061189,3.504854,[ 1 33] ; [13 73],[ 3.96666667 30.03333333] ; [10.03333333 75.96666667],0
a8,1,0.067625,3.339746,[ 6 29] ; [ 5 75],[ 3.34782609 31.65217391] ; [ 7.65217391 72.34782609],0
p3,1,0.068455,3.319687,[ 5 30] ; [26 60],[ 8.96694215 26.03305785] ; [22.03305785 63.96694215],0
v3,1,0.069101,3.304241,[ 6 28] ; [29 55],[10.08474576 23.91525424] ; [24.91525424 59.08474576],0
d3,1,0.071628,3.24532,[13 22] ; [48 39],[17.5 17.5] ; [43.5 43.5],0
a6,1,0.076235,3.143391,[16 19] ; [55 32],[20.36885246 14.63114754] ; [50.63114754 36.36885246],0
s8,1,0.080371,3.057383,[ 3 32] ; [19 67],[ 6.36363636 28.63636364] ; [15.63636364 70.36363636],0
b5,1,0.080497,3.054836,[14 21] ; [50 37],[18.36065574 16.63934426] ; [45.63934426 41.36065574],0
p11,1,0.080781,3.049112,[12 23] ; [45 42],[16.35245902 18.64754098] ; [40.64754098 46.35245902],0
p9,1,0.081238,3.039966,[11 22] ; [43 41],[15.23076923 17.76923077] ; [38.76923077 45.23076923],0
a1,1,0.08563,2.954662,[ 6 29] ; [ 6 81],[ 3.44262295 31.55737705] ; [ 8.55737705 78.44262295],0
v2,1,0.087949,2.911526,[ 9 25] ; [36 47],[13.07692308 20.92307692] ; [31.92307692 51.07692308],0
n1,1,0.104851,2.630166,[12  8] ; [11 19],[ 9.2 10.8] ; [13.8 16.2],0
a7,1,0.136781,2.213807,[17 18] ; [55 32],[20.6557377 14.3442623] ; [51.3442623 35.6557377],0
p4,1,0.157704,1.996108,[ 5 30] ; [22 62],[ 7.94117647 27.05882353] ; [19.05882353 64.94117647],0
