Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,62.511354,[41 47] ; [509 101],[69.34097421 18.65902579] ; [480.65902579 129.34097421],1
n4,1,0.0,54.201171,[44 46] ; [507 104],[70.74179743 19.25820257] ; [480.25820257 130.74179743],1
r4,1,1e-06,23.758693,[70 20] ; [570  41],[82.16833096  7.83166904] ; [557.83166904  53.16833096],1
a5,1,0.003245,8.664572,[57 33] ; [474 137],[68.17403709 21.82596291] ; [462.82596291 148.17403709],0
p6,1,0.004498,8.070771,[22 65] ; [250 357],[34.09798271 52.90201729] ; [237.90201729 369.09798271],0
p3,1,0.004729,7.980136,[36 54] ; [341 269],[48.47142857 41.52857143] ; [328.52857143 281.47142857],0
s6,1,0.005019,7.872478,[52 38] ; [430 165],[63.32846715 26.67153285] ; [418.67153285 176.32846715],0
p2,1,0.006692,7.35381,[69 20] ; [535  73],[77.12482066 11.87517934] ; [526.87517934  81.12482066],0
p11,1,0.007031,7.265045,[68 22] ; [528  83],[76.5192582 13.4807418] ; [519.4807418  91.5192582],0
r2,1,0.007134,7.238823,[78 10] ; [578  27],[83.3015873  4.6984127] ; [572.6984127  32.3015873],0
p4,1,0.007229,7.215197,[45 44] ; [398 212],[56.40486409 32.59513591] ; [386.59513591 223.40486409],0
u2,1,0.007843,7.068917,[25  6] ; [88 72],[18.34031414 12.65968586] ; [94.65968586 65.34031414],0
s7,1,0.010836,6.491954,[33 53] ; [310 274],[44.02686567 41.97313433] ; [298.97313433 285.02686567],0
p12,1,0.011977,6.314296,[ 2 88] ; [ 64 544],[ 8.51002865 81.48997135] ; [ 57.48997135 550.51002865],0
d2,1,0.012328,6.26313,[32 58] ; [303 307],[43.07142857 46.92857143] ; [291.92857143 318.07142857],0
s5,1,0.012602,6.224134,[21 65] ; [224 361],[31.40089419 54.59910581] ; [213.59910581 371.40089419],0
u1,1,0.013712,6.074892,[ 8 82] ; [120 491],[16.43366619 73.56633381] ; [111.56633381 499.43366619],0
r3,1,0.016082,5.793879,[82  8] ; [586  21],[86.2553802  3.7446198] ; [581.7446198  25.2553802],0
b1,1,0.016436,5.75557,[42 48] ; [206 405],[31.84022825 58.15977175] ; [216.15977175 394.84022825],0
a4,1,0.024965,5.026288,[31 59] ; [287 323],[40.88571429 49.11428571] ; [277.11428571 332.88571429],0
v3,1,0.028628,4.789862,[25 59] ; [250 341],[34.22222222 49.77777778] ; [240.77777778 350.22222222],0
r1,1,0.038668,4.275412,[64 25] ; [495 114],[71.2765043 17.7234957] ; [487.7234957 121.2765043],0
p7,1,0.041129,4.170709,[48 36] ; [410 190],[56.24561404 27.75438596] ; [401.75438596 198.24561404],0
a2,1,0.04217,4.128382,[14 76] ; [155 456],[21.69757489 68.30242511] ; [147.30242511 463.69757489],0
v1,1,0.087547,2.918906,[42 44] ; [348 246],[49.32352941 36.67647059] ; [340.67647059 253.32352941],0
p5,1,0.087833,2.913642,[ 7 82] ; [ 88 518],[12.16546763 76.83453237] ; [ 82.83453237 523.16546763],0
a3,1,0.097079,2.752887,[59 31] ; [450 159],[65.53648069 24.46351931] ; [443.46351931 165.53648069],0
d1,1,0.097702,2.742657,[47 43] ; [375 236],[54.17974322 35.82025678] ; [367.82025678 243.17974322],0
b3,1,0.099345,2.716032,[14 35] ; [149 216],[19.29227053 29.70772947] ; [143.70772947 221.29227053],0
b2,1,0.099345,2.716032,[14 35] ; [149 216],[19.29227053 29.70772947] ; [143.70772947 221.29227053],0
p8,1,0.101181,2.686824,[43 46] ; [347 256],[50.15895954 38.84104046] ; [339.84104046 263.15895954],0
v2,1,0.106504,2.605339,[41 41] ; [348 238],[47.75149701 34.24850299] ; [341.24850299 244.75149701],0
d5,1,0.107057,2.597142,[68 22] ; [503 106],[73.5193133 16.4806867] ; [497.4806867 111.5193133],0
s2,1,0.126853,2.330602,[41 48] ; [331 274],[47.70605187 41.29394813] ; [324.29394813 280.70605187],0
d4,1,0.157699,1.996156,[70 20] ; [511  99],[74.7 15.3] ; [506.3 103.7],0
u3,1,0.160841,1.966302,[21  9] ; [90 70],[17.52631579 12.47368421] ; [93.47368421 66.52631579],0
a8,1,0.178181,1.812735,[ 7 76] ; [ 77 482],[10.85981308 72.14018692] ; [ 73.14018692 485.85981308],0
s8,1,0.179442,1.802236,[37 53] ; [296 312],[42.93696275 47.06303725] ; [290.06303725 317.93696275],0
b5,1,0.230699,1.436544,[59 31] ; [360 251],[53.79457917 36.20542083] ; [365.20542083 245.79457917],0
s1,1,0.267428,1.229892,[ 4 84] ; [ 15 590],[ 2.41269841 85.58730159] ; [ 16.58730159 588.41269841],0
n2,1,0.314693,1.010877,[21  4] ; [88 30],[19.05594406  5.94405594] ; [89.94405594 28.05594406],0
s3,1,0.335678,0.926868,[46 42] ; [348 255],[50.17655572 37.82344428] ; [343.82344428 259.17655572],0
s4,1,0.345201,0.891021,[13 77] ; [112 492],[16.21037464 73.78962536] ; [108.78962536 495.21037464],0
b4,1,0.360865,0.83488,[48 42] ; [357 254],[51.99714693 38.00285307] ; [353.00285307 257.99714693],0
v4,1,0.410263,0.678037,[84  5] ; [585  23],[85.42467719  3.57532281] ; [583.57532281  24.42467719],0
n3,1,0.455741,0.556335,[17  8] ; [88 29],[18.48591549  6.51408451] ; [86.51408451 30.48591549],0
p1,1,0.562946,0.334629,[ 7 83] ; [ 59 550],[ 8.49785408 81.50214592] ; [ 57.50214592 551.49785408],0
a6,1,0.812753,0.05611,[61 29] ; [421 189],[61.97142857 28.02857143] ; [420.02857143 189.97142857],0
d3,1,0.898008,0.01643,[62 27] ; [429 181],[62.51645207 26.48354793] ; [428.48354793 181.51645207],0
n1,1,0.966811,0.001731,[ 9 16] ; [43 75],[ 9.09090909 15.90909091] ; [42.90909091 75.09090909],0
a7,1,0.984276,0.000388,[66 24] ; [446 163],[65.92274678 24.07725322] ; [446.07725322 162.92274678],0
a1,1,0.991249,0.00012,[ 4 86] ; [ 27 584],[ 3.98002853 86.01997147] ; [ 27.01997147 583.98002853],0
