Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001578,9.985713,[44 36] ; [27  4],[51.17117117 28.82882883] ; [19.82882883 11.17117117],0
p1,1,0.001624,9.932125,[ 2 81] ; [ 6 25],[ 5.8245614 77.1754386] ; [ 2.1754386 28.8245614],0
p8,1,0.002421,9.199605,[32 50] ; [22  9],[39.18584071 42.81415929] ; [14.81415929 16.18584071],0
p4,1,0.004388,8.115944,[31 51] ; [21 10],[37.73451327 44.26548673] ; [14.26548673 16.73451327],0
n4,1,0.018203,5.576459,[57 26] ; [28  3],[61.88596491 21.11403509] ; [23.11403509  7.88596491],0
s8,1,0.018299,5.567252,[21 62] ; [15 16],[26.21052632 56.78947368] ; [ 9.78947368 21.21052632],0
p2,1,0.033658,4.511971,[63 20] ; [29  2],[66.98245614 16.01754386] ; [25.01754386  5.98245614],0
n6,1,0.060362,3.527407,[58 25] ; [27  4],[61.88596491 21.11403509] ; [23.11403509  7.88596491],0
n5,1,0.077007,3.12697,[55 27] ; [26  5],[58.77876106 23.22123894] ; [22.22123894  8.77876106],0
p5,1,0.09389,2.806377,[ 5 77] ; [ 5 26],[ 7.25663717 74.74336283] ; [ 2.74336283 28.25663717],0
p12,1,0.113844,2.500027,[ 1 81] ; [ 2 28],[ 2.19642857 79.80357143] ; [ 0.80357143 29.19642857],0
u2,1,0.116806,2.459627,[18 15] ; [3 8],[15.75 17.25] ; [5.25 5.75],0
p3,1,0.118109,2.442214,[32 51] ; [17 14],[35.6754386 47.3245614] ; [13.3245614 17.6754386],0
d2,1,0.148812,2.084388,[33 50] ; [17 14],[36.40350877 46.59649123] ; [13.59649123 17.40350877],0
b3,1,0.157258,2.000394,[14 34] ; [ 9 10],[16.47761194 31.52238806] ; [ 6.52238806 12.47761194],0
b2,1,0.157258,2.000394,[14 34] ; [ 9 10],[16.47761194 31.52238806] ; [ 6.52238806 12.47761194],0
p9,1,0.167534,1.904871,[56 27] ; [25  6],[58.97368421 24.02631579] ; [22.02631579  8.97368421],0
v1,1,0.21069,1.566676,[28 51] ; [15 16],[30.88181818 48.11818182] ; [12.11818182 18.88181818],0
