Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.325167,[ 20 100] ; [59 77],[37.03125 82.96875] ; [41.96875 94.03125],1
n3,1,0.207646,1.587763,[26  4] ; [16  6],[24.23076923  5.76923077] ; [17.76923077  4.23076923],0
r3,1,0.301626,1.066991,[112   9] ; [130   6],[113.93774319   7.06225681] ; [128.06225681   7.93774319],0
a2,1,0.345331,0.89054,[ 21 100] ; [ 30 106],[24.01167315 96.98832685] ; [ 26.98832685 109.01167315],0
b5,1,0.396889,0.717732,[73 48] ; [89 47],[76.27237354 44.72762646] ; [85.72762646 50.27237354],0
a1,1,0.400252,0.707569,[  3 118] ; [  6 130],[  4.23735409 116.76264591] ; [  4.76264591 131.23735409],0
r1,1,0.499874,0.455203,[89 31] ; [105  30],[91.29411765 28.70588235] ; [102.70588235  32.29411765],0
a4,1,0.561015,0.33795,[45 76] ; [55 80],[47.265625 73.734375] ; [52.734375 82.265625],0
a3,1,0.592037,0.287174,[78 42] ; [84 52],[75.9375 44.0625] ; [86.0625 49.9375],0
r2,1,0.604585,0.268136,[107  12] ; [123  11],[108.18181818  10.81818182] ; [121.81818182  12.18181818],0
a5,1,0.607455,0.263898,[80 41] ; [94 42],[81.92217899 39.07782101] ; [92.07782101 43.92217899],0
v3,1,0.64084,0.217645,[39 79] ; [40 92],[37.288 80.712] ; [41.712 90.288],0
n4,1,0.642487,0.215504,[84 37] ; [98 38],[85.68871595 35.31128405] ; [96.31128405 39.68871595],0
b3,1,0.678788,0.171493,[23 50] ; [21 53],[21.85034014 51.14965986] ; [22.14965986 51.85034014],0
b2,1,0.678788,0.171493,[23 50] ; [21 53],[21.85034014 51.14965986] ; [22.14965986 51.85034014],0
d1,1,0.685094,0.164448,[68 53] ; [73 63],[66.38521401 54.61478599] ; [74.61478599 61.38521401],0
b1,1,0.703183,0.145182,[47 74] ; [56 80],[48.49416342 72.50583658] ; [54.50583658 81.49416342],0
p3,1,0.712934,0.135364,[59 61] ; [70 66],[60.46875 59.53125] ; [68.53125 67.46875],0
v2,1,0.806117,0.06024,[66 53] ; [69 59],[65.04048583 53.95951417] ; [69.95951417 58.04048583],0
n2,1,0.821833,0.05071,[21  8] ; [16  7],[20.63461538  8.36538462] ; [16.36538462  6.63461538],0
n1,1,0.843176,0.039138,[ 8 20] ; [ 6 17],[ 7.68627451 20.31372549] ; [ 6.31372549 16.68627451],0
p11,1,0.847743,0.036864,[94 27] ; [107  29],[94.63424125 26.36575875] ; [106.36575875  29.63424125],0
n6,1,0.867137,0.027988,[97 23] ; [108  27],[96.47058824 23.52941176] ; [108.52941176  26.47058824],0
v1,1,0.928073,0.008149,[62 57] ; [69 62],[62.356 56.644] ; [68.644 62.356],0
u2,1,0.970935,0.001328,[20 22] ; [24 26],[20.08695652 21.91304348] ; [23.91304348 26.08695652],0
p5,1,0.987459,0.000247,[  8 112] ; [  9 127],[  7.96875 112.03125] ; [  9.03125 126.96875],0
a6,1,0.991801,0.000106,[80 41] ; [90 46],[80.03891051 40.96108949] ; [89.96108949 46.03891051],0
