Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6e-06,20.608274,[13 63] ; [32 27],[25.33333333 50.66666667] ; [19.66666667 39.33333333],1
s3,1,0.000357,12.745591,[20 54] ; [34 25],[30.04511278 43.95488722] ; [23.95488722 35.04511278],1
s5,1,0.000503,12.10386,[ 6 69] ; [18 39],[13.63636364 61.36363636] ; [10.36363636 46.63636364],1
d4,1,0.000865,11.096763,[27 49] ; [38 21],[36.59259259 39.40740741] ; [28.40740741 30.59259259],1
s7,1,0.00092,10.981637,[13 60] ; [25 31],[21.50387597 51.49612403] ; [16.49612403 39.50387597],1
s8,1,0.003801,8.376603,[ 9 67] ; [19 40],[15.76296296 60.23703704] ; [12.23703704 46.76296296],0
v4,1,0.005195,7.810169,[54 21] ; [53  5],[60.33834586 14.66165414] ; [46.66165414 11.33834586],0
p3,1,0.00659,7.381533,[19 57] ; [28 31],[26.45925926 49.54074074] ; [20.54074074 38.45925926],0
p5,1,0.009031,6.816737,[ 2 72] ; [ 9 50],[ 6.12030075 67.87969925] ; [ 4.87969925 54.12030075],0
r3,1,0.012938,6.177627,[51 24] ; [51  8],[57.08955224 17.91044776] ; [44.91044776 14.08955224],0
p11,1,0.013818,6.061257,[41 35] ; [44 15],[47.85185185 28.14814815] ; [37.14814815 21.85185185],0
p7,1,0.015776,5.827668,[31 43] ; [36 21],[37.84732824 36.15267176] ; [29.15267176 27.84732824],0
d3,1,0.016792,5.717999,[17 57] ; [25 34],[23.36842105 50.63157895] ; [18.63157895 40.36842105],0
p2,1,0.022283,5.223558,[46 29] ; [47 12],[52.05223881 22.94776119] ; [40.94776119 18.05223881],0
p12,1,0.022487,5.207668,[ 1 74] ; [ 6 53],[ 3.91791045 71.08208955] ; [ 3.08208955 55.91791045],0
p8,1,0.029263,4.752049,[23 52] ; [29 30],[29.10447761 45.89552239] ; [22.89552239 36.10447761],0
n6,1,0.037258,4.338584,[48 28] ; [47 12],[53.48148148 22.51851852] ; [41.51851852 17.48148148],0
v2,1,0.038122,4.299571,[14 61] ; [20 38],[19.17293233 55.82706767] ; [14.82706767 43.17293233],0
p10,1,0.045455,4.001691,[40 33] ; [41 16],[45.48461538 27.51538462] ; [35.51538462 21.48461538],0
u2,1,0.046909,3.948654,[16 28] ; [19 13],[20.26315789 23.73684211] ; [14.73684211 17.26315789],0
n4,1,0.053875,3.716567,[39 37] ; [40 19],[44.47407407 31.52592593] ; [34.52592593 24.47407407],0
a5,1,0.064343,3.421754,[23 53] ; [27 32],[28.14814815 47.85185185] ; [21.85185185 37.14814815],0
v1,1,0.074154,3.188595,[19 54] ; [24 35],[23.78030303 49.21969697] ; [19.21969697 39.78030303],0
p4,1,0.079671,3.071603,[26 50] ; [29 30],[30.96296296 45.03703704] ; [24.03703704 34.96296296],0
a7,1,0.098488,2.729858,[35 40] ; [36 23],[39.73880597 35.26119403] ; [31.26119403 27.73880597],0
s4,1,0.10952,2.561128,[11 65] ; [15 44],[14.63703704 61.36296296] ; [11.36296296 47.63703704],0
p1,1,0.111551,2.532104,[ 8 67] ; [ 2 57],[ 5.59701493 69.40298507] ; [ 4.40298507 54.59701493],0
p9,1,0.120658,2.408761,[49 24] ; [46 12],[52.9389313 20.0610687] ; [42.0610687 15.9389313],0
r4,1,0.137323,2.2077,[34 42] ; [34 25],[38.28148148 37.71851852] ; [29.71851852 29.28148148],0
d2,1,0.149004,2.082422,[16 59] ; [ 7 52],[12.87313433 62.12686567] ; [10.12686567 48.87313433],0
b3,1,0.156281,2.009852,[17 27] ; [ 8 26],[14.1025641 29.8974359] ; [10.8974359 23.1025641],0
b2,1,0.156281,2.009852,[17 27] ; [ 8 26],[14.1025641 29.8974359] ; [10.8974359 23.1025641],0
v3,1,0.181298,1.786956,[11 64] ; [14 45],[13.99253731 61.00746269] ; [11.00746269 47.99253731],0
u3,1,0.201431,1.631966,[13 31] ; [14 18],[15.63157895 28.36842105] ; [11.36842105 20.63157895],0
b1,1,0.202029,1.627648,[38 38] ; [23 36],[34.34074074 41.65925926] ; [26.65925926 32.34074074],0
a6,1,0.21911,1.510191,[37 39] ; [35 24],[40.53333333 35.46666667] ; [31.46666667 27.53333333],0
n3,1,0.35506,0.855291,[19  6] ; [12  7],[17.61363636  7.38636364] ; [13.38636364  5.61363636],0
a4,1,0.389633,0.740086,[16 60] ; [ 9 50],[14.07407407 61.92592593] ; [10.92592593 48.07407407],0
n2,1,0.419298,0.652281,[17  8] ; [15  4],[18.18181818  6.81818182] ; [13.81818182  5.18181818],0
a1,1,0.449408,0.572144,[ 5 71] ; [ 6 53],[ 6.19259259 69.80740741] ; [ 4.80740741 54.19259259],0
n5,1,0.482967,0.492156,[48 28] ; [40 18],[49.91044776 26.08955224] ; [38.08955224 19.91044776],0
r2,1,0.505806,0.442734,[53 23] ; [42 14],[54.6969697 21.3030303] ; [40.3030303 15.6969697],0
b5,1,0.513923,0.426071,[48 28] ; [34 25],[46.16296296 29.83703704] ; [35.83703704 23.16296296],0
d5,1,0.55262,0.352644,[33 42] ; [29 30],[34.70149254 40.29850746] ; [27.29850746 31.70149254],0
s1,1,0.600353,0.274464,[ 4 72] ; [ 2 57],[ 3.37777778 72.62222222] ; [ 2.62222222 56.37777778],0
p6,1,0.668998,0.182777,[17 58] ; [15 43],[18.04511278 56.95488722] ; [13.95488722 44.04511278],0
a8,1,0.685099,0.164442,[ 8 64] ; [ 5 51],[ 7.3125 64.6875] ; [ 5.6875 50.3125],0
b4,1,0.735967,0.113703,[39 37] ; [32 27],[39.97037037 36.02962963] ; [31.02962963 27.97037037],0
a2,1,0.750426,0.101174,[ 3 73] ; [ 3 56],[ 3.37777778 72.62222222] ; [ 2.62222222 56.37777778],0
a3,1,0.870908,0.026408,[32 43] ; [26 33],[32.46268657 42.53731343] ; [25.53731343 33.46268657],0
n1,1,0.976903,0.000838,[10 14] ; [ 8 11],[10.04651163 13.95348837] ; [ 7.95348837 11.04651163],0
