Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.002771,8.952543,[19 16] ; [ 48 122],[11.43902439 23.56097561] ; [ 55.56097561 114.43902439],0
p1,1,0.012274,6.270851,[ 7 29] ; [ 11 159],[ 3.14563107 32.85436893] ; [ 14.85436893 155.14563107],0
s7,1,0.024107,5.086924,[13 21] ; [ 33 130],[ 7.93908629 26.06091371] ; [ 38.06091371 124.93908629],0
s8,1,0.027613,4.852071,[12 24] ; [ 29 140],[ 7.2 28.8] ; [ 33.8 135.2],0
n4,1,0.028821,4.778281,[29  7] ; [105  66],[23.30434783 12.69565217] ; [110.69565217  60.30434783],0
u2,1,0.03672,4.36336,[11  4] ; [31 40],[7.3255814 7.6744186] ; [34.6744186 36.3255814],0
u1,1,0.061835,3.487469,[ 6 30] ; [ 12 159],[ 3.13043478 32.86956522] ; [ 14.86956522 156.13043478],0
p11,1,0.072325,3.229439,[19 17] ; [117  54],[23.65217391 12.34782609] ; [112.34782609  58.65217391],0
p5,1,0.080054,3.063806,[ 5 30] ; [ 10 161],[ 2.54854369 32.45145631] ; [ 12.45145631 158.54854369],0
s6,1,0.086788,2.932966,[18 17] ; [ 60 107],[13.51485149 21.48514851] ; [ 64.48514851 102.51485149],0
p2,1,0.087757,2.915053,[20 15] ; [122  48],[24.24390244 10.75609756] ; [117.75609756  52.24390244],0
a1,1,0.087996,2.910653,[ 4 32] ; [  7 164],[ 1.91304348 34.08695652] ; [  9.08695652 161.91304348],0
s4,1,0.130227,2.289796,[ 2 33] ; [ 26 143],[ 4.80392157 30.19607843] ; [ 23.19607843 145.80392157],0
s2,1,0.143204,2.143185,[ 7 29] ; [ 18 151],[ 4.3902439 31.6097561] ; [ 20.6097561 148.3902439],0
u3,1,0.16991,1.883734,[10  5] ; [33 37],[7.58823529 7.41176471] ; [35.41176471 34.58823529],0
n2,1,0.192959,1.69488,[7 2] ; [34 28],[5.1971831 3.8028169] ; [35.8028169 26.1971831],0
p3,1,0.251603,1.314382,[15 20] ; [ 56 115],[12.0631068 22.9368932] ; [ 58.9368932 112.0631068],0
n3,1,0.322316,0.979524,[6 2] ; [34 26],[4.70588235 3.29411765] ; [35.29411765 24.70588235],0
d4,1,0.325074,0.968421,[28  8] ; [119  52],[25.56521739 10.43478261] ; [121.43478261  49.56521739],0
n5,1,0.352637,0.863947,[26 10] ; [109  61],[23.59223301 12.40776699] ; [111.40776699  58.59223301],0
r2,1,0.412745,0.67088,[32  4] ; [141  28],[30.3804878  5.6195122] ; [142.6195122  26.3804878],0
a8,1,0.428352,0.627287,[ 2 31] ; [ 17 144],[ 3.23195876 29.76804124] ; [ 15.76804124 145.23195876],0
a4,1,0.460017,0.545854,[11 25] ; [ 63 107],[12.93203883 23.06796117] ; [ 61.06796117 108.93203883],0
d2,1,0.462798,0.539119,[16 20] ; [ 64 105],[14.04878049 21.95121951] ; [ 65.95121951 103.04878049],0
r3,1,0.463459,0.537529,[28  8] ; [141  29],[29.53398058  6.46601942] ; [139.46601942  30.53398058],0
d3,1,0.504391,0.445685,[22 14] ; [93 76],[20.19512195 15.80487805] ; [94.80487805 74.19512195],0
b1,1,0.52937,0.3956,[17 19] ; [ 71 100],[15.30434783 20.69565217] ; [72.69565217 98.30434783],0
s1,1,0.543299,0.36946,[ 2 33] ; [  6 164],[ 1.36585366 33.63414634] ; [  6.63414634 163.36585366],0
