Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.801073,[21 89] ; [194 152],[51.86403509 58.13596491] ; [163.13596491 182.86403509],1
d1,1,0.0,42.799538,[38 72] ; [241 106],[67.15536105 42.84463895] ; [211.84463895 135.15536105],1
a3,1,0.0,33.889139,[51 58] ; [264  82],[75.46153846 33.53846154] ; [239.53846154 106.46153846],1
a4,1,0.0,31.499491,[21 89] ; [171 175],[46.31578947 63.68421053] ; [145.68421053 200.31578947],1
r1,1,0.0,25.773302,[74 36] ; [304  41],[91.38461538 18.61538462] ; [286.61538462  58.38461538],1
d4,1,4.3e-05,16.749948,[78 32] ; [302  43],[91.86813187 18.13186813] ; [288.13186813  56.86813187],1
u1,1,5.1e-05,16.428711,[  4 106] ; [ 69 278],[17.57111597 92.42888403] ; [ 55.42888403 291.57111597],1
d3,1,0.000278,13.213654,[62 48] ; [258  88],[77.19298246 32.80701754] ; [242.80701754 103.19298246],1
r4,1,0.000319,12.956874,[95 15] ; [333  14],[103.01969365   6.98030635] ; [324.98030635  22.01969365],1
a6,1,0.000399,12.538118,[58 52] ; [245 100],[73.25274725 36.74725275] ; [229.74725275 115.25274725],1
d5,1,0.000469,12.234291,[77 33] ; [293  52],[89.45054945 20.54945055] ; [280.54945055  64.45054945],1
v1,1,0.000856,11.116191,[48 59] ; [215 126],[62.81473214 44.18526786] ; [200.18526786 140.81473214],1
p10,1,0.001962,9.585119,[83 24] ; [308  37],[92.55973451 14.44026549] ; [298.44026549  46.55973451],0
b2,1,0.002108,9.453071,[12 48] ; [ 88 123],[22.1402214 37.8597786] ; [ 77.8597786 133.1402214],0
b3,1,0.002108,9.453071,[12 48] ; [ 88 123],[22.1402214 37.8597786] ; [ 77.8597786 133.1402214],0
p3,1,0.00421,8.190872,[56 54] ; [228 117],[68.65934066 41.34065934] ; [215.34065934 129.65934066],0
v2,1,0.004503,8.068818,[50 56] ; [212 126],[62.54954955 43.45045045] ; [199.45045045 138.54954955],0
p4,1,0.013354,6.12163,[69 40] ; [261  85],[79.05494505 29.94505495] ; [250.94505495  95.05494505],0
n4,1,0.014763,5.944489,[77 32] ; [283  64],[86.05263158 22.94736842] ; [273.94736842  73.05263158],0
p9,1,0.02238,5.216035,[89 19] ; [312  33],[95.60264901 12.39735099] ; [305.39735099  39.60264901],0
s1,1,0.032653,4.56387,[  6 103] ; [  6 339],[  2.88105727 106.11894273] ; [  9.11894273 335.88105727],0
n6,1,0.033334,4.528551,[88 21] ; [305  39],[94.56291391 14.43708609] ; [298.43708609  45.56291391],0
