Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,123.300976,[37 67] ; [302  39],[79.22696629 24.77303371] ; [259.77303371  81.22696629],1
n6,1,0.0,36.793114,[71 32] ; [314  27],[89.31306306 13.68693694] ; [295.68693694  45.31306306],1
p6,1,0.000169,14.144186,[24 79] ; [149 190],[40.31447964 62.68552036] ; [132.68552036 206.31447964],1
a8,1,0.000193,13.90035,[ 3 93] ; [ 57 248],[14.36408978 81.63591022] ; [ 45.63591022 259.36408978],1
p4,1,0.0003,13.069025,[53 52] ; [237 103],[68.42696629 36.57303371] ; [221.57303371 118.42696629],1
a5,1,0.000358,12.737852,[66 39] ; [274  69],[79.6875 25.3125] ; [260.3125  82.6875],1
s4,1,0.000488,12.162051,[34 71] ; [ 56 280],[21.42857143 83.57142857] ; [ 68.57142857 267.42857143],1
p11,1,0.001,10.826643,[69 36] ; [278  65],[81.328125 23.671875] ; [265.671875  77.328125],0
d2,1,0.001321,10.313211,[38 67] ; [184 156],[52.38202247 52.61797753] ; [169.61797753 170.38202247],0
u1,1,0.001345,10.279239,[14 91] ; [ 99 244],[26.484375 78.515625] ; [ 86.515625 256.484375],0
a4,1,0.002809,8.927876,[34 71] ; [167 174],[47.3206278 57.6793722] ; [153.6793722 187.3206278],0
p5,1,0.003313,8.626477,[  5 100] ; [ 54 286],[13.92134831 91.07865169] ; [ 45.07865169 294.92134831],0
r4,1,0.004927,7.906052,[92 13] ; [327  16],[98.203125  6.796875] ; [320.796875  22.203125],0
a3,1,0.007099,7.247825,[65 40] ; [257  84],[75.80717489 29.19282511] ; [246.19282511  94.80717489],0
a2,1,0.007162,7.231842,[21 84] ; [116 227],[32.109375 72.890625] ; [104.890625 238.109375],0
s7,1,0.009426,6.740248,[48 53] ; [203 124],[59.23130841 41.76869159] ; [191.76869159 135.23130841],0
d5,1,0.0131,6.155536,[81 24] ; [297  44],[88.99103139 16.00896861] ; [289.00896861  51.99103139],0
p10,1,0.014076,6.028533,[79 24] ; [294  45],[86.92081448 16.07918552] ; [286.07918552  52.92081448],0
p3,1,0.018464,5.551535,[43 62] ; [185 157],[53.55704698 51.44295302] ; [174.44295302 167.55704698],0
n1,1,0.019865,5.423676,[ 8 29] ; [27 33],[13.35051546 23.64948454] ; [21.64948454 38.35051546],0
p12,1,0.02802,4.826828,[  5 100] ; [ 42 300],[11.04026846 93.95973154] ; [ 35.95973154 306.04026846],0
d1,1,0.041417,4.158867,[58 47] ; [227 116],[66.796875 38.203125] ; [218.203125 124.796875],0
v1,1,0.0517,3.785447,[49 52] ; [198 135],[57.48156682 43.51843318] ; [189.51843318 143.48156682],0
p9,1,0.057652,3.603683,[84 18] ; [303  36],[89.51020408 12.48979592] ; [297.48979592  41.51020408],0
s1,1,0.080242,3.06,[  1 103] ; [ 16 322],[  4. 100.] ; [ 13. 325.],0
a1,1,0.086611,2.936252,[  2 103] ; [ 21 322],[ 5.390625 99.609375] ; [ 17.609375 325.390625],0
r1,1,0.091966,2.839617,[83 21] ; [296  46],[88.37668161 15.62331839] ; [290.62331839  51.37668161],0
p7,1,0.104739,2.631853,[59 40] ; [227 105],[65.6937355 33.3062645] ; [220.3062645 111.6937355],0
s8,1,0.106771,2.601379,[48 57] ; [186 154],[55.21348315 49.78651685] ; [178.78651685 161.21348315],0
p8,1,0.129308,2.300796,[49 54] ; [189 148],[55.71363636 47.28636364] ; [182.28636364 154.71363636],0
n2,1,0.178514,1.809948,[26 11] ; [50 11],[28.69387755  8.30612245] ; [47.30612245 13.69387755],0
v4,1,0.190048,1.717249,[99  5] ; [334   8],[100.96860987   3.03139013] ; [332.03139013   9.96860987],0
v3,1,0.203768,1.615161,[34 66] ; [136 195],[39.44315545 60.55684455] ; [130.55684455 200.44315545],0
n3,1,0.220837,1.498922,[25 12] ; [48 13],[27.56122449  9.43877551] ; [45.43877551 15.56122449],0
p1,1,0.228917,1.447576,[ 6 97] ; [ 33 309],[ 9.02696629 93.97303371] ; [ 29.97303371 312.02696629],0
r2,1,0.243537,1.36,[98  6] ; [327  11],[100.   4.] ; [325.  13.],0
p2,1,0.360942,0.834613,[86 18] ; [296  47],[88.87695749 15.12304251] ; [293.12304251  49.87695749],0
r3,1,0.522329,0.409292,[100   4] ; [332   9],[100.96179775   3.03820225] ; [331.03820225   9.96179775],0
b1,1,0.536342,0.382361,[33 72] ; [119 224],[35.625 69.375] ; [116.375 226.625],0
d4,1,0.539809,0.375894,[89 16] ; [297  44],[90.87443946 14.12556054] ; [295.12556054  45.87443946],0
b4,1,0.5596,0.340398,[67 38] ; [208 135],[64.453125 40.546875] ; [210.546875 132.453125],0
s2,1,0.569541,0.323452,[66 39] ; [224 116],[68.42696629 36.57303371] ; [221.57303371 118.42696629],0
u4,1,0.57462,0.315014,[  2 103] ; [ 10 333],[  2.8125 102.1875] ; [  9.1875 333.8125],0
a6,1,0.582906,0.30156,[83 22] ; [260  80],[80.93258427 24.06741573] ; [262.06741573  77.93258427],0
b5,1,0.583445,0.300698,[68 37] ; [232 111],[70.3125 34.6875] ; [229.6875 113.3125],0
v2,1,0.738689,0.111282,[57 39] ; [204 129],[58.40559441 37.59440559] ; [202.59440559 130.40559441],0
s5,1,0.740699,0.109513,[41 61] ; [140 193],[42.44137931 59.55862069] ; [138.55862069 194.44137931],0
u3,1,0.754693,0.09763,[27 11] ; [58 27],[26.2601626 11.7398374] ; [58.7398374 26.2601626],0
b2,1,0.78673,0.073202,[17 30] ; [ 74 143],[16.20075758 30.79924242] ; [ 74.79924242 142.20075758],0
b3,1,0.78673,0.073202,[17 30] ; [ 74 143],[16.20075758 30.79924242] ; [ 74.79924242 142.20075758],0
u2,1,0.803966,0.061612,[24 14] ; [55 29],[24.60655738 13.39344262] ; [54.39344262 29.60655738],0
d3,1,0.870379,0.026627,[83 22] ; [267  74],[82.39910314 22.60089686] ; [267.60089686  73.39910314],0
s3,1,0.994197,5.3e-05,[72 31] ; [235 101],[72.02961276 30.97038724] ; [234.97038724 101.02961276],0
