Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,57.608151,[ 42 116] ; [179  99],[80.08715596 77.91284404] ; [140.91284404 137.08715596],1
p3,1,0.0,36.407677,[ 49 109] ; [172 110],[79.35909091 78.64090909] ; [141.64090909 140.35909091],1
p6,1,0.0,30.062741,[ 29 127] ; [125 154],[ 55.22758621 100.77241379] ; [ 98.77241379 180.22758621],1
p2,1,3e-06,21.834076,[112  47] ; [249  33],[130.15646259  28.84353741] ; [230.84353741  51.15646259],1
p10,1,1.6e-05,18.556398,[109  48] ; [243  38],[126.17351598  30.82648402] ; [225.82648402  55.17351598],1
p4,1,0.000118,14.817575,[73 86] ; [182  99],[92.14772727 66.85227273] ; [162.85227273 118.14772727],1
v4,1,0.000318,12.961783,[141  18] ; [271   8],[149.56164384   9.43835616] ; [262.43835616  16.56164384],1
n5,1,0.00081,11.218445,[100  58] ; [218  61],[114.97482838  43.02517162] ; [203.02517162  75.97482838],1
p11,1,0.00085,11.127823,[111  48] ; [236  47],[124.82579186  34.17420814] ; [222.17420814  60.82579186],1
r4,1,0.001058,10.723307,[131  28] ; [262  21],[141.37330317  17.62669683] ; [251.62669683  31.37330317],0
p9,1,0.003368,8.596712,[119  36] ; [247  35],[129.81693364  25.18306636] ; [236.18306636  45.81693364],0
s7,1,0.005514,7.702655,[61 89] ; [149 123],[74.64454976 75.35545024] ; [135.35545024 136.64454976],0
s5,1,0.009721,6.685261,[ 34 114] ; [ 97 179],[ 45.72641509 102.27358491] ; [ 85.27358491 190.72641509],0
s8,1,0.015401,5.870059,[58 99] ; [138 144],[70.09567198 86.90432802] ; [125.90432802 156.09567198],0
a8,1,0.019563,5.450516,[ 13 127] ; [ 46 209],[ 20.91139241 119.08860759] ; [ 38.08860759 216.91139241],0
n4,1,0.034117,4.488818,[114  45] ; [227  55],[122.94557823  36.05442177] ; [218.05442177  63.94557823],0
v1,1,0.035359,4.427746,[85 68] ; [183  95],[95.13689095 57.86310905] ; [172.86310905 105.13689095],0
a2,1,0.041256,4.165456,[ 32 127] ; [ 82 201],[ 41.00904977 117.99095023] ; [ 72.99095023 210.00904977],0
a3,1,0.043844,4.062541,[109  50] ; [218  64],[117.89795918  41.10204082] ; [209.10204082  72.89795918],0
n6,1,0.060101,3.534605,[127  32] ; [241  37],[133.89473684  25.10526316] ; [234.10526316  43.89473684],0
s3,1,0.089038,2.891681,[76 80] ; [159 119],[84.47004608 71.52995392] ; [150.52995392 127.47004608],0
r2,1,0.104311,2.638358,[146  12] ; [266  11],[149.64597701   8.35402299] ; [262.35402299  14.64597701],0
p12,1,0.110447,2.547813,[ 14 144] ; [ 14 267],[ 10.07744875 147.92255125] ; [ 17.92255125 263.07744875],0
v3,1,0.110476,2.547399,[73 82] ; [151 123],[80.93240093 74.06759907] ; [143.06759907 130.93240093],0
d3,1,0.114783,2.487104,[108  51] ; [212  71],[115.11312217  43.88687783] ; [204.88687783  78.11312217],0
u2,1,0.128357,2.312258,[29 21] ; [27 35],[25. 25.] ; [31. 31.],0
r1,1,0.133396,2.252531,[125  33] ; [239  43],[130.70909091  27.29090909] ; [233.29090909  48.70909091],0
u1,1,0.137198,2.209113,[ 25 134] ; [ 61 222],[ 30.93665158 128.06334842] ; [ 55.06334842 227.93665158],0
b1,1,0.196742,1.666397,[ 52 107] ; [110 173],[ 58.2760181 100.7239819] ; [103.7239819 179.2760181],0
a6,1,0.22008,1.503849,[105  54] ; [202  80],[110.68707483  48.31292517] ; [196.31292517  85.68707483],0
u3,1,0.250751,1.319116,[30 20] ; [32 33],[26.95652174 23.04347826] ; [35.04347826 29.95652174],0
s2,1,0.275545,1.188931,[74 81] ; [150 132],[79.45080092 75.54919908] ; [144.54919908 137.45080092],0
r3,1,0.302235,1.064308,[152   6] ; [276   6],[153.69090909   4.30909091] ; [274.30909091   7.69090909],0
b3,1,0.313816,1.014546,[34 54] ; [ 57 119],[30.33333333 57.66666667] ; [ 60.66666667 115.33333333],0
b2,1,0.313816,1.014546,[34 54] ; [ 57 119],[30.33333333 57.66666667] ; [ 60.66666667 115.33333333],0
a7,1,0.335905,0.925999,[122  36] ; [206  76],[117.78181818  40.21818182] ; [210.21818182  71.78181818],0
n3,1,0.352539,0.864296,[34 11] ; [40  8],[35.80645161  9.19354839] ; [38.19354839  9.80645161],0
a5,1,0.371377,0.799052,[120  39] ; [224  59],[123.74660633  35.25339367] ; [220.25339367  62.74660633],0
s1,1,0.389178,0.74151,[  2 155] ; [  7 274],[  3.2260274 153.7739726] ; [  5.7739726 275.2260274],0
n2,1,0.399284,0.710481,[32 13] ; [37 10],[33.75 11.25] ; [35.25 11.75],0
u4,1,0.404124,0.696021,[  4 155] ; [  4 279],[  2.87782805 156.12217195] ; [  5.12217195 277.87782805],0
b5,1,0.43905,0.598764,[102  57] ; [171 112],[98.20588235 60.79411765] ; [174.79411765 108.20588235],0
a4,1,0.479992,0.498881,[70 89] ; [134 148],[73.55102041 85.44897959] ; [130.44897959 151.55102041],0
s6,1,0.484382,0.488982,[99 57] ; [185  92],[102.3187067  53.6812933] ; [181.6812933  95.3187067],0
d5,1,0.485613,0.486232,[132  27] ; [242  41],[134.53846154  24.46153846] ; [239.46153846  43.53846154],0
p1,1,0.672275,0.178952,[ 10 149] ; [ 15 267],[  9.01360544 149.98639456] ; [ 15.98639456 266.01360544],0
b4,1,0.68139,0.168565,[97 62] ; [167 116],[94.96832579 64.03167421] ; [169.03167421 113.96832579],0
n1,1,0.766709,0.088021,[15 30] ; [14 32],[14.34065934 30.65934066] ; [14.65934066 31.34065934],0
d2,1,0.786701,0.073223,[82 75] ; [144 139],[80.64090909 76.35909091] ; [145.35909091 137.64090909],0
a1,1,0.796217,0.066691,[  7 152] ; [ 14 269],[  7.55429864 151.44570136] ; [ 13.44570136 269.55429864],0
d1,1,0.881622,0.022175,[100  59] ; [180 103],[100.7239819  58.2760181] ; [179.2760181 103.7239819],0
s4,1,0.923937,0.009116,[ 23 135] ; [ 42 240],[ 23.34090909 134.65909091] ; [ 41.65909091 240.34090909],0
d4,1,0.935699,0.006509,[135  23] ; [241  42],[134.71201814  23.28798186] ; [241.28798186  41.71201814],0
