Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.077676,[68 35] ; [38 72],[51.25821596 51.74178404] ; [54.74178404 55.25821596],1
n6,1,0.057585,3.605595,[91 14] ; [89 27],[85.52036199 19.47963801] ; [94.47963801 21.52036199],0
s8,1,0.064504,3.417627,[29 77] ; [20 97],[23.29147982 82.70852018] ; [25.70852018 91.29147982],0
s5,1,0.100167,2.702887,[17 88] ; [ 10 103],[13.00458716 91.99541284] ; [13.99541284 99.00458716],0
r2,1,0.104559,2.634586,[96  9] ; [96 18],[92.05479452 12.94520548] ; [99.94520548 14.05479452],0
a5,1,0.114537,2.490481,[80 26] ; [77 40],[74.62780269 31.37219731] ; [82.37219731 34.62780269],0
a3,1,0.134423,2.240665,[76 29] ; [73 43],[70.7918552 34.2081448] ; [78.2081448 37.7918552],0
b3,1,0.141388,2.16279,[35 34] ; [26 42],[30.72262774 38.27737226] ; [30.27737226 37.72262774],0
b2,1,0.141388,2.16279,[35 34] ; [26 42],[30.72262774 38.27737226] ; [30.27737226 37.72262774],0
n3,1,0.174215,1.846292,[15  4] ; [27 17],[12.66666667  6.33333333] ; [29.33333333 14.66666667],0
s7,1,0.185779,1.750781,[28 72] ; [22 87],[23.92344498 76.07655502] ; [26.07655502 82.92344498],0
p12,1,0.193797,1.688511,[  5 100] ; [  2 115],[  3.31081081 101.68918919] ; [  3.68918919 113.31081081],0
d1,1,0.233222,1.421103,[61 45] ; [58 59],[56.56502242 49.43497758] ; [62.43497758 54.56502242],0
d4,1,0.262646,1.254758,[80 26] ; [79 36],[76.26244344 29.73755656] ; [82.73755656 32.26244344],0
n4,1,0.274693,1.193161,[91 15] ; [94 23],[87.93721973 18.06278027] ; [97.06278027 19.93721973],0
u1,1,0.276227,1.185559,[16 90] ; [ 12 105],[13.30941704 92.69058296] ; [ 14.69058296 102.30941704],0
b4,1,0.343994,0.895488,[54 52] ; [67 50],[57.51569507 48.48430493] ; [63.48430493 53.51569507],0
b5,1,0.355848,0.852492,[60 46] ; [59 58],[56.56502242 49.43497758] ; [62.43497758 54.56502242],0
n2,1,0.413533,0.668622,[14  4] ; [31 15],[12.65625  5.34375] ; [32.34375 13.65625],0
a6,1,0.416952,0.658889,[76 30] ; [78 39],[73.20179372 32.79820628] ; [80.79820628 36.20179372],0
s2,1,0.457648,0.551641,[23 81] ; [21 95],[20.8 83.2] ; [23.2 92.8],0
s1,1,0.474169,0.512245,[  2 103] ; [  4 111],[  2.86363636 102.13636364] ; [  3.13636364 111.86363636],0
a1,1,0.499698,0.455577,[  5 101] ; [  8 109],[ 6.1793722 99.8206278] ; [  6.8206278 110.1793722],0
a7,1,0.527788,0.398649,[71 35] ; [73 43],[68.75675676 37.24324324] ; [75.24324324 40.75675676],0
d5,1,0.534193,0.386409,[80 26] ; [84 33],[77.95515695 28.04484305] ; [86.04484305 30.95515695],0
b1,1,0.5485,0.360012,[42 64] ; [51 66],[44.20627803 61.79372197] ; [48.79372197 68.20627803],0
s4,1,0.642277,0.215777,[ 9 97] ; [  8 109],[ 8.08071749 97.91928251] ; [  8.91928251 108.08071749],0
p1,1,0.652073,0.203297,[ 9 97] ; [ 12 105],[ 9.98206278 96.01793722] ; [ 11.01793722 105.98206278],0
a2,1,0.69931,0.149191,[24 82] ; [24 93],[22.8161435 83.1838565] ; [25.1838565 91.8161435],0
a8,1,0.719058,0.129397,[10 84] ; [13 93],[10.81 83.19] ; [12.19 93.81],0
s3,1,0.815789,0.054272,[27 77] ; [32 85],[27.76470588 76.23529412] ; [31.23529412 85.76470588],0
a4,1,0.849729,0.035897,[48 58] ; [54 62],[48.7027027 57.2972973] ; [53.2972973 62.7027027],0
n1,1,0.852347,0.034642,[ 8 10] ; [18 25],[ 7.67213115 10.32786885] ; [18.32786885 24.67213115],0
d2,1,0.896544,0.016907,[53 53] ; [56 58],[52.51818182 53.48181818] ; [56.48181818 57.51818182],0
u2,1,0.942409,0.005219,[13 17] ; [19 24],[13.15068493 16.84931507] ; [18.84931507 24.15068493],0
d3,1,0.994098,5.5e-05,[63 43] ; [69 47],[63.02702703 42.97297297] ; [68.97297297 47.02702703],0
