Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,87.151935,[282  69] ; [38 75],[242.06896552 108.93103448] ; [77.93103448 35.06896552],1
d3,1,0.0,39.813917,[298  53] ; [64 49],[273.84051724  77.15948276] ; [88.15948276 24.84051724],1
a2,1,0.0,30.285744,[122 229] ; [  9 104],[ 99.09698276 251.90301724] ; [31.90301724 81.09698276],1
u1,1,0.0,27.953165,[104 247] ; [  6 107],[ 83.2112069 267.7887931] ; [26.7887931 86.2112069],1
b5,1,1.5e-05,18.710341,[221 130] ; [45 68],[201.21982759 149.78017241] ; [64.78017241 48.21982759],1
b1,1,0.000961,10.900575,[125 226] ; [60 53],[139.94612069 211.05387931] ; [45.05387931 67.94612069],1
r1,1,0.001929,9.615981,[301  46] ; [84 29],[290.42391304  56.57608696] ; [94.57608696 18.42391304],0
p2,1,0.002729,8.980557,[324  26] ; [92 19],[315.835141  34.164859] ; [100.164859  10.835141],0
r4,1,0.003451,8.552379,[329  22] ; [96 17],[321.49784483  29.50215517] ; [103.50215517   9.49784483],0
n1,1,0.010332,6.576777,[21 44] ; [16 10],[26.42857143 38.57142857] ; [10.57142857 15.42857143],0
d1,1,0.018862,5.514255,[269  82] ; [74 39],[259.46767241  91.53232759] ; [83.53232759 29.46767241],0
s5,1,0.025656,4.979083,[123 214] ; [52 55],[132.82657658 204.17342342] ; [42.17342342 64.82657658],0
s7,1,0.027585,4.853816,[174 154] ; [71 38],[183.89016018 144.10983982] ; [61.10983982 47.89016018],0
r2,1,0.058521,3.578817,[332  15] ; [101  10],[328.05895197  18.94104803] ; [104.94104803   6.05895197],0
v1,1,0.07046,3.272278,[214 126] ; [58 51],[205.9688196 134.0311804] ; [66.0311804 42.9688196],0
v4,1,0.103609,2.649096,[338  10] ; [106   7],[335.1670282  12.8329718] ; [108.8329718   4.1670282],0
s8,1,0.116072,2.469533,[167 180] ; [64 49],[174.25434783 172.74565217] ; [56.74565217 56.25434783],0
d4,1,0.12581,2.343462,[319  32] ; [97 16],[314.68965517  36.31034483] ; [101.31034483  11.68965517],0
b2,1,0.148304,2.089609,[ 81 143] ; [35 42],[ 86.3255814 137.6744186] ; [29.6744186 47.3255814],0
b3,1,0.148304,2.089609,[ 81 143] ; [35 42],[ 86.3255814 137.6744186] ; [29.6744186 47.3255814],0
a5,1,0.164492,1.93244,[288  63] ; [86 27],[282.91810345  68.08189655] ; [91.08189655 21.91810345],0
v2,1,0.205602,1.602124,[211 128] ; [61 49],[205.36302895 133.63697105] ; [66.63697105 43.36302895],0
r3,1,0.218971,1.511104,[338  10] ; [107   6],[335.92190889  12.07809111] ; [109.07809111   3.92190889],0
v3,1,0.224779,1.473595,[138 194] ; [53 57],[143.46606335 188.53393665] ; [47.53393665 62.46606335],0
u4,1,0.231397,1.432252,[  8 342] ; [  5 108],[  9.82721382 340.17278618] ; [  3.17278618 109.82721382],0
s4,1,0.2417,1.370651,[ 59 284] ; [25 88],[ 63.18421053 279.81578947] ; [20.81578947 92.18421053],0
p5,1,0.254762,1.297002,[ 52 296] ; [22 91],[ 55.86117137 292.13882863] ; [18.13882863 94.86117137],0
n6,1,0.25603,1.290097,[306  41] ; [95 18],[302.49347826  44.50652174] ; [98.50652174 14.49347826],0
u3,1,0.258217,1.278289,[60 28] ; [14 11],[57.62831858 30.37168142] ; [16.37168142  8.62831858],0
p12,1,0.265004,1.242425,[ 34 317] ; [  7 105],[ 31.08207343 319.91792657] ; [  9.91792657 102.08207343],0
u2,1,0.27818,1.175959,[56 34] ; [12 12],[53.68421053 36.31578947] ; [14.31578947  9.68421053],0
n2,1,0.335423,0.927849,[46 18] ; [22  5],[47.82417582 16.17582418] ; [20.17582418  6.82417582],0
b4,1,0.350094,0.873116,[207 144] ; [61 52],[202.73275862 148.26724138] ; [65.26724138 47.73275862],0
a3,1,0.478343,0.502638,[261  89] ; [88 25],[263.82289417  86.17710583] ; [85.17710583 27.82289417],0
n5,1,0.519926,0.41404,[280  68] ; [94 19],[282.32537961  65.67462039] ; [91.67462039 21.32537961],0
p8,1,0.531368,0.391776,[216 133] ; [73 39],[218.78741866 130.21258134] ; [70.21258134 41.78741866],0
p10,1,0.580872,0.304827,[299  48] ; [95 18],[297.21304348  49.78695652] ; [96.78695652 16.21304348],0
p1,1,0.588993,0.29192,[ 34 315] ; [  9 103],[ 32.55314534 316.44685466] ; [ 10.44685466 101.55314534],0
n4,1,0.620965,0.244513,[292  58] ; [92 21],[290.28077754  59.71922246] ; [93.71922246 19.28077754],0
a4,1,0.636607,0.223207,[180 170] ; [61 52],[182.18142549 167.81857451] ; [58.81857451 54.18142549],0
s1,1,0.686584,0.162808,[ 12 335] ; [  3 109],[ 11.33986928 335.66013072] ; [  3.66013072 108.33986928],0
d2,1,0.692245,0.156665,[197 153] ; [66 47],[198.81209503 151.18790497] ; [64.18790497 48.81209503],0
p6,1,0.706603,0.141693,[170 178] ; [56 54],[171.72052402 176.27947598] ; [54.27947598 55.72052402],0
p7,1,0.707408,0.14088,[250  97] ; [82 29],[251.5371179  95.4628821] ; [80.4628821 30.5371179],0
s3,1,0.81981,0.051888,[195 146] ; [66 47],[196.03744493 144.96255507] ; [64.96255507 48.03744493],0
p11,1,0.824312,0.049285,[289  62] ; [92 21],[288.21336207  62.78663793] ; [92.78663793 20.21336207],0
a8,1,0.849548,0.035984,[ 41 264] ; [14 96],[ 40.42168675 264.57831325] ; [14.57831325 95.42168675],0
a1,1,0.875965,0.024363,[ 20 331] ; [  6 107],[ 19.66810345 331.33189655] ; [  6.33189655 106.66810345],0
s2,1,0.878432,0.023396,[192 152] ; [64 49],[192.70021882 151.29978118] ; [63.29978118 49.70021882],0
n3,1,0.9408,0.005515,[47 18] ; [19  7],[47.14285714 17.85714286] ; [18.85714286  7.14285714],0
s6,1,0.948353,0.004196,[256  86] ; [82 28],[255.74336283  86.25663717] ; [82.25663717 27.74336283],0
