Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,102.55405,[206 142] ; [ 42 200],[146.2779661 201.7220339] ; [101.7220339 140.2779661],1
v1,1,0.0,41.793726,[237 110] ; [ 99 140],[198.96245734 148.03754266] ; [137.03754266 101.96245734],1
r1,1,0.000101,15.119788,[303  51] ; [179  67],[284.38  69.62] ; [197.62  48.38],1
d1,1,0.002621,9.053952,[233 123] ; [131 115],[215.25581395 140.74418605] ; [148.74418605  97.25581395],0
a3,1,0.003352,8.605079,[275  80] ; [164  82],[259.30948419  95.69051581] ; [179.69051581  66.30948419],0
r3,1,0.006064,7.531318,[349   5] ; [232  13],[343.36227045  10.63772955] ; [237.63772955   7.36227045],0
p7,1,0.007905,7.054959,[258  92] ; [151  87],[243.45238095 106.54761905] ; [165.54761905  72.45238095],0
s4,1,0.00817,6.995855,[ 47 307] ; [ 52 190],[ 58.80201342 295.19798658] ; [ 40.19798658 201.80201342],0
p3,1,0.009304,6.763596,[212 143] ; [120 125],[196.43333333 158.56666667] ; [135.56666667 109.43333333],0
a5,1,0.012066,6.301194,[286  70] ; [176  70],[273.20930233  82.79069767] ; [188.79069767  57.20930233],0
p12,1,0.012067,6.30095,[ 44 312] ; [ 15 229],[ 35.00666667 320.99333333] ; [ 23.99333333 220.00666667],0
d5,1,0.014141,6.020407,[303  52] ; [190  55],[291.69166667  63.30833333] ; [201.30833333  43.69166667],0
a7,1,0.017665,5.6291,[272  83] ; [167  79],[259.30948419  95.69051581] ; [179.69051581  66.30948419],0
d4,1,0.017966,5.599473,[307  48] ; [194  51],[296.425  58.575] ; [204.575  40.425],0
u1,1,0.028555,4.794246,[ 74 282] ; [ 34 212],[ 63.86710963 292.13289037] ; [ 44.13289037 201.86710963],0
d2,1,0.028888,4.774262,[178 176] ; [101 144],[164.88480801 189.11519199] ; [114.11519199 130.88480801],0
d3,1,0.029235,4.753713,[259  96] ; [159  87],[246.90515807 108.09484193] ; [171.09484193  74.90515807],0
n5,1,0.046313,3.970165,[294  59] ; [188  57],[284.52508361  68.47491639] ; [197.47491639  47.52508361],0
r4,1,0.046327,3.969655,[332  24] ; [218  28],[325.24916944  30.75083056] ; [224.75083056  21.24916944],0
s1,1,0.132016,2.268637,[  6 345] ; [  9 236],[  8.83389262 342.16610738] ; [  6.16610738 238.83389262],0
a1,1,0.135993,2.222724,[ 21 335] ; [  8 238],[ 17.14950166 338.85049834] ; [ 11.85049834 234.14950166],0
b1,1,0.149936,2.072903,[113 243] ; [ 92 154],[121.22923588 234.77076412] ; [ 83.77076412 162.22923588],0
u4,1,0.17592,1.831762,[  8 348] ; [  2 244],[  5.91362126 350.08637874] ; [  4.08637874 241.91362126],0
n4,1,0.194688,1.681781,[293  63] ; [192  54],[286.81063123  69.18936877] ; [198.18936877  47.81063123],0
s8,1,0.205991,1.599382,[173 179] ; [108 138],[165.40468227 186.59531773] ; [115.59531773 130.40468227],0
a2,1,0.207385,1.589588,[ 88 268] ; [ 50 196],[ 81.60797342 274.39202658] ; [ 56.39202658 189.60797342],0
a6,1,0.226412,1.463261,[251 103] ; [163  83],[244.26 109.74] ; [169.74  76.26],0
p8,1,0.233953,1.416667,[217 133] ; [140 105],[210. 140.] ; [147.  98.],0
b4,1,0.249759,1.324651,[215 141] ; [137 109],[208.15946844 147.84053156] ; [143.84053156 102.15946844],0
s7,1,0.255412,1.293454,[184 157] ; [117 121],[177.27288428 163.72711572] ; [123.72711572 114.27288428],0
a8,1,0.270958,1.21189,[ 50 273] ; [ 28 202],[ 45.55877034 277.44122966] ; [ 32.44122966 197.55877034],0
r2,1,0.281654,1.159091,[333  17] ; [228  17],[330.  20.] ; [231.  14.],0
p9,1,0.300052,1.073963,[340  15] ; [231  15],[337.27953411  17.72046589] ; [233.72046589  12.27953411],0
p4,1,0.315018,1.009519,[238 116] ; [155  90],[232.25709516 121.74290484] ; [160.74290484  84.25709516],0
p5,1,0.328577,0.954499,[ 54 302] ; [ 30 213],[ 49.92320534 306.07679466] ; [ 34.07679466 208.92320534],0
n1,1,0.332187,0.940354,[18 38] ; [21 30],[20.41121495 35.58878505] ; [18.58878505 32.41121495],0
a4,1,0.344709,0.892841,[161 194] ; [102 144],[155.34941764 199.65058236] ; [107.65058236 138.34941764],0
s5,1,0.390888,0.736177,[128 216] ; [ 81 159],[123.10958904 220.89041096] ; [ 85.89041096 154.10958904],0
n6,1,0.428177,0.627763,[315  37] ; [215  31],[311.97324415  40.02675585] ; [218.02675585  27.97324415],0
b2,1,0.429933,0.623003,[ 92 133] ; [56 96],[ 88.32891247 136.67108753] ; [59.67108753 92.32891247],0
b3,1,0.429933,0.623003,[ 92 133] ; [56 96],[ 88.32891247 136.67108753] ; [59.67108753 92.32891247],0
n2,1,0.437488,0.602861,[45 12] ; [37 14],[43.27777778 13.72222222] ; [38.72222222 12.27777778],0
u2,1,0.542597,0.370748,[47 33] ; [52 30],[48.88888889 31.11111111] ; [50.11111111 31.88888889],0
b5,1,0.616881,0.250276,[204 152] ; [146 100],[206.97674419 149.02325581] ; [143.02325581 102.97674419],0
u3,1,0.677328,0.173149,[50 31] ; [48 34],[48.6993865 32.3006135] ; [49.3006135 32.6993865],0
n3,1,0.686403,0.163007,[43 14] ; [36 14],[42.08411215 14.91588785] ; [36.91588785 13.08411215],0
p6,1,0.688669,0.16053,[139 213] ; [ 92 151],[136.65882353 215.34117647] ; [ 94.34117647 148.65882353],0
v4,1,0.813678,0.055547,[338  13] ; [235  10],[337.45469799  13.54530201] ; [235.54530201   9.45469799],0
p1,1,0.879937,0.022816,[ 32 324] ; [ 23 223],[ 32.52491694 323.47508306] ; [ 22.47508306 223.52491694],0
p2,1,0.928489,0.008054,[313  43] ; [216  29],[313.35108153  42.64891847] ; [215.64891847  29.35108153],0
s6,1,0.936362,0.006375,[241 109] ; [166  74],[241.44067797 108.55932203] ; [165.55932203  74.44067797],0
s2,1,0.955456,0.00312,[186 167] ; [128 116],[185.66499162 167.33500838] ; [128.33500838 115.66499162],0
s3,1,0.95618,0.003019,[201 149] ; [139 104],[200.67453626 149.32546374] ; [139.32546374 103.67453626],0
