Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,24.18091,[62 16] ; [26 40],[47.66666667 30.33333333] ; [40.33333333 25.66666667],1
v4,1,0.001418,10.181835,[84  1] ; [59 10],[78.92857143  6.07142857] ; [64.07142857  4.92857143],0
s6,1,0.001953,9.59356,[78  6] ; [50 17],[71.20529801 12.79470199] ; [56.79470199 10.20529801],0
d2,1,0.002927,8.852143,[59 26] ; [31 37],[50. 35.] ; [40. 28.],0
d5,1,0.003685,8.433106,[76  9] ; [49 20],[68.99350649 16.00649351] ; [56.00649351 12.99350649],0
r4,1,0.012808,6.195388,[80  5] ; [56 13],[75.06493506  9.93506494] ; [60.93506494  8.06493506],0
d1,1,0.048682,3.886279,[61 24] ; [39 30],[55.19480519 29.80519481] ; [44.80519481 24.19480519],0
p6,1,0.053123,3.740045,[22 63] ; [ 9 59],[17.22222222 67.77777778] ; [13.77777778 54.22222222],0
b5,1,0.054623,3.69357,[64 21] ; [42 27],[58.50649351 26.49350649] ; [47.49350649 21.50649351],0
a2,1,0.058768,3.57181,[23 62] ; [10 59],[18.21428571 66.78571429] ; [14.78571429 54.21428571],0
a7,1,0.079592,3.073217,[57 28] ; [55 14],[61.81818182 23.18181818] ; [50.18181818 18.81818182],0
u1,1,0.083203,3.001206,[22 63] ; [10 59],[17.66233766 67.33766234] ; [14.33766234 54.66233766],0
n6,1,0.087443,2.920836,[72 13] ; [50 18],[67.77777778 17.22222222] ; [54.22222222 13.77777778],0
u3,1,0.094429,2.797203,[19  3] ; [17  9],[16.5  5.5] ; [19.5  6.5],0
a3,1,0.115945,2.471256,[63 22] ; [43 26],[58.50649351 26.49350649] ; [47.49350649 21.50649351],0
n5,1,0.115945,2.471256,[63 22] ; [43 26],[58.50649351 26.49350649] ; [47.49350649 21.50649351],0
r1,1,0.121604,2.396533,[68 17] ; [47 21],[63.88888889 21.11111111] ; [51.11111111 16.88888889],0
p3,1,0.131113,2.279272,[39 46] ; [23 45],[34.44444444 50.55555556] ; [27.55555556 40.44444444],0
p9,1,0.141721,2.15917,[73 10] ; [53 14],[69.72 13.28] ; [56.28 10.72],0
v2,1,0.144197,2.132592,[45 33] ; [31 37],[40.60273973 37.39726027] ; [35.39726027 32.60273973],0
s4,1,0.146351,2.109874,[17 67] ; [21 48],[20.8627451 63.1372549] ; [17.1372549 51.8627451],0
a6,1,0.147031,2.102785,[53 32] ; [35 34],[48.57142857 36.42857143] ; [39.42857143 29.57142857],0
r2,1,0.151802,2.054047,[82  2] ; [64  5],[80.15686275  3.84313725] ; [65.84313725  3.15686275],0
