Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000133,14.597647,[105  23] ; [2 6],[100.70588235  27.29411765] ; [6.29411765 1.70588235],1
s6,1,0.000291,13.124981,[93 34] ; [1 7],[88.42962963 38.57037037] ; [5.57037037 2.42962963],1
r1,1,0.000949,10.923737,[100  29] ; [2 6],[96.04379562 32.95620438] ; [5.95620438 2.04379562],1
v4,1,0.001487,10.094494,[122   8] ; [5 3],[119.63768116  10.36231884] ; [7.36231884 0.63768116],0
a5,1,0.005807,7.609295,[93 37] ; [2 6],[89.49275362 40.50724638] ; [5.50724638 2.49275362],0
a1,1,0.008135,7.003607,[  5 125] ; [2 6],[  6.5942029 123.4057971] ; [0.4057971 7.5942029],0
r3,1,0.019107,5.49172,[116  13] ; [5 3],[113.93430657  15.06569343] ; [7.06569343 0.93430657],0
a7,1,0.019802,5.429231,[97 32] ; [3 5],[94.16058394 34.83941606] ; [5.83941606 2.16058394],0
a6,1,0.026079,4.950746,[83 46] ; [2 6],[80.03649635 48.96350365] ; [4.96350365 3.03649635],0
n2,1,0.031962,4.600556,[34 11] ; [1 3],[32.14285714 12.85714286] ; [2.85714286 1.14285714],0
a4,1,0.037423,4.331039,[65 64] ; [1 7],[62.1459854 66.8540146] ; [3.8540146 4.1459854],0
s2,1,0.046122,3.977148,[79 51] ; [2 6],[76.30434783 53.69565217] ; [4.69565217 3.30434783],0
d3,1,0.048017,3.909374,[90 37] ; [3 5],[87.48888889 39.51111111] ; [5.51111111 2.48888889],0
s3,1,0.05057,3.822452,[77 51] ; [2 6],[74.35294118 53.64705882] ; [4.64705882 3.35294118],0
n6,1,0.061129,3.506494,[96 32] ; [3 4],[93.86666667 34.13333333] ; [5.13333333 1.86666667],0
n4,1,0.077203,3.122826,[87 41] ; [3 5],[84.70588235 43.29411765] ; [5.29411765 2.70588235],0
p3,1,0.085216,2.962493,[56 73] ; [1 7],[53.67153285 75.32846715] ; [3.32846715 4.67153285],0
p7,1,0.102666,2.663628,[70 58] ; [2 6],[67.76470588 60.23529412] ; [4.23529412 3.76470588],0
s5,1,0.106346,2.607702,[50 71] ; [1 7],[47.8372093 73.1627907] ; [3.1627907 4.8372093],0
v3,1,0.188328,1.730646,[44 81] ; [1 7],[42.29323308 82.70676692] ; [2.70676692 5.29323308],0
a8,1,0.212106,1.556991,[ 14 101] ; [2 5],[15.08196721 99.91803279] ; [0.91803279 6.08196721],0
u3,1,0.252069,1.311801,[22 18] ; [1 3],[20.90909091 19.09090909] ; [2.09090909 1.90909091],0
a3,1,0.25599,1.290316,[88 39] ; [4 4],[86.54814815 40.45185185] ; [5.45185185 2.54814815],0
s8,1,0.259825,1.269688,[59 71] ; [2 6],[57.46376812 72.53623188] ; [3.53623188 4.46376812],0
s7,1,0.293507,1.103466,[69 53] ; [3 5],[67.56923077 54.43076923] ; [4.43076923 3.56923077],0
p10,1,0.300186,1.073368,[101  28] ; [5 3],[99.81021898 29.18978102] ; [6.18978102 1.81021898],0
n5,1,0.318835,0.99372,[86 42] ; [4 4],[84.70588235 43.29411765] ; [5.29411765 2.70588235],0
p2,1,0.329919,0.949216,[100  29] ; [5 3],[98.86861314 30.13138686] ; [6.13138686 1.86861314],0
p4,1,0.403358,0.698293,[68 61] ; [3 5],[66.8540146 62.1459854] ; [4.1459854 3.8540146],0
u2,1,0.441322,0.592842,[18 22] ; [1 3],[17.27272727 22.72727273] ; [1.72727273 2.27272727],0
s1,1,0.490267,0.475941,[  8 120] ; [1 7],[  8.47058824 119.52941176] ; [0.52941176 7.47058824],0
v1,1,0.506029,0.442271,[64 65] ; [3 5],[63.08759124 65.91240876] ; [3.91240876 4.08759124],0
b3,1,0.522086,0.409771,[16 44] ; [2 3],[16.61538462 43.38461538] ; [1.38461538 3.61538462],0
b2,1,0.522086,0.409771,[16 44] ; [2 3],[16.61538462 43.38461538] ; [1.38461538 3.61538462],0
p8,1,0.567719,0.326513,[45 84] ; [2 6],[44.25547445 84.74452555] ; [2.74452555 5.25547445],0
b5,1,0.698344,0.150201,[89 41] ; [6 2],[89.49275362 40.50724638] ; [5.50724638 2.49275362],0
b4,1,0.756968,0.095768,[74 56] ; [5 3],[74.42028986 55.57971014] ; [4.57971014 3.42028986],0
d4,1,0.784517,0.074768,[102  27] ; [6 2],[101.69343066  27.30656934] ; [6.30656934 1.69343066],0
