Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,52.655498,[24 69] ; [44  5],[44.53521127 48.46478873] ; [23.46478873 25.53521127],1
s7,1,0.0,43.800853,[17 69] ; [37 10],[34.91729323 51.08270677] ; [19.08270677 27.91729323],1
s8,1,0.0,29.572806,[16 77] ; [31 19],[30.56643357 62.43356643] ; [16.43356643 33.56643357],1
s6,1,0.0,26.117629,[37 55] ; [41  7],[51.25714286 40.74285714] ; [26.74285714 21.25714286],1
s5,1,4e-06,21.381388,[11 81] ; [23 26],[22.18439716 69.81560284] ; [11.81560284 37.18439716],1
p10,1,0.000942,10.937525,[58 33] ; [44  5],[66.3 24.7] ; [35.7 13.3],1
s4,1,0.00284,8.907703,[10 84] ; [15 34],[16.43356643 77.56643357] ; [ 8.56643357 40.43356643],0
r2,1,0.013684,6.078493,[76 18] ; [47  2],[80.85314685 13.14685315] ; [42.14685315  6.85314685],0
n6,1,0.019564,5.450392,[69 25] ; [45  5],[74.41666667 19.58333333] ; [39.58333333 10.41666667],0
u1,1,0.030426,4.685059,[ 1 93] ; [ 4 46],[ 3.26388889 90.73611111] ; [ 1.73611111 48.26388889],0
s1,1,0.037701,4.318459,[ 3 89] ; [ 6 43],[ 5.87234043 86.12765957] ; [ 3.12765957 45.87234043],0
n2,1,0.043402,4.079693,[19 10] ; [14  1],[21.75  7.25] ; [11.25  3.75],0
p6,1,0.069232,3.301131,[23 68] ; [20 30],[27.75177305 63.24822695] ; [15.24822695 34.75177305],0
r4,1,0.090137,2.871921,[67 27] ; [42  8],[71.15277778 22.84722222] ; [37.84722222 12.15277778],0
r3,1,0.093936,2.8056,[71 22] ; [44  6],[74.79020979 18.20979021] ; [40.20979021  9.79020979],0
r1,1,0.11752,2.450067,[54 39] ; [35 14],[58.28873239 34.71126761] ; [30.71126761 18.28873239],0
p7,1,0.133938,2.246254,[48 44] ; [32 17],[52.19858156 39.80141844] ; [27.80141844 21.19858156],0
v3,1,0.153371,2.038398,[26 66] ; [20 30],[29.8028169 62.1971831] ; [16.1971831 33.8028169],0
d5,1,0.15674,2.005396,[41 53] ; [28 22],[45.04166667 48.95833333] ; [23.95833333 26.04166667],0
a3,1,0.159849,1.975652,[42 50] ; [29 21],[46. 46.] ; [25. 25.],0
d1,1,0.201456,1.631785,[ 3 91] ; [ 4 46],[ 4.56944444 89.43055556] ; [ 2.43055556 47.56944444],0
u3,1,0.212993,1.550968,[19 33] ; [11 10],[21.36986301 30.63013699] ; [ 8.63013699 12.36986301],0
p1,1,0.213968,1.544377,[10 84] ; [ 9 41],[12.40277778 81.59722222] ; [ 6.59722222 43.40277778],0
p9,1,0.247011,1.34013,[66 24] ; [41  9],[68.78571429 21.21428571] ; [38.21428571 11.78571429],0
a5,1,0.305543,1.049844,[48 46] ; [30 20],[50.91666667 43.08333333] ; [27.08333333 22.91666667],0
a6,1,0.317918,0.997491,[57 37] ; [26 24],[54.18055556 39.81944444] ; [28.81944444 21.18055556],0
d3,1,0.329657,0.950244,[21 72] ; [15 35],[23.41258741 69.58741259] ; [12.58741259 37.41258741],0
a1,1,0.342648,0.9005,[ 5 89] ; [ 1 49],[ 3.91666667 90.08333333] ; [ 2.08333333 47.91666667],0
v1,1,0.346341,0.886819,[38 53] ; [25 25],[40.65957447 50.34042553] ; [22.34042553 27.65957447],0
v4,1,0.346489,0.886276,[79 15] ; [44  5],[80.85314685 13.14685315] ; [42.14685315  6.85314685],0
a7,1,0.371549,0.798476,[51 43] ; [31 19],[53.52777778 40.47222222] ; [28.47222222 21.52777778],0
v2,1,0.380568,0.768866,[32 54] ; [22 27],[34.4 51.6] ; [19.6 29.4],0
p4,1,0.411199,0.675331,[44 50] ; [27 23],[46.34722222 47.65277778] ; [24.65277778 25.34722222],0
a8,1,0.411295,0.675053,[ 9 78] ; [ 7 39],[10.46616541 76.53383459] ; [ 5.53383459 40.46616541],0
b3,1,0.436611,0.605174,[17 36] ; [ 8 25],[15.40697674 37.59302326] ; [ 9.59302326 23.40697674],0
b2,1,0.436611,0.605174,[17 36] ; [ 8 25],[15.40697674 37.59302326] ; [ 9.59302326 23.40697674],0
a2,1,0.45999,0.545919,[ 9 85] ; [ 3 47],[ 7.83333333 86.16666667] ; [ 4.16666667 45.83333333],0
b1,1,0.519245,0.415393,[38 56] ; [23 27],[39.81944444 54.18055556] ; [21.18055556 28.81944444],0
n3,1,0.539241,0.376948,[20  8] ; [12  3],[20.8372093  7.1627907] ; [11.1627907  3.8372093],0
p2,1,0.542036,0.371779,[65 29] ; [37 13],[66.58333333 27.41666667] ; [35.41666667 14.58333333],0
p12,1,0.542973,0.370057,[ 6 87] ; [ 2 48],[ 5.2027972 87.7972028] ; [ 2.7972028 47.2027972],0
p5,1,0.583113,0.301229,[10 82] ; [ 7 43],[11.01408451 80.98591549] ; [ 5.98591549 44.01408451],0
p8,1,0.706437,0.141862,[38 51] ; [23 27],[39.05755396 49.94244604] ; [21.94244604 28.05755396],0
p11,1,0.721907,0.126673,[65 29] ; [36 14],[65.93055556 28.06944444] ; [35.06944444 14.93055556],0
b4,1,0.726282,0.122553,[46 48] ; [26 24],[47. 47.] ; [25. 25.],0
n1,1,0.738514,0.111437,[14 15] ; [6 8],[13.48837209 15.51162791] ; [6.51162791 7.48837209],0
p3,1,0.74792,0.103288,[41 53] ; [20 29],[40.0979021 53.9020979] ; [20.9020979 28.0979021],0
