Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.066945,[22 35] ; [83  9],[40.16778523 16.83221477] ; [64.83221477 27.16778523],1
r2,1,8e-06,19.937411,[37 20] ; [86  6],[47.05369128  9.94630872] ; [75.94630872 16.05369128],1
r3,1,4.7e-05,16.566282,[36 20] ; [84  8],[45.40540541 10.59459459] ; [74.59459459 17.40540541],1
v2,1,8.7e-05,15.399855,[ 9 47] ; [42 45],[19.97202797 36.02797203] ; [31.02797203 55.97202797],1
a5,1,0.000283,13.182526,[14 43] ; [50 41],[24.64864865 32.35135135] ; [39.35135135 51.64864865],1
p11,1,0.000748,11.366484,[28 29] ; [70 22],[37.48993289 19.51006711] ; [60.51006711 31.48993289],1
a7,1,0.003545,8.503449,[23 34] ; [59 32],[31.58108108 25.41891892] ; [50.41891892 40.58108108],0
u2,1,0.004133,8.22454,[ 9 26] ; [26 19],[15.3125 19.6875] ; [19.6875 25.3125],0
a6,1,0.005414,7.735836,[23 34] ; [58 33],[31.19594595 25.80405405] ; [49.80405405 41.19594595],0
v4,1,0.007877,7.06122,[41 16] ; [81 10],[46.98648649 10.01351351] ; [75.01351351 15.98648649],0
u3,1,0.01215,6.28882,[10 26] ; [25 20],[15.55555556 20.44444444] ; [19.44444444 25.55555556],0
v3,1,0.013019,6.166464,[10 47] ; [33 57],[16.67346939 40.32653061] ; [26.32653061 63.67346939],0
s3,1,0.021323,5.300233,[18 38] ; [45 42],[24.67132867 31.32867133] ; [38.32867133 48.67132867],0
p6,1,0.027867,4.836255,[ 8 48] ; [27 62],[13.51724138 42.48275862] ; [21.48275862 67.51724138],0
p10,1,0.035302,4.430511,[27 29] ; [58 30],[33.05555556 22.94444444] ; [51.94444444 36.05555556],0
a4,1,0.047869,3.914584,[ 7 50] ; [23 66],[11.71232877 45.28767123] ; [18.28767123 70.71232877],0
n6,1,0.086445,2.939354,[35 22] ; [68 23],[39.66891892 17.33108108] ; [63.33108108 27.66891892],0
n4,1,0.092184,2.835821,[31 26] ; [62 29],[35.81756757 21.18243243] ; [57.18243243 33.81756757],0
a3,1,0.09529,2.782655,[21 35] ; [46 43],[25.87586207 30.12413793] ; [41.12413793 47.87586207],0
p3,1,0.111745,2.529367,[13 44] ; [32 59],[17.33108108 39.66891892] ; [27.66891892 63.33108108],0
s6,1,0.115443,2.478075,[20 37] ; [43 46],[24.59589041 32.40410959] ; [38.40410959 50.59589041],0
