Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.428605,[16 31] ; [118  40],[30.72195122 16.27804878] ; [103.27804878  54.72195122],1
a3,1,1.6e-05,18.599931,[26 21] ; [135  24],[36.73300971 10.26699029] ; [124.26699029  34.73300971],1
n4,1,2e-05,18.225881,[27 20] ; [136  22],[37.37073171  9.62926829] ; [125.62926829  32.37073171],1
n5,1,0.000276,13.228305,[28 18] ; [134  23],[36.70935961  9.29064039] ; [125.29064039  31.70935961],1
s6,1,0.000801,11.238985,[39  7] ; [154   4],[43.51960784  2.48039216] ; [149.48039216   8.51960784],1
n1,1,0.010678,6.518159,[1 7] ; [23 14],[4.26666667 3.73333333] ; [19.73333333 17.26666667],0
d2,1,0.011328,6.413174,[16 30] ; [89 70],[23.56097561 22.43902439] ; [81.43902439 77.56097561],0
p6,1,0.017096,5.686486,[16 29] ; [88 70],[23.05418719 21.94581281] ; [80.94581281 77.05418719],0
p7,1,0.017446,5.650946,[26 18] ; [118  35],[32.16243655 11.83756345] ; [111.83756345  41.16243655],0
r1,1,0.0319,4.60386,[33 13] ; [135  23],[37.88235294  8.11764706] ; [130.11764706  27.88235294],0
p4,1,0.035561,4.418032,[25 21] ; [112  46],[30.89215686 15.10784314] ; [106.10784314  51.89215686],0
b1,1,0.044587,4.034179,[11 36] ; [63 97],[16.80193237 30.19806763] ; [ 57.19806763 102.80193237],0
u1,1,0.054138,3.70843,[ 6 41] ; [ 42 118],[10.89855072 36.10144928] ; [ 37.10144928 122.89855072],0
p2,1,0.058287,3.585455,[35 10] ; [142  18],[38.85365854  6.14634146] ; [138.14634146  21.85365854],0
v3,1,0.062695,3.464617,[16 29] ; [81 77],[21.50246305 23.49753695] ; [75.49753695 82.50246305],0
a8,1,0.067481,3.343246,[ 2 43] ; [ 21 122],[ 5.50531915 39.49468085] ; [ 17.49468085 125.50531915],0
v2,1,0.084694,2.972449,[22 22] ; [101  56],[26.92537313 17.07462687] ; [96.07462687 60.92537313],0
p3,1,0.089363,2.885813,[21 25] ; [95 64],[26.02926829 19.97073171] ; [89.97073171 69.02926829],0
a4,1,0.09256,2.829282,[19 28] ; [87 73],[24.06763285 22.93236715] ; [81.93236715 78.06763285],0
d1,1,0.105109,2.626267,[26 21] ; [109  51],[30.65217391 16.34782609] ; [104.34782609  55.65217391],0
d3,1,0.115018,2.483885,[30 17] ; [120  39],[34.22330097 12.77669903] ; [115.77669903  43.22330097],0
p5,1,0.178311,1.811642,[ 6 39] ; [ 36 124],[ 9.2195122 35.7804878] ; [ 32.7804878 127.2195122],0
a2,1,0.185184,1.755523,[10 37] ; [ 50 110],[13.62318841 33.37681159] ; [ 46.37681159 113.62318841],0
u2,1,0.18761,1.736288,[ 9 12] ; [15  9],[11.2  9.8] ; [12.8 11.2],0
r2,1,0.193313,1.692189,[45  2] ; [156   2],[46.08292683  0.91707317] ; [154.91707317   3.08292683],0
p8,1,0.194464,1.683472,[24 22] ; [98 58],[27.78217822 18.21782178] ; [94.21782178 61.78217822],0
p1,1,0.229246,1.445535,[ 3 42] ; [ 21 138],[ 5.29411765 39.70588235] ; [ 18.70588235 140.29411765],0
d4,1,0.231423,1.432094,[44  3] ; [138  20],[41.72682927  5.27317073] ; [140.27317073  17.72682927],0
s4,1,0.251903,1.31272,[10 35] ; [ 49 109],[13.07881773 31.92118227] ; [ 45.92118227 112.07881773],0
u3,1,0.300723,1.070986,[13  8] ; [19  6],[14.60869565  6.39130435] ; [17.39130435  7.60869565],0
a6,1,0.304887,1.052696,[33 14] ; [98 60],[30.03414634 16.96585366] ; [100.96585366  57.03414634],0
n3,1,0.308457,1.037269,[5 4] ; [27 10],[6.26086957 2.73913043] ; [25.73913043 11.26086957],0
r3,1,0.312715,1.019173,[44  3] ; [154   5],[45.17475728  1.82524272] ; [152.82524272   6.17475728],0
s1,1,0.315308,1.00831,[ 1 46] ; [  9 148],[ 2.30392157 44.69607843] ; [  7.69607843 149.30392157],0
s3,1,0.329352,0.951446,[40  6] ; [144  13],[41.69458128  4.30541872] ; [142.30541872  14.69458128],0
p11,1,0.381621,0.765474,[40  7] ; [127  33],[37.9178744  9.0821256] ; [129.0821256  30.9178744],0
b5,1,0.39498,0.723556,[30 17] ; [91 69],[27.47342995 19.52657005] ; [93.52657005 66.47342995],0
a5,1,0.420303,0.649467,[36 11] ; [131  29],[37.9178744  9.0821256] ; [129.0821256  30.9178744],0
a1,1,0.473431,0.513957,[ 4 43] ; [  9 151],[ 2.95169082 44.04830918] ; [ 10.04830918 149.95169082],0
p9,1,0.523513,0.406966,[40  4] ; [148  10],[40.95049505  3.04950495] ; [147.04950495  10.95049505],0
a7,1,0.552791,0.35234,[35 12] ; [112  48],[33.37681159 13.62318841] ; [113.62318841  46.37681159],0
