Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.004201,8.194709,[50  6] ; [4 4],[47.25  8.75] ; [6.75 1.25],0
n6,1,0.023494,5.131579,[48  9] ; [4 4],[45.6 11.4] ; [6.4 1.6],0
n4,1,0.037846,4.311952,[42 15] ; [3 5],[39.46153846 17.53846154] ; [5.53846154 2.46153846],0
p3,1,0.040274,4.206294,[36 21] ; [2 6],[33.32307692 23.67692308] ; [4.67692308 3.32307692],0
s6,1,0.062681,3.465,[44 11] ; [4 4],[41.9047619 13.0952381] ; [6.0952381 1.9047619],0
s7,1,0.087076,2.927611,[43 12] ; [4 4],[41.03174603 13.96825397] ; [5.96825397 2.03174603],0
s2,1,0.101235,2.685974,[44 13] ; [4 4],[42.09230769 14.90769231] ; [5.90769231 2.09230769],0
v3,1,0.102933,2.659499,[23 31] ; [1 7],[20.90322581 33.09677419] ; [3.09677419 4.90322581],0
v1,1,0.129683,2.296296,[29 25] ; [2 6],[27. 27.] ; [4. 4.],0
p4,1,0.148304,2.08961,[35 22] ; [7 1],[36.83076923 20.16923077] ; [5.16923077 2.83076923],0
p7,1,0.154533,2.026928,[34 21] ; [7 1],[35.79365079 19.20634921] ; [5.20634921 2.79365079],0
b1,1,0.165379,1.924342,[21 36] ; [5 3],[22.8 34.2] ; [3.2 4.8],0
n5,1,0.167818,1.902324,[42 15] ; [4 4],[40.33846154 16.66153846] ; [5.66153846 2.33846154],0
a6,1,0.270196,1.215751,[31 26] ; [6 2],[32.44615385 24.55384615] ; [4.55384615 3.44615385],0
s5,1,0.317532,0.999086,[19 32] ; [1 5],[17.89473684 33.10526316] ; [2.10526316 3.89473684],0
s3,1,0.348039,0.880593,[41 16] ; [7 1],[42.09230769 14.90769231] ; [5.90769231 2.09230769],0
a5,1,0.355899,0.852312,[38 19] ; [4 4],[36.83076923 20.16923077] ; [5.16923077 2.83076923],0
b5,1,0.413107,0.66984,[37 20] ; [4 4],[35.95384615 21.04615385] ; [5.04615385 2.95384615],0
u1,1,0.425094,0.63619,[ 3 54] ; [1 7],[ 3.50769231 53.49230769] ; [0.49230769 7.50769231],0
s1,1,0.498898,0.457279,[ 4 53] ; [1 6],[ 4.453125 52.546875] ; [0.546875 6.453125],0
b2,1,0.503996,0.446512,[15 28] ; [1 4],[14.33333333 28.66666667] ; [1.66666667 3.33333333],0
b3,1,0.503996,0.446512,[15 28] ; [1 4],[14.33333333 28.66666667] ; [1.66666667 3.33333333],0
a4,1,0.511848,0.430288,[21 36] ; [2 6],[20.16923077 36.83076923] ; [2.83076923 5.16923077],0
v2,1,0.541793,0.372227,[27 26] ; [5 3],[27.80327869 25.19672131] ; [4.19672131 3.80327869],0
p6,1,0.640806,0.21769,[29 25] ; [5 3],[29.61290323 24.38709677] ; [4.38709677 3.61290323],0
b4,1,0.665494,0.186918,[31 26] ; [5 3],[31.56923077 25.43076923] ; [4.43076923 3.56923077],0
r4,1,0.705765,0.142544,[39 18] ; [6 2],[39.46153846 17.53846154] ; [5.53846154 2.46153846],0
p2,1,0.705765,0.142544,[46 11] ; [6 2],[45.6 11.4] ; [6.4 1.6],0
d2,1,0.733731,0.115714,[25 32] ; [3 5],[24.55384615 32.44615385] ; [3.44615385 4.55384615],0
d1,1,0.743534,0.107044,[32 25] ; [4 4],[31.56923077 25.43076923] ; [4.43076923 3.56923077],0
u3,1,0.773976,0.082471,[11  8] ; [2 1],[11.22727273  7.77272727] ; [1.77272727 1.22727273],0
a7,1,0.804502,0.061269,[33 24] ; [5 3],[33.32307692 23.67692308] ; [4.67692308 3.32307692],0
p11,1,0.809182,0.058313,[48  9] ; [7 1],[48.23076923  8.76923077] ; [6.76923077 1.23076923],0
a3,1,0.815584,0.054396,[38 19] ; [5 3],[37.70769231 19.29230769] ; [5.29230769 2.70769231],0
d3,1,0.889014,0.019475,[30 27] ; [4 4],[29.81538462 27.18461538] ; [4.18461538 3.81538462],0
d4,1,0.89035,0.019006,[44 13] ; [6 2],[43.84615385 13.15384615] ; [6.15384615 1.84615385],0
a2,1,0.906288,0.013858,[ 8 49] ; [1 7],[ 7.89230769 49.10769231] ; [1.10769231 6.89230769],0
u2,1,0.906537,0.013784,[12  7] ; [2 1],[12.09090909  6.90909091] ; [1.90909091 1.09090909],0
p8,1,0.924682,0.008937,[29 27] ; [4 4],[28.875 27.125] ; [4.125 3.875],0
s4,1,0.936793,0.006289,[15 42] ; [2 6],[14.90769231 42.09230769] ; [2.09230769 5.90769231],0
d5,1,0.936793,0.006289,[42 15] ; [6 2],[42.09230769 14.90769231] ; [5.90769231 2.09230769],0
