Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,58.442845,[236  65] ; [55 79],[201.35862069  99.64137931] ; [89.64137931 44.35862069],1
d3,1,0.0,46.97521,[226  75] ; [55 79],[194.43908046 106.56091954] ; [86.56091954 47.43908046],1
u1,1,1.2e-05,19.151115,[ 60 241] ; [  5 129],[ 44.97701149 256.02298851] ; [ 20.02298851 113.97701149],1
d4,1,6.8e-05,15.859347,[253  48] ; [90 44],[237.34022989  63.65977011] ; [105.65977011  28.34022989],1
p2,1,0.000158,14.274032,[268  33] ; [98 33],[255.01388889  45.98611111] ; [110.98611111  20.01388889],1
a2,1,0.00043,12.395953,[ 70 231] ; [ 12 122],[ 56.74022989 244.25977011] ; [ 25.25977011 108.74022989],1
d5,1,0.000636,11.667231,[245  56] ; [89 45],[231.11264368  69.88735632] ; [102.88735632  31.11264368],1
r4,1,0.001026,10.780415,[271  30] ; [105  29],[260.17471264  40.82528736] ; [115.82528736  18.17471264],0
b5,1,0.001803,9.740002,[196 105] ; [66 68],[181.29195402 119.70804598] ; [80.70804598 53.29195402],0
v4,1,0.002984,8.816959,[286  13] ; [116  16],[278.88167053  20.11832947] ; [123.11832947   8.88167053],0
r3,1,0.003378,8.590947,[290   9] ; [121  13],[283.80831409  15.19168591] ; [127.19168591   6.80831409],0
d1,1,0.006594,7.380466,[166 135] ; [55 79],[152.92183908 148.07816092] ; [68.07816092 65.92183908],0
p10,1,0.007669,7.109278,[256  43] ; [99 33],[246.27610209  52.72389791] ; [108.72389791  23.27610209],0
p4,1,0.008473,6.930667,[184 116] ; [63 69],[171.52777778 128.47222222] ; [75.47222222 56.52777778],0
a5,1,0.01295,6.175905,[222  79] ; [83 51],[211.04597701  89.95402299] ; [93.95402299 40.04597701],0
r1,1,0.013692,6.077426,[236  63] ; [91 43],[225.80369515  73.19630485] ; [101.19630485  32.80369515],0
b1,1,0.021446,5.290205,[ 98 203] ; [59 75],[108.63678161 192.36321839] ; [48.36321839 85.63678161],0
p9,1,0.033475,4.5213,[261  37] ; [106  27],[253.74941995  44.25058005] ; [113.25058005  19.74941995],0
p8,1,0.03581,4.406108,[167 129] ; [60 72],[156.99065421 139.00934579] ; [70.00934579 61.99065421],0
v2,1,0.071001,3.259721,[128 163] ; [45 85],[119.57957245 171.42042755] ; [53.42042755 76.57957245],0
s2,1,0.080715,3.050439,[144 155] ; [52 81],[135.65740741 163.34259259] ; [60.34259259 72.65740741],0
n6,1,0.085432,2.958409,[254  45] ; [104  29],[247.78240741  51.21759259] ; [110.21759259  22.78240741],0
n4,1,0.088573,2.900128,[230  71] ; [92 42],[222.8091954  78.1908046] ; [99.1908046 34.8091954],0
s6,1,0.095997,2.770822,[199 100] ; [75 54],[191.41588785 107.58411215] ; [82.58411215 46.41588785],0
p1,1,0.112339,2.521005,[ 15 284] ; [ 12 121],[ 18.6875 280.3125] ; [  8.3125 124.6875],0
u3,1,0.115176,2.481722,[60 36] ; [25 26],[55.51020408 40.48979592] ; [29.48979592 21.51020408],0
