Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.010718,6.511544,[2 1] ; [ 2 20],[0.48 2.52] ; [ 3.52 18.48],0
p1,1,0.010718,6.511544,[2 1] ; [ 2 20],[0.48 2.52] ; [ 3.52 18.48],0
a2,1,0.084682,2.972661,[1 2] ; [ 1 21],[0.24 2.76] ; [ 1.76 20.24],0
s8,1,0.225466,1.469238,[1 2] ; [ 2 20],[0.36 2.64] ; [ 2.64 19.36],0
s4,1,0.225466,1.469238,[1 2] ; [ 2 20],[0.36 2.64] ; [ 2.64 19.36],0
s6,1,0.238149,1.391519,[2 1] ; [ 7 15],[1.08 1.92] ; [ 7.92 14.08],0
p11,1,0.314879,1.010101,[2 1] ; [ 8 14],[1.2 1.8] ; [ 8.8 13.2],0
d1,1,0.382677,0.762085,[1 2] ; [ 3 19],[0.48 2.52] ; [ 3.52 18.48],0
s1,1,0.382677,0.762085,[1 2] ; [ 3 19],[0.48 2.52] ; [ 3.52 18.48],0
a5,1,0.399164,0.710842,[2 1] ; [ 9 13],[1.32 1.68] ; [ 9.68 12.32],0
n6,1,0.490279,0.475913,[2 1] ; [10 12],[1.44 1.56] ; [10.56 11.44],0
r3,1,0.490279,0.475913,[1 2] ; [12 10],[1.56 1.44] ; [11.44 10.56],0
a7,1,0.587793,0.293803,[1 2] ; [11 11],[1.44 1.56] ; [10.56 11.44],0
s2,1,0.68658,0.162812,[1 2] ; [ 5 17],[0.72 2.28] ; [ 5.28 16.72],0
r1,1,0.68658,0.162812,[1 2] ; [ 5 17],[0.72 2.28] ; [ 5.28 16.72],0
n4,1,0.691545,0.157418,[2 1] ; [12 10],[1.68 1.32] ; [12.32  9.68],0
b1,1,0.801614,0.063131,[2 1] ; [13  9],[1.8 1.2] ; [13.2  8.8],0
d5,1,0.801614,0.063131,[1 2] ; [ 9 13],[1.2 1.8] ; [ 8.8 13.2],0
b5,1,0.801614,0.063131,[2 1] ; [13  9],[1.8 1.2] ; [13.2  8.8],0
a6,1,0.801614,0.063131,[1 2] ; [ 9 13],[1.2 1.8] ; [ 8.8 13.2],0
a4,1,0.826403,0.0481,[1 2] ; [ 6 16],[0.84 2.16] ; [ 6.16 15.84],0
v1,1,0.826403,0.0481,[1 2] ; [ 6 16],[0.84 2.16] ; [ 6.16 15.84],0
d3,1,0.826403,0.0481,[1 2] ; [ 6 16],[0.84 2.16] ; [ 6.16 15.84],0
n3,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
n2,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
n1,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
b2,1,0.86952,0.026984,[1 2] ; [ 4 10],[0.88235294 2.11764706] ; [4.11764706 9.88235294],0
b3,1,0.86952,0.026984,[1 2] ; [ 4 10],[0.88235294 2.11764706] ; [4.11764706 9.88235294],0
s3,1,0.873382,0.025397,[1 2] ; [ 8 13],[1.125 1.875] ; [ 7.875 13.125],0
p9,1,0.873382,0.025397,[1 2] ; [ 8 13],[1.125 1.875] ; [ 7.875 13.125],0
p10,1,0.873382,0.025397,[1 2] ; [ 8 13],[1.125 1.875] ; [ 7.875 13.125],0
n5,1,0.918299,0.010522,[2 1] ; [14  8],[1.92 1.08] ; [14.08  7.92],0
d4,1,0.918299,0.010522,[2 1] ; [14  8],[1.92 1.08] ; [14.08  7.92],0
b4,1,0.918299,0.010522,[2 1] ; [14  8],[1.92 1.08] ; [14.08  7.92],0
d2,1,0.957911,0.002785,[1 2] ; [ 7 15],[0.96 2.04] ; [ 7.04 14.96],0
v2,1,1.0,0.0,[1 2] ; [ 7 14],[1. 2.] ; [ 7. 14.],0
