Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.317106,[225 161] ; [ 48 222],[160.63719512 225.36280488] ; [112.36280488 157.63719512],1
v4,1,0.540958,0.373768,[387  10] ; [271   5],[388.15156018   8.84843982] ; [269.84843982   6.15156018],0
p6,1,0.549605,0.358025,[164 229] ; [108 166],[160.26386807 232.73613193] ; [111.73613193 162.26386807],0
n3,1,0.583131,0.301201,[54 15] ; [49 17],[52.64444444 16.35555556] ; [50.35555556 15.64444444],0
s5,1,0.649756,0.206208,[148 234] ; [ 98 167],[145.24265842 236.75734158] ; [100.75734158 164.24265842],0
p2,1,0.656897,0.197314,[347  50] ; [238  38],[345.08915305  51.91084695] ; [239.91084695  36.08915305],0
s6,1,0.696778,0.151845,[278 113] ; [195  74],[280.21666667 110.78333333] ; [192.78333333  76.21666667],0
p1,1,0.70901,0.139268,[ 34 362] ; [ 26 250],[ 35.35714286 360.64285714] ; [ 24.64285714 251.35714286],0
s2,1,0.748398,0.102882,[214 181] ; [145 129],[211.96562033 183.03437967] ; [147.03437967 126.96562033],0
p5,1,0.806546,0.059968,[ 52 345] ; [ 34 239],[ 50.95820896 346.04179104] ; [ 35.04179104 237.95820896],0
u3,1,0.852816,0.03442,[53 36] ; [53 34],[53.60227273 35.39772727] ; [52.39772727 34.60227273],0
b2,1,0.912234,0.012149,[ 98 149] ; [63 98],[ 97.46813725 149.53186275] ; [63.53186275 97.46813725],0
b3,1,0.912234,0.012149,[ 98 149] ; [63 98],[ 97.46813725 149.53186275] ; [63.53186275 97.46813725],0
n2,1,0.924203,0.009052,[53 16] ; [51 16],[52.76470588 16.23529412] ; [51.23529412 15.76470588],0
s3,1,0.946458,0.00451,[227 167] ; [158 115],[227.42128936 166.57871064] ; [157.57871064 115.42128936],0
