Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.274854,[341  48] ; [25 30],[320.66216216  68.33783784] ; [45.33783784  9.66216216],1
p3,1,0.153543,2.036691,[223 165] ; [26 29],[218.08577878 169.91422122] ; [30.91422122 24.08577878],0
a5,1,0.189139,1.724314,[308  81] ; [40 16],[304.20674157  84.79325843] ; [43.79325843 12.20674157],0
a6,1,0.209997,1.571447,[268 120] ; [34 22],[263.90990991 124.09009009] ; [38.09009009 17.90990991],0
s5,1,0.221497,1.494649,[152 220] ; [17 36],[147.92470588 224.07529412] ; [21.07529412 31.92470588],0
a2,1,0.226687,1.46153,[106 283] ; [11 45],[102.27640449 286.72359551] ; [14.72359551 41.27640449],0
r1,1,0.234298,1.414577,[338  49] ; [52  4],[340.69977427  46.30022573] ; [49.30022573  6.69977427],0
s3,1,0.252807,1.307723,[223 160] ; [27 27],[219.10755149 163.89244851] ; [30.89244851 23.10755149],0
s8,1,0.265408,1.240325,[202 182] ; [25 31],[198.10909091 185.89090909] ; [28.89090909 27.10909091],0
p12,1,0.32629,0.963567,[ 38 348] ; [ 3 50],[ 36.0501139 349.9498861] ; [ 4.9498861 48.0501139],0
d3,1,0.361149,0.833893,[280 109] ; [37 19],[277.10786517 111.89213483] ; [39.89213483 16.10786517],0
a8,1,0.39995,0.708476,[ 59 288] ; [ 6 43],[ 56.95707071 290.04292929] ; [ 8.04292929 40.95707071],0
v2,1,0.409548,0.680112,[262 117] ; [33 19],[259.40835267 119.59164733] ; [35.59164733 16.40835267],0
s2,1,0.443582,0.586998,[216 167] ; [28 27],[213.36073059 169.63926941] ; [30.63926941 24.36073059],0
d5,1,0.489297,0.478071,[326  62] ; [45 11],[324.20720721  63.79279279] ; [46.79279279  9.20720721],0
n3,1,0.573066,0.31758,[43 16] ; [12  3],[43.85135135 15.14864865] ; [11.14864865  3.85135135],0
d4,1,0.64594,0.211057,[328  60] ; [46 10],[326.82882883  61.17117117] ; [47.17117117  8.82882883],0
a1,1,0.664872,0.187659,[ 19 370] ; [ 2 54],[ 18.35730337 370.64269663] ; [ 2.64269663 53.35730337],0
b4,1,0.667427,0.184627,[234 155] ; [32 24],[232.5258427 156.4741573] ; [33.4741573 22.5258427],0
s1,1,0.681128,0.168859,[ 11 372] ; [ 1 52],[ 10.5412844 372.4587156] ; [ 1.4587156 51.5412844],0
a3,1,0.692993,0.155865,[292  94] ; [41 15],[290.80995475  95.19004525] ; [42.19004525 13.80995475],0
b5,1,0.707679,0.140606,[247 142] ; [37 19],[248.26067416 140.73932584] ; [35.73932584 20.26067416],0
b2,1,0.865927,0.028505,[108 148] ; [13 19],[107.55555556 148.44444444] ; [13.44444444 18.55555556],0
b3,1,0.865927,0.028505,[108 148] ; [13 19],[107.55555556 148.44444444] ; [13.44444444 18.55555556],0
p1,1,0.882793,0.021735,[ 39 348] ; [ 6 50],[ 39.31151242 347.68848758] ; [ 5.68848758 50.31151242],0
n1,1,0.949983,0.003935,[27 32] ; [7 8],[27.10810811 31.89189189] ; [6.89189189 8.10810811],0
s4,1,0.975956,0.000908,[ 62 320] ; [ 9 47],[ 61.92237443 320.07762557] ; [ 9.07762557 46.92237443],0
n2,1,0.976737,0.00085,[47 12] ; [12  3],[47.04054054 11.95945946] ; [11.95945946  3.04054054],0
