Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,29.533814,[11 72] ; [39 33],[26.77419355 56.22580645] ; [23.22580645 48.77419355],1
p6,1,1.9e-05,18.326087,[ 6 76] ; [25 46],[16.61437908 65.38562092] ; [14.38562092 56.61437908],1
p2,1,6.9e-05,15.837581,[36 47] ; [54 18],[48.19354839 34.80645161] ; [41.80645161 30.19354839],1
v4,1,0.002523,9.123981,[65 17] ; [68  3],[71.28104575 10.71895425] ; [61.71895425  9.28104575],0
a4,1,0.004603,8.029161,[39 43] ; [18 53],[30.54901961 51.45098039] ; [26.45098039 44.54901961],0
r3,1,0.01015,6.608365,[66 16] ; [68  4],[71.35064935 10.64935065] ; [62.64935065  9.35064935],0
p4,1,0.013191,6.143342,[26 56] ; [37 35],[33.54545455 48.45454545] ; [29.45454545 42.54545455],0
p3,1,0.013942,6.045528,[19 63] ; [30 42],[26.09090909 55.90909091] ; [22.90909091 49.09090909],0
p10,1,0.016917,5.705001,[14 68] ; [24 47],[20.36601307 61.63398693] ; [17.63398693 53.36601307],0
a2,1,0.01861,5.537755,[20 63] ; [ 7 65],[14.45806452 68.54193548] ; [12.54193548 59.45806452],0
p11,1,0.018632,5.535709,[35 48] ; [44 28],[42.30322581 40.69677419] ; [36.69677419 35.30322581],0
a3,1,0.02721,4.87746,[56 27] ; [36 36],[49.26451613 33.73548387] ; [42.73548387 29.26451613],0
s3,1,0.028595,4.791826,[30 52] ; [39 33],[36.74025974 45.25974026] ; [32.25974026 39.74025974],0
s2,1,0.066068,3.378109,[21 59] ; [29 43],[26.31578947 53.68421053] ; [23.68421053 48.31578947],0
r4,1,0.076469,3.138387,[62 21] ; [62 10],[66.4 16.6] ; [57.6 14.4],0
n2,1,0.079289,3.079416,[21 16] ; [16  4],[24.01754386 12.98245614] ; [12.98245614  7.01754386],0
d5,1,0.103722,2.647353,[65 18] ; [48 24],[60.50967742 22.49032258] ; [52.49032258 19.50967742],0
n6,1,0.121106,2.40296,[51 32] ; [52 19],[55.51298701 27.48701299] ; [47.48701299 23.51298701],0
v2,1,0.157775,1.995419,[29 52] ; [33 37],[33.25827815 47.74172185] ; [28.74172185 41.25827815],0
a6,1,0.172183,1.86383,[55 28] ; [40 32],[50.87096774 32.12903226] ; [44.12903226 27.87096774],0
v1,1,0.185601,1.752199,[25 58] ; [29 43],[28.91612903 54.08387097] ; [25.08387097 46.91612903],0
d1,1,0.207152,1.591218,[43 40] ; [30 42],[39.09032258 43.90967742] ; [33.90967742 38.09032258],0
a8,1,0.224291,1.476706,[ 4 72] ; [ 7 58],[ 5.92907801 70.07092199] ; [ 5.07092199 59.92907801],0
b2,1,0.232937,1.422838,[19 34] ; [10 31],[16.35106383 36.64893617] ; [12.64893617 28.35106383],0
b3,1,0.232937,1.422838,[19 34] ; [10 31],[16.35106383 36.64893617] ; [12.64893617 28.35106383],0
