Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,38.736779,[58 74] ; [ 21 150],[34.41584158 97.58415842] ; [ 44.58415842 126.41584158],1
s3,1,0.0,35.81622,[70 60] ; [ 35 135],[45.5 84.5] ; [ 59.5 110.5],1
s5,1,3e-05,17.405236,[37 95] ; [ 16 152],[ 23.32 108.68] ; [ 29.68 138.32],1
p10,1,7e-05,15.807097,[102  29] ; [95 75],[85.73754153 45.26245847] ; [111.26245847  58.73754153],1
p9,1,0.000597,11.784839,[106  25] ; [106  63],[92.57333333 38.42666667] ; [119.42666667  49.57333333],1
p2,1,0.000884,11.056206,[108  26] ; [108  63],[94.89836066 39.10163934] ; [121.10163934  49.89836066],1
r3,1,0.001005,10.818816,[127   7] ; [140  30],[117.69078947  16.30921053] ; [149.30921053  20.69078947],0
s8,1,0.001108,10.637877,[ 27 107] ; [ 13 160],[ 17.45928339 116.54071661] ; [ 22.54071661 150.45928339],0
s4,1,0.001216,10.465502,[ 25 105] ; [ 12 161],[ 15.87458746 114.12541254] ; [ 21.12541254 151.87458746],0
r4,1,0.001529,10.043,[115  19] ; [122  51],[103.44625407  30.55374593] ; [133.55374593  39.44625407],0
v4,1,0.001729,9.816543,[125   8] ; [140  31],[115.9375  17.0625] ; [149.0625  21.9375],0
p11,1,0.002669,9.020667,[105  29] ; [108  65],[92.97068404 41.02931596] ; [120.02931596  52.97068404],0
b1,1,0.003564,8.493542,[ 33 101] ; [ 70 103],[44.95765472 89.04234528] ; [ 58.04234528 114.95765472],0
n6,1,0.003683,8.433653,[108  25] ; [114  58],[96.80655738 36.19344262] ; [125.19344262  46.80655738],0
d3,1,0.004466,8.08401,[95 39] ; [94 77],[83.03606557 50.96393443] ; [105.96393443  65.03606557],0
p4,1,0.005237,7.795688,[51 82] ; [ 40 130],[39.94389439 93.05610561] ; [ 51.05610561 118.94389439],0
v1,1,0.00665,7.365118,[61 69] ; [ 54 117],[49.66777409 80.33222591] ; [ 65.33222591 105.66777409],0
p7,1,0.012308,6.265966,[66 64] ; [ 61 107],[55.40268456 74.59731544] ; [71.59731544 96.40268456],0
p12,1,0.012881,6.185415,[ 10 123] ; [  3 170],[  5.6503268 127.3496732] ; [  7.3496732 165.6503268],0
d4,1,0.017844,5.611391,[110  24] ; [121  51],[101.15686275  32.84313725] ; [129.84313725  42.15686275],0
n2,1,0.02333,5.143797,[35  8] ; [35 23],[29.8019802 13.1980198] ; [40.1980198 17.8019802],0
d5,1,0.029785,4.721667,[104  30] ; [114  58],[95.46405229 38.53594771] ; [122.53594771  49.46405229],0
a5,1,0.038435,4.28568,[87 47] ; [92 81],[78.13029316 55.86970684] ; [100.86970684  72.13029316],0
s1,1,0.047885,3.914002,[  1 128] ; [  8 161],[  3.89597315 125.10402685] ; [  5.10402685 163.89597315],0
d2,1,0.056154,3.647487,[44 89] ; [75 96],[52.0625 80.9375] ; [ 66.9375 104.0625],0
n5,1,0.057156,3.618042,[93 41] ; [100  70],[85.07236842 48.92763158] ; [107.92763158  62.07236842],0
r1,1,0.059184,3.560101,[99 35] ; [109  62],[91.38360656 42.61639344] ; [116.61639344  54.38360656],0
n4,1,0.069302,3.299472,[90 44] ; [98 74],[82.32679739 51.67320261] ; [105.67320261  66.32679739],0
p6,1,0.073843,3.195464,[ 29 102] ; [ 24 145],[ 23.14333333 107.85666667] ; [ 29.85666667 139.14333333],0
b5,1,0.074373,3.183763,[93 41] ; [103  70],[85.5504886 48.4495114] ; [110.4495114  62.5504886],0
a7,1,0.101758,2.677769,[97 37] ; [108  62],[90.36184211 43.63815789] ; [114.63815789  55.36184211],0
p8,1,0.123429,2.373259,[49 82] ; [ 49 120],[42.79333333 88.20666667] ; [ 55.20666667 113.79333333],0
n3,1,0.160649,1.968102,[31 11] ; [35 23],[27.72 14.28] ; [38.28 19.72],0
a6,1,0.179898,1.79847,[92 42] ; [106  67],[86.42345277 47.57654723] ; [111.57654723  61.42345277],0
u3,1,0.184455,1.761362,[29 29] ; [26 42],[25.31746032 32.68253968] ; [29.68253968 38.31746032],0
b2,1,0.189358,1.722603,[16 46] ; [34 61],[19.74522293 42.25477707] ; [30.25477707 64.74522293],0
b3,1,0.189358,1.722603,[16 46] ; [34 61],[19.74522293 42.25477707] ; [30.25477707 64.74522293],0
p5,1,0.292188,1.109513,[  6 127] ; [  4 167],[  4.375 128.625] ; [  5.625 165.375],0
a3,1,0.310921,1.026758,[74 59] ; [105  66],[78.3125 54.6875] ; [100.6875  70.3125],0
r2,1,0.32944,0.951097,[119  14] ; [144  24],[116.20930233  16.79069767] ; [146.79069767  21.20930233],0
u2,1,0.38406,0.757665,[31 28] ; [30 37],[28.56349206 30.43650794] ; [32.43650794 34.56349206],0
d1,1,0.392431,0.731395,[67 67] ; [78 95],[63.28990228 70.71009772] ; [81.71009772 91.28990228],0
a8,1,0.40699,0.687577,[ 15 109] ; [ 15 150],[ 12.87197232 111.12802768] ; [ 17.12802768 147.87197232],0
a1,1,0.408836,0.682183,[  5 129] ; [ 10 163],[  6.54723127 127.45276873] ; [  8.45276873 164.54723127],0
u4,1,0.419175,0.652626,[  2 132] ; [  1 172],[  1.30944625 132.69055375] ; [  1.69055375 171.30944625],0
v2,1,0.42787,0.628598,[56 68] ; [66 97],[52.71080139 71.28919861] ; [69.28919861 93.71080139],0
b4,1,0.483264,0.491489,[82 52] ; [99 74],[79.00325733 54.99674267] ; [101.99674267  71.00325733],0
a4,1,0.528172,0.397907,[43 89] ; [ 62 110],[45.59210526 86.40789474] ; [ 59.40789474 112.59210526],0
u1,1,0.532974,0.388718,[ 11 123] ; [ 11 162],[  9.60260586 124.39739414] ; [ 12.39739414 160.60260586],0
a2,1,0.557549,0.343965,[ 17 117] ; [ 26 147],[ 18.76872964 115.23127036] ; [ 24.23127036 148.76872964],0
p1,1,0.772683,0.083445,[  6 127] ; [  9 163],[  6.54098361 126.45901639] ; [  8.45901639 163.54098361],0
n1,1,0.805244,0.060795,[15 27] ; [19 38],[14.42424242 27.57575758] ; [19.57575758 37.42424242],0
v3,1,0.93251,0.007172,[33 95] ; [ 43 121],[33.31506849 94.68493151] ; [ 42.68493151 121.31506849],0
