Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,41.686349,[276  24] ; [31 21],[261.64772727  38.35227273] ; [45.35227273  6.64772727],1
d4,1,0.326406,0.963105,[258  42] ; [42 10],[255.68181818  44.31818182] ; [44.31818182  7.68181818],0
a5,1,0.341092,0.906322,[243  58] ; [39 13],[240.45892351  60.54107649] ; [41.54107649 10.45892351],0
n2,1,0.374441,0.788873,[45 16] ; [8 5],[43.68918919 17.31081081] ; [9.31081081 3.68918919],0
p9,1,0.378124,0.776793,[275  24] ; [45  6],[273.37142857  25.62857143] ; [46.62857143  4.37142857],0
s6,1,0.416627,0.65981,[253  44] ; [42 10],[251.04584527  45.95415473] ; [43.95415473  8.04584527],0
r2,1,0.438831,0.599336,[288  11] ; [47  3],[287.00573066  11.99426934] ; [47.99426934  2.00573066],0
s1,1,0.483787,0.490314,[ 11 286] ; [ 3 49],[ 11.91404011 285.08595989] ; [ 2.08595989 49.91404011],0
b4,1,0.495855,0.463796,[170 131] ; [32 20],[172.24362606 128.75637394] ; [29.75637394 22.24362606],0
a8,1,0.501484,0.451795,[ 45 228] ; [10 39],[ 46.63043478 226.36956522] ; [ 8.36956522 40.63043478],0
v2,1,0.504595,0.44526,[177 113] ; [33 17],[179.11764706 110.88235294] ; [30.88235294 19.11764706],0
p7,1,0.532721,0.389198,[208  85] ; [34 17],[206.12209302  86.87790698] ; [35.87790698 15.12209302],0
a1,1,0.594989,0.28262,[ 17 284] ; [ 2 50],[ 16.20113314 284.79886686] ; [ 2.79886686 49.20113314],0
a2,1,0.596532,0.280259,[ 86 215] ; [13 39],[ 84.41643059 216.58356941] ; [14.58356941 37.41643059],0
d5,1,0.622985,0.241694,[256  44] ; [43  9],[254.82954545  45.17045455] ; [44.17045455  7.82954545],0
s4,1,0.638369,0.220881,[ 55 244] ; [11 41],[ 56.22222222 242.77777778] ; [ 9.77777778 42.22222222],0
u1,1,0.664013,0.188686,[ 72 229] ; [11 41],[ 70.7733711 230.2266289] ; [12.2266289 39.7733711],0
d3,1,0.696253,0.1524,[206  95] ; [37 15],[207.20396601  93.79603399] ; [35.79603399 16.20396601],0
b5,1,0.711008,0.137273,[177 124] ; [32 20],[178.21246459 122.78753541] ; [30.78753541 21.21246459],0
d2,1,0.715336,0.133006,[176 125] ; [29 23],[174.80169972 126.19830028] ; [30.19830028 21.80169972],0
u3,1,0.759982,0.093333,[39 21] ; [6 4],[38.57142857 21.42857143] ; [6.42857143 3.57142857],0
a4,1,0.780834,0.077413,[151 150] ; [25 27],[150.07365439 150.92634561] ; [25.92634561 26.07365439],0
p1,1,0.931812,0.007321,[ 30 270] ; [ 5 47],[ 29.82954545 270.17045455] ; [ 5.17045455 46.82954545],0
a3,1,0.941729,0.005343,[241  59] ; [42 10],[241.19318182  58.80681818] ; [41.80681818 10.19318182],0
v4,1,0.945972,0.004592,[290  11] ; [50  2],[289.91501416  11.08498584] ; [50.08498584  1.91501416],0
r4,1,0.952671,0.003523,[283  18] ; [49  3],[283.09348442  17.90651558] ; [48.90651558  3.09348442],0
a6,1,0.957173,0.002884,[195 105] ; [34 18],[195.17045455 104.82954545] ; [33.82954545 18.17045455],0
p2,1,0.992442,9e-05,[254  46] ; [44  8],[253.97727273  46.02272727] ; [44.02272727  7.97727273],0
u2,1,1.0,0.0,[36 24] ; [6 4],[36. 24.] ; [6. 4.],0
