Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.804248,[43 95] ; [232  60],[88.25581395 49.74418605] ; [186.74418605 105.25581395],1
a5,1,0.0,31.001716,[62 77] ; [213  82],[88.07603687 50.92396313] ; [186.92396313 108.07603687],1
a4,1,4e-06,21.254213,[ 33 106] ; [138 156],[54.89376443 84.10623557] ; [116.10623557 177.89376443],1
n6,1,5e-06,20.95542,[87 52] ; [243  51],[105.93533487  33.06466513] ; [224.06466513  69.93533487],1
s7,1,2.4e-05,17.831879,[ 31 100] ; [128 154],[50.43341404 80.56658596] ; [108.56658596 173.43341404],1
a2,1,0.000136,14.55251,[ 12 127] ; [ 71 224],[ 26.58294931 112.41705069] ; [ 56.41705069 238.58294931],1
a3,1,0.000837,11.157522,[73 66] ; [203  91],[88.60046189 50.39953811] ; [187.39953811 106.60046189],1
d2,1,0.001132,10.598056,[47 92] ; [147 144],[62.71162791 76.28837209] ; [131.28837209 159.71162791],0
p10,1,0.001667,9.884663,[81 57] ; [216  77],[95.09512761 42.90487239] ; [201.90487239  91.09512761],0
p3,1,0.002369,9.239384,[ 35 104] ; [118 176],[49.11547344 89.88452656] ; [103.88452656 190.11547344],0
p11,1,0.003678,8.43652,[82 57] ; [215  80],[95.12211982 43.87788018] ; [201.87788018  93.12211982],0
v3,1,0.004157,8.213889,[ 22 113] ; [ 84 203],[ 33.90995261 101.09004739] ; [ 72.09004739 214.90995261],0
u1,1,0.004815,7.94768,[  9 130] ; [ 48 247],[ 18.25576037 120.74423963] ; [ 38.74423963 256.25576037],0
r1,1,0.005806,7.60969,[85 53] ; [220  75],[97.20554273 40.79445727] ; [207.79445727  87.20554273],0
p9,1,0.006487,7.4099,[86 50] ; [221  70],[97.77985948 38.22014052] ; [209.22014052  81.77985948],0
a8,1,0.006593,7.380647,[  6 124] ; [ 37 236],[ 13.87096774 116.12903226] ; [ 29.12903226 243.87096774],0
d1,1,0.007156,7.233309,[59 80] ; [166 129],[72.06221198 66.93778802] ; [152.93778802 142.06221198],0
s8,1,0.013366,6.120046,[ 33 106] ; [105 190],[44.19815668 94.80184332] ; [ 93.80184332 201.19815668],0
p12,1,0.013735,6.071921,[  1 138] ; [ 17 277],[  5.77829099 133.22170901] ; [ 12.22170901 281.77829099],0
s4,1,0.022713,5.19029,[ 37 102] ; [ 50 241],[ 28.12325581 110.87674419] ; [ 58.87674419 232.12325581],0
r4,1,0.029073,4.763294,[103  36] ; [245  50],[111.4562212  27.5437788] ; [236.5437788  58.4562212],0
s3,1,0.039359,4.245316,[60 79] ; [156 134],[69.98601399 69.01398601] ; [146.01398601 143.98601399],0
d5,1,0.042809,4.102928,[95 43] ; [229  65],[103.5  34.5] ; [220.5  73.5],0
a6,1,0.047112,3.941399,[81 58] ; [200  94],[90.20554273 48.79445727] ; [190.79445727 103.20554273],0
p4,1,0.050308,3.831178,[53 85] ; [142 151],[62.4361949 75.5638051] ; [132.5638051 160.4361949],0
s6,1,0.058657,3.574962,[66 73] ; [167 125],[75.14385151 63.85614849] ; [157.85614849 134.14385151],0
n2,1,0.114425,2.492015,[34 23] ; [58 22],[38.27737226 18.72262774] ; [53.72262774 26.27737226],0
d4,1,0.143477,2.140269,[100  38] ; [231  62],[105.98143852  32.01856148] ; [225.01856148  67.98143852],0
v2,1,0.171118,1.873123,[46 86] ; [119 165],[52.35576923 79.64423077] ; [112.64423077 171.35576923],0
p2,1,0.174574,1.84322,[95 44] ; [220  75],[100.88709677  38.11290323] ; [214.11290323  80.88709677],0
