Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,60.117854,[189  97] ; [ 39 107],[150.94444444 135.05555556] ; [77.05555556 68.94444444],1
p6,1,0.0,46.449025,[157 129] ; [ 30 116],[123.80092593 162.19907407] ; [63.19907407 82.80092593],1
p2,1,1.3e-05,18.984237,[255  31] ; [107  40],[239.1039261  46.8960739] ; [122.8960739  24.1039261],1
p4,1,2.1e-05,18.121628,[206  79] ; [76 71],[186.04166667  98.95833333] ; [95.95833333 51.04166667],1
p11,1,9e-05,15.330147,[235  51] ; [96 51],[218.62817552  67.37182448] ; [112.37182448  34.62817552],1
p3,1,0.000419,12.444481,[172 113] ; [62 84],[154.73317865 130.26682135] ; [79.26682135 66.73317865],1
n5,1,0.000648,11.632726,[235  48] ; [101  46],[221.13488372  61.86511628] ; [114.86511628  32.13488372],1
n6,1,0.000984,10.857091,[254  27] ; [116  31],[242.92056075  38.07943925] ; [127.07943925  19.92056075],1
p10,1,0.001918,9.62659,[254  31] ; [113  32],[243.24418605  41.75581395] ; [123.75581395  21.24418605],0
s7,1,0.007219,7.217711,[208  70] ; [85 52],[196.2746988  81.7253012] ; [96.7253012 40.2746988],0
r1,1,0.014721,5.949497,[246  38] ; [113  33],[237.10697674  46.89302326] ; [121.89302326  24.10697674],0
s5,1,0.020892,5.335745,[145 131] ; [55 81],[133.98058252 142.01941748] ; [66.01941748 69.98058252],0
d3,1,0.021514,5.28465,[211  72] ; [94 53],[200.73255814  82.26744186] ; [104.26744186  42.73255814],0
p5,1,0.027207,4.877624,[ 43 241] ; [ 11 133],[ 35.8317757 248.1682243] ; [ 18.1682243 125.8317757],0
b5,1,0.03091,4.657935,[164 122] ; [100  47],[174.37413395 111.62586605] ; [89.62586605 57.37413395],0
r3,1,0.033525,4.518779,[280   5] ; [139   8],[276.42361111   8.57638889] ; [142.57638889   4.42361111],0
a3,1,0.035077,4.441427,[224  61] ; [102  45],[215.06944444  69.93055556] ; [110.93055556  36.06944444],0
v4,1,0.035772,4.407933,[281   4] ; [140   7],[277.74305556   7.25694444] ; [143.25694444   3.74305556],0
u3,1,0.03647,4.375,[35 25] ; [35 10],[40. 20.] ; [30. 15.],0
a1,1,0.039219,4.251374,[ 22 264] ; [  4 143],[ 17.17321016 268.82678984] ; [  8.82678984 138.17321016],0
a8,1,0.041719,4.146579,[ 50 220] ; [ 14 118],[ 42.98507463 227.01492537] ; [ 21.01492537 110.98507463],0
n4,1,0.047426,3.930211,[232  52] ; [108  39],[224.03712297  59.96287703] ; [115.96287703  31.03712297],0
d2,1,0.059382,3.554573,[144 140] ; [88 58],[153.22790698 130.77209302] ; [78.77209302 67.22790698],0
a6,1,0.064818,3.409608,[191  92] ; [86 61],[182.30465116 100.69534884] ; [94.69534884 52.30465116],0
s8,1,0.065246,3.398743,[186  99] ; [82 64],[177.21577726 107.78422274] ; [90.78422274 55.21577726],0
a2,1,0.077661,3.113181,[ 85 201] ; [ 32 115],[ 77.27944573 208.72055427] ; [ 39.72055427 107.27944573],0
v2,1,0.081421,3.036301,[169 106] ; [73 66],[160.74879227 114.25120773] ; [81.25120773 57.74879227],0
n1,1,0.127648,2.320879,[18 34] ; [22 22],[21.66666667 30.33333333] ; [18.33333333 25.66666667],0
b4,1,0.143255,2.142638,[160 126] ; [93 54],[167.10854503 118.89145497] ; [85.89145497 61.10854503],0
b2,1,0.158222,1.991137,[ 76 103] ; [28 56],[ 70.78326996 108.21673004] ; [33.21673004 50.78326996],0
b3,1,0.158222,1.991137,[ 76 103] ; [28 56],[ 70.78326996 108.21673004] ; [33.21673004 50.78326996],0
p9,1,0.170662,1.87712,[256  29] ; [122  21],[251.70560748  33.29439252] ; [126.29439252  16.70560748],0
r4,1,0.274271,1.195259,[272  14] ; [136  11],[269.48729792  16.51270208] ; [138.51270208   8.48729792],0
v3,1,0.296167,1.091375,[125 152] ; [54 82],[120.05569007 156.94430993] ; [58.94430993 77.05569007],0
s1,1,0.464082,0.536032,[ 13 272] ; [  9 136],[ 14.58139535 270.41860465] ; [  7.41860465 137.58139535],0
n2,1,0.477761,0.50397,[44  9] ; [34 10],[42.6185567 10.3814433] ; [35.3814433  8.6185567],0
d5,1,0.51404,0.425835,[239  43] ; [121  26],[236.64335664  45.35664336] ; [123.35664336  23.64335664],0
v1,1,0.549772,0.357726,[166 116] ; [77 61],[163.15714286 118.84285714] ; [79.84285714 58.15714286],0
u2,1,0.564286,0.332337,[34 27] ; [27 17],[35.43809524 25.56190476] ; [25.56190476 18.43809524],0
a4,1,0.59296,0.285745,[142 144] ; [69 78],[139.36720554 146.63279446] ; [71.63279446 75.36720554],0
u4,1,0.614481,0.253701,[  9 277] ; [  6 141],[  9.90762125 276.09237875] ; [  5.09237875 141.90762125],0
s6,1,0.62168,0.243513,[244  36] ; [123  21],[242.35849057  37.64150943] ; [124.64150943  19.35849057],0
p1,1,0.651044,0.204587,[ 27 257] ; [ 16 131],[ 28.33410673 255.66589327] ; [ 14.66589327 132.33410673],0
u1,1,0.697461,0.151127,[ 65 221] ; [ 31 116],[ 63.40877598 222.59122402] ; [ 32.59122402 114.40877598],0
d4,1,0.738319,0.11161,[244  39] ; [125  22],[242.85348837  40.14651163] ; [126.14651163  20.85348837],0
s4,1,0.787962,0.072338,[ 66 215] ; [ 36 110],[ 67.12412178 213.87587822] ; [ 34.87587822 111.12412178],0
