Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4.2e-05,16.780254,[40 13] ; [51 71],[27.56 25.44] ; [63.44 58.56],1
p1,1,0.663197,0.189663,[ 4 50] ; [  7 116],[ 3.3559322 50.6440678] ; [  7.6440678 115.3559322],0
a8,1,0.664748,0.187807,[ 6 44] ; [16 94],[ 6.875 43.125] ; [15.125 94.875],0
n3,1,0.668999,0.182775,[12  4] ; [20  9],[11.37777778  4.62222222] ; [20.62222222  8.37777778],0
a7,1,0.729123,0.119919,[40 14] ; [88 35],[39.05084746 14.94915254] ; [88.94915254 34.05084746],0
s1,1,0.749365,0.102066,[ 2 50] ; [  6 115],[ 2.40462428 49.59537572] ; [  5.59537572 115.40462428],0
b4,1,0.770929,0.084774,[32 22] ; [70 53],[31.11864407 22.88135593] ; [70.88135593 52.11864407],0
d3,1,0.784674,0.074656,[41 13] ; [91 32],[40.27118644 13.72881356] ; [91.72881356 31.27118644],0
d4,1,0.877203,0.023875,[44 10] ; [99 24],[43.62711864 10.37288136] ; [99.37288136 23.62711864],0
a3,1,0.891668,0.018549,[37 17] ; [83 40],[36.61016949 17.38983051] ; [83.38983051 39.61016949],0
a1,1,0.909576,0.012899,[ 2 52] ; [  5 118],[ 2.13559322 51.86440678] ; [  4.86440678 118.13559322],0
v2,1,0.910555,0.01262,[29 25] ; [65 54],[29.34104046 24.65895954] ; [64.65895954 54.34104046],0
u4,1,0.91465,0.011486,[ 1 53] ; [  2 121],[ 0.91525424 53.08474576] ; [  2.08474576 120.91525424],0
b1,1,0.954229,0.003294,[20 34] ; [45 78],[19.83050847 34.16949153] ; [45.16949153 77.83050847],0
p8,1,1.0,0.0,[27 27] ; [60 60],[27. 27.] ; [60. 60.],0
