Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,131.451402,[ 60 200] ; [266 119],[131.41085271 128.58914729] ; [194.58914729 190.41085271],1
p6,1,0.0,53.947922,[ 51 205] ; [186 197],[ 94.94835681 161.05164319] ; [142.05164319 240.94835681],1
p8,1,0.0,52.017895,[ 90 166] ; [246 137],[134.61032864 121.38967136] ; [201.38967136 181.61032864],1
p2,1,0.0,35.0894,[191  68] ; [350  34],[217.91446345  41.08553655] ; [323.08553655  60.91446345],1
p7,1,0.0,32.677141,[125 127] ; [275 107],[158.99053628  93.00946372] ; [241.00946372 140.99053628],1
s7,1,0.0,26.047603,[ 91 161] ; [207 156],[122.10731707 129.89268293] ; [175.89268293 187.10731707],1
p5,1,1e-06,24.241437,[ 13 246] ; [ 70 312],[ 33.53666147 225.46333853] ; [ 49.46333853 332.53666147],1
v1,1,1e-06,24.053708,[108 145] ; [234 140],[138. 115.] ; [204. 170.],1
p10,1,1e-06,23.723022,[187  70] ; [335  46],[210.27272727  46.72727273] ; [311.72727273  69.27272727],1
s6,1,1.2e-05,19.136283,[137 119] ; [268 112],[163.01886792  92.98113208] ; [241.98113208 138.01886792],1
n5,1,3.8e-05,16.986276,[187  73] ; [328  57],[207.59689922  52.40310078] ; [307.40310078  77.59689922],1
d3,1,5e-05,16.447364,[150 111] ; [281 105],[173.86553323  87.13446677] ; [257.13446677 128.86553323],1
p9,1,5e-05,16.431702,[196  56] ; [343  40],[213.9023622  38.0976378] ; [325.0976378  57.9023622],1
s2,1,5.4e-05,16.285938,[ 96 163] ; [204 179],[121.02803738 137.97196262] ; [178.97196262 204.02803738],1
n4,1,6.4e-05,15.974761,[195  66] ; [335  50],[214.13312693  46.86687307] ; [315.86687307  69.13312693],1
s8,1,0.000199,13.840964,[ 92 167] ; [193 190],[114.97663551 144.02336449] ; [170.02336449 212.97663551],1
d1,1,0.001533,10.038201,[133 128] ; [245 141],[152.48531685 108.51468315] ; [225.51468315 160.48531685],0
a5,1,0.002847,8.902931,[173  88] ; [297  89],[189.59814529  71.40185471] ; [280.40185471 105.59814529],0
s5,1,0.00386,8.348472,[ 62 191] ; [133 243],[ 78.43402226 174.56597774] ; [116.56597774 259.43402226],0
r4,1,0.003903,8.328524,[223  38] ; [357  29],[233.97217929  27.02782071] ; [346.02782071  39.97217929],0
p12,1,0.009086,6.80576,[ 13 245] ; [ 42 343],[ 22.06842924 235.93157076] ; [ 32.93157076 352.06842924],0
v3,1,0.009693,6.690553,[ 92 162] ; [173 198],[107.696 146.304] ; [157.304 213.696],0
s3,1,0.009934,6.646625,[118 139] ; [214 166],[133.9466248 123.0533752] ; [198.0533752 181.9466248],0
v4,1,0.014195,6.013781,[239  20] ; [372  13],[245.72826087  13.27173913] ; [365.27173913  19.72826087],0
d5,1,0.014404,5.988001,[198  63] ; [322  63],[210.09287926  50.90712074] ; [309.90712074  75.09287926],0
a7,1,0.018461,5.551874,[173  87] ; [289  96],[186.23255814  73.76744186] ; [275.76744186 109.23255814],0
d2,1,0.02054,5.365437,[112 146] ; [203 182],[126.39191291 131.60808709] ; [188.60808709 196.39191291],0
p11,1,0.021477,5.287648,[201  60] ; [325  61],[212.1885626  48.8114374] ; [313.8114374  72.1885626],0
v2,1,0.024122,5.085818,[131 119] ; [230 144],[144.63141026 105.36858974] ; [216.36858974 157.63141026],0
u1,1,0.024127,5.085485,[ 36 225] ; [ 80 306],[ 46.79443586 214.20556414] ; [ 69.20556414 316.79443586],0
r1,1,0.026025,4.954337,[193  66] ; [315  70],[204.30434783  54.69565217] ; [303.69565217  81.30434783],0
a4,1,0.030201,4.697804,[103 156] ; [186 198],[116.40902022 142.59097978] ; [172.59097978 211.40902022],0
p1,1,0.038785,4.270243,[ 16 243] ; [ 42 342],[ 23.36236392 235.63763608] ; [ 34.63763608 349.36236392],0
u4,1,0.05326,3.735736,[  3 258] ; [ 14 372],[  6.85780526 254.14219474] ; [ 10.14219474 375.85780526],0
d4,1,0.065638,3.388875,[204  56] ; [324  61],[212.8372093  47.1627907] ; [315.1627907  69.8372093],0
u3,1,0.087004,2.928948,[39 48] ; [59 44],[44.87368421 42.12631579] ; [53.12631579 49.87368421],0
a2,1,0.11593,2.47146,[ 53 208] ; [ 99 287],[ 61.31684699 199.68315301] ; [ 90.68315301 295.31684699],0
a3,1,0.129718,2.29588,[174  84] ; [281 104],[182.56609642  75.43390358] ; [272.43390358 112.56609642],0
u2,1,0.139865,2.179441,[40 46] ; [59 44],[45.04761905 40.95238095] ; [53.95238095 49.04761905],0
r3,1,0.184749,1.759001,[243  16] ; [370  15],[246.5326087  12.4673913] ; [366.4673913  18.5326087],0
a1,1,0.347193,0.88369,[ 10 251] ; [ 21 365],[ 12.50540958 248.49459042] ; [ 18.49459042 367.50540958],0
b4,1,0.387622,0.746388,[159 102] ; [222 164],[153.69551777 107.30448223] ; [227.30448223 158.69551777],0
b5,1,0.443475,0.587275,[158 103] ; [222 164],[153.29211747 107.70788253] ; [226.70788253 159.29211747],0
a8,1,0.616063,0.251439,[ 36 205] ; [ 57 289],[ 38.18228279 202.81771721] ; [ 54.81771721 291.18228279],0
a6,1,0.624692,0.239328,[171  89] ; [261 125],[173.86996904  86.13003096] ; [258.13003096 127.86996904],0
s1,1,0.716968,0.131416,[  8 250] ; [ 10 372],[  7.25625 250.74375] ; [ 10.74375 371.25625],0
