Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.1e-05,19.259416,[54 16] ; [26 39],[41.48148148 28.51851852] ; [38.51851852 26.48148148],1
p1,1,0.00634,7.451123,[16 54] ; [ 4 61],[10.37037037 59.62962963] ; [ 9.62962963 55.37037037],0
p11,1,0.010075,6.62153,[62  9] ; [45 20],[55.86029412 15.13970588] ; [51.13970588 13.86029412],0
s5,1,0.012323,6.263789,[23 46] ; [ 9 53],[16.85496183 52.14503817] ; [15.14503817 46.85496183],0
d5,1,0.02152,5.284167,[27 44] ; [37 27],[33.65925926 37.34074074] ; [30.34074074 33.65925926],0
p12,1,0.022616,5.197729,[ 8 63] ; [ 1 64],[ 4.69852941 66.30147059] ; [ 4.30147059 60.69852941],0
p3,1,0.023459,5.134176,[40 31] ; [24 41],[33.41176471 37.58823529] ; [30.58823529 34.41176471],0
a3,1,0.029963,4.711388,[30 40] ; [40 25],[36.2962963 33.7037037] ; [33.7037037 31.2962963],0
p5,1,0.034561,4.466751,[11 59] ; [ 3 62],[ 7.25925926 62.74074074] ; [ 6.74074074 58.25925926],0
p10,1,0.043747,4.066293,[65  5] ; [52 12],[61.11940299  8.88059701] ; [55.88059701  8.11940299],0
r1,1,0.109558,2.560584,[50 21] ; [36 27],[45.56716418 25.43283582] ; [40.43283582 22.56716418],0
p6,1,0.189804,1.719135,[26 45] ; [17 48],[22.44852941 48.55147059] ; [20.55147059 44.44852941],0
s2,1,0.192252,1.700277,[24 46] ; [29 35],[27.68656716 42.31343284] ; [25.31343284 38.68656716],0
d2,1,0.192624,1.697431,[13 58] ; [18 47],[16.18382353 54.81617647] ; [14.81617647 50.18382353],0
u1,1,0.204896,1.607124,[ 4 67] ; [ 1 64],[ 2.61029412 68.38970588] ; [ 2.38970588 62.61029412],0
s1,1,0.211533,1.560903,[ 4 66] ; [ 1 62],[ 2.63157895 67.36842105] ; [ 2.36842105 60.63157895],0
a8,1,0.218656,1.51317,[ 5 59] ; [ 9 52],[ 7.168 56.832] ; [ 6.832 54.168],0
s3,1,0.224761,1.473712,[30 38] ; [35 29],[33.48484848 34.51515152] ; [31.51515152 32.48484848],0
s7,1,0.251012,1.31766,[32 35] ; [23 38],[28.7890625 38.2109375] ; [26.2109375 34.7890625],0
n4,1,0.251626,1.314255,[53 18] ; [42 22],[49.96296296 21.03703704] ; [45.03703704 18.96296296],0
a1,1,0.268866,1.222522,[ 1 70] ; [ 3 62],[ 2.08823529 68.91176471] ; [ 1.91176471 63.08823529],0
v4,1,0.294677,1.098131,[65  4] ; [58  7],[63.3358209  5.6641791] ; [59.6641791  5.3358209],0
d3,1,0.316023,1.005336,[16 55] ; [19 44],[18.54477612 52.45522388] ; [16.45522388 46.54477612],0
