Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,28.196294,[61 26] ; [163  10],[74.95384615 12.04615385] ; [149.04615385  23.95384615],1
p9,1,0.0,26.371301,[41 44] ; [137  35],[58.87159533 26.12840467] ; [119.12840467  52.87159533],1
p11,1,0.0,25.32383,[40 48] ; [134  41],[58.22053232 29.77946768] ; [115.77946768  59.22053232],1
p10,1,2e-06,22.876891,[36 50] ; [126  48],[53.58461538 32.41538462] ; [108.41538462  65.58461538],1
v4,1,2e-06,22.585904,[63 24] ; [163  11],[75.33333333 11.66666667] ; [150.66666667  23.33333333],1
p7,1,1.3e-05,18.943935,[19 68] ; [85 85],[35.20622568 51.79377432] ; [ 68.79377432 101.20622568],1
r4,1,7.6e-05,15.649888,[54 34] ; [146  29],[66.92015209 21.07984791] ; [133.07984791  41.92015209],1
p8,1,0.001335,10.294054,[14 74] ; [ 60 112],[25.04615385 62.95384615] ; [ 48.95384615 123.04615385],0
a1,1,0.001973,9.57463,[10 78] ; [  4 171],[ 4.68441065 83.31558935] ; [  9.31558935 165.68441065],0
s6,1,0.002425,9.196553,[23 64] ; [79 93],[34.26254826 52.73745174] ; [ 67.73745174 104.26254826],0
d5,1,0.003176,8.703304,[50 38] ; [130  44],[60.45801527 27.54198473] ; [119.54198473  54.45801527],0
r1,1,0.003374,8.593401,[47 40] ; [125  48],[57.55384615 29.44615385] ; [114.44615385  58.55384615],0
d3,1,0.00397,8.297287,[39 49] ; [109  64],[49.90038314 38.09961686] ; [98.09961686 74.90038314],0
n6,1,0.006013,7.546548,[53 34] ; [135  40],[62.42748092 24.57251908] ; [125.57251908  49.42748092],0
s1,1,0.008804,6.862246,[ 5 81] ; [  1 170],[ 2.0077821 83.9922179] ; [  3.9922179 167.0077821],0
r2,1,0.01093,6.476666,[69 16] ; [160  14],[75.15444015  9.84555985] ; [153.84555985  20.15444015],0
p1,1,0.012431,6.248366,[ 9 79] ; [  5 169],[ 4.70229008 83.29770992] ; [  9.29770992 164.70229008],0
v1,1,0.015916,5.812144,[24 64] ; [72 97],[32.87159533 55.12840467] ; [ 63.12840467 105.87159533],0
a6,1,0.019763,5.432667,[48 40] ; [121  54],[56.54752852 31.45247148] ; [112.45247148  62.54752852],0
s3,1,0.029248,4.752947,[22 63] ; [ 69 105],[29.86486486 55.13513514] ; [ 61.13513514 112.86486486],0
n3,1,0.033207,4.535089,[18 17] ; [39 14],[22.67045455 12.32954545] ; [34.32954545 18.67045455],0
d4,1,0.035289,4.431154,[57 31] ; [134  40],[64.15267176 23.84732824] ; [126.84732824  47.15267176],0
s5,1,0.067997,3.330719,[10 74] ; [ 36 133],[15.27272727 68.72727273] ; [ 30.72727273 138.27272727],0
b1,1,0.074191,3.187768,[38 50] ; [ 56 119],[31.45247148 56.54752852] ; [ 62.54752852 112.45247148],0
s4,1,0.114019,2.497608,[15 72] ; [ 18 156],[11. 76.] ; [ 22. 152.],0
a7,1,0.122917,2.37975,[52 35] ; [120  53],[57.55384615 29.44615385] ; [114.44615385  58.55384615],0
d1,1,0.123998,2.366078,[31 57] ; [79 96],[36.80608365 51.19391635] ; [ 73.19391635 101.80608365],0
s8,1,0.162515,1.950664,[ 8 79] ; [ 27 148],[11.6221374 75.3778626] ; [ 23.3778626 151.6221374],0
p6,1,0.170901,1.875023,[ 7 79] ; [ 24 147],[10.37354086 75.62645914] ; [ 20.62645914 150.37354086],0
v2,1,0.187823,1.734614,[30 52] ; [74 89],[34.80816327 47.19183673] ; [69.19183673 93.80816327],0
u2,1,0.207118,1.591456,[16 25] ; [35 33],[19.18348624 21.81651376] ; [31.81651376 36.18348624],0
b5,1,0.218442,1.514576,[51 37] ; [115  60],[55.54372624 32.45627376] ; [110.45627376  64.54372624],0
u4,1,0.220219,1.502945,[ 2 86] ; [  1 174],[ 1.00380228 86.99619772] ; [  1.99619772 173.00380228],0
b4,1,0.224576,1.474887,[49 39] ; [111  64],[53.53612167 34.46387833] ; [106.46387833  68.53612167],0
n2,1,0.274452,1.194361,[23 14] ; [38 14],[25.35955056 11.64044944] ; [35.64044944 16.35955056],0
a8,1,0.286039,1.13817,[ 7 78] ; [ 21 144],[ 9.52 75.48] ; [ 18.48 146.52],0
b3,1,0.30916,1.034263,[19 32] ; [23 57],[16.35114504 34.64885496] ; [25.64885496 54.35114504],0
b2,1,0.30916,1.034263,[19 32] ; [23 57],[16.35114504 34.64885496] ; [25.64885496 54.35114504],0
n1,1,0.331525,0.942932,[14 23] ; [14 36],[11.90804598 25.09195402] ; [16.09195402 33.90804598],0
a3,1,0.333876,0.933805,[47 39] ; [106  68],[50.60769231 35.39230769] ; [102.39230769  71.60769231],0
a5,1,0.353628,0.860394,[46 42] ; [102  73],[49.52091255 38.47908745] ; [98.47908745 76.52091255],0
n5,1,0.419478,0.651776,[56 31] ; [103  71],[53. 34.] ; [106.  68.],0
v3,1,0.422997,0.641972,[18 65] ; [ 45 126],[20.58661417 62.41338583] ; [ 42.41338583 128.58661417],0
s2,1,0.454483,0.559449,[18 69] ; [ 43 130],[20.41153846 66.58846154] ; [ 40.58846154 132.41153846],0
u1,1,0.493221,0.469492,[ 5 83] ; [ 14 161],[ 6.35741445 81.64258555] ; [ 12.64258555 162.35741445],0
p3,1,0.510847,0.432331,[14 73] ; [ 34 141],[15.9389313 71.0610687] ; [ 32.0610687 142.9389313],0
p5,1,0.515992,0.421897,[ 1 87] ; [  4 170],[ 1.67938931 86.32061069] ; [  3.32061069 170.67938931],0
u3,1,0.647016,0.209683,[16 25] ; [30 39],[17.14545455 23.85454545] ; [28.85454545 40.14545455],0
a2,1,0.699574,0.148916,[12 76] ; [ 27 148],[13.04942966 74.95057034] ; [ 25.95057034 149.04942966],0
p12,1,0.799876,0.064266,[ 3 85] ; [  7 166],[ 3.37164751 84.62835249] ; [  6.62835249 166.37164751],0
a4,1,0.851403,0.035092,[30 56] ; [ 59 116],[29.3256705 56.6743295] ; [ 59.6743295 115.3256705],0
d2,1,0.873658,0.025286,[33 53] ; [ 65 109],[32.41538462 53.58461538] ; [ 65.58461538 108.41538462],0
n4,1,0.957695,0.002814,[52 35] ; [104  71],[51.80152672 35.19847328] ; [104.19847328  70.80152672],0
