Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000745,11.372253,[26 46] ; [23  9],[33.92307692 38.07692308] ; [15.07692308 16.92307692],1
n5,1,0.637354,0.222219,[62 11] ; [26  6],[61.18095238 11.81904762] ; [26.81904762  5.18095238],0
n6,1,0.647408,0.209184,[64  9] ; [27  5],[63.26666667  9.73333333] ; [27.73333333  4.26666667],0
p12,1,0.653407,0.201632,[ 5 68] ; [ 3 29],[ 5.56190476 67.43809524] ; [ 2.43809524 29.56190476],0
p4,1,0.664366,0.188263,[47 26] ; [22 10],[47.97142857 25.02857143] ; [21.02857143 10.97142857],0
a6,1,0.697549,0.151034,[45 28] ; [21 11],[45.88571429 27.11428571] ; [20.11428571 11.88571429],0
b1,1,0.699517,0.148975,[29 44] ; [14 18],[29.8952381 43.1047619] ; [13.1047619 18.8952381],0
u3,1,0.706146,0.142157,[15 10] ; [2 2],[14.65517241 10.34482759] ; [2.34482759 1.65517241],0
s1,1,0.726268,0.122566,[ 6 67] ; [ 2 30],[ 5.56190476 67.43809524] ; [ 2.43809524 29.56190476],0
p1,1,0.726268,0.122566,[ 6 67] ; [ 2 30],[ 5.56190476 67.43809524] ; [ 2.43809524 29.56190476],0
p9,1,0.729183,0.119863,[62 11] ; [28  4],[62.57142857 10.42857143] ; [27.42857143  4.57142857],0
n3,1,0.746188,0.104762,[12  3] ; [6 1],[12.27272727  2.72727273] ; [5.72727273 1.27272727],0
u2,1,0.822729,0.050192,[11 14] ; [2 2],[11.20689655 13.79310345] ; [1.79310345 2.20689655],0
p6,1,0.900912,0.015503,[32 41] ; [14 17],[32.28846154 40.71153846] ; [13.71153846 17.28846154],0
b2,1,0.91397,0.011671,[ 9 36] ; [ 3 13],[ 8.85245902 36.14754098] ; [ 3.14754098 12.85245902],0
b3,1,0.91397,0.011671,[ 9 36] ; [ 3 13],[ 8.85245902 36.14754098] ; [ 3.14754098 12.85245902],0
n2,1,0.925558,0.00873,[11  4] ; [5 2],[10.90909091  4.09090909] ; [5.09090909 1.90909091],0
