Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000281,13.192046,[32 16] ; [15 35],[23.02040816 24.97959184] ; [23.97959184 26.02040816],1
d3,1,0.012888,6.184431,[31 19] ; [19 32],[24.75247525 25.24752475] ; [25.24752475 25.75247525],0
p1,1,0.023212,5.152537,[12 37] ; [ 4 47],[ 7.84 41.16] ; [ 8.16 42.84],0
d1,1,0.075487,3.159491,[ 7 43] ; [ 2 49],[ 4.45544554 45.54455446] ; [ 4.54455446 46.45544554],0
n3,1,0.077598,3.11451,[6 4] ; [11  1],[7.72727273 2.27272727] ; [9.27272727 2.72727273],0
a7,1,0.114542,2.490408,[37 12] ; [31 20],[33.32 15.68] ; [34.68 16.32],0
b3,1,0.125723,2.344538,[20 14] ; [11 17],[17. 17.] ; [14. 14.],0
b2,1,0.125723,2.344538,[20 14] ; [11 17],[17. 17.] ; [14. 14.],0
u3,1,0.130995,2.28067,[9 4] ; [ 8 11],[6.90625 6.09375] ; [10.09375  8.90625],0
b5,1,0.131684,2.272535,[31 19] ; [24 27],[27.22772277 22.77227723] ; [27.77227723 23.22772277],0
p11,1,0.177915,1.814952,[41  9] ; [36 15],[38.11881188 11.88118812] ; [38.88118812 12.11881188],0
p8,1,0.220671,1.5,[31 18] ; [25 24],[28. 21.] ; [28. 21.],0
a2,1,0.233329,1.420452,[ 9 41] ; [ 5 46],[ 6.93069307 43.06930693] ; [ 7.06930693 43.93069307],0
n1,1,0.252781,1.30787,[3 7] ; [7 6],[4.34782609 5.65217391] ; [5.65217391 7.34782609],0
r3,1,0.262586,1.255071,[44  4] ; [43  8],[42.18181818  5.81818182] ; [44.81818182  6.18181818],0
r4,1,0.266142,1.236526,[45  5] ; [42  9],[43.06930693  6.93069307] ; [43.93069307  7.06930693],0
a3,1,0.279654,1.16877,[37 13] ; [32 18],[34.5 15.5] ; [34.5 15.5],0
n6,1,0.28315,1.151907,[40  8] ; [38 13],[37.81818182 10.18181818] ; [40.18181818 10.81818182],0
p3,1,0.31297,1.0181,[21 28] ; [27 24],[23.52 25.48] ; [24.48 26.52],0
n5,1,0.314995,1.009617,[38 11] ; [35 16],[35.77 13.23] ; [37.23 13.77],0
s4,1,0.343311,0.898029,[ 7 42] ; [11 40],[ 8.82 40.18] ; [ 9.18 41.82],0
r1,1,0.343311,0.898029,[42  7] ; [40 11],[40.18  8.82] ; [41.82  9.18],0
b4,1,0.357278,0.84744,[31 19] ; [27 24],[28.71287129 21.28712871] ; [29.28712871 21.71287129],0
s8,1,0.36191,0.831254,[20 29] ; [16 34],[17.81818182 31.18181818] ; [18.18181818 31.81818182],0
p12,1,0.374181,0.789734,[ 4 45] ; [ 7 44],[ 5.39 43.61] ; [ 5.61 45.39],0
u1,1,0.385978,0.751576,[ 4 46] ; [ 2 49],[ 2.97029703 47.02970297] ; [ 3.02970297 47.97029703],0
p5,1,0.393275,0.728793,[ 5 44] ; [ 8 42],[ 6.43434343 42.56565657] ; [ 6.56565657 43.43434343],0
p10,1,0.409522,0.680188,[38 10] ; [36 14],[36.24489796 11.75510204] ; [37.75510204 12.24489796],0
v3,1,0.411015,0.675862,[22 27] ; [18 31],[20. 29.] ; [20. 29.],0
s7,1,0.413766,0.667953,[27 22] ; [21 24],[25.0212766 23.9787234] ; [22.9787234 22.0212766],0
a1,1,0.413974,0.667357,[ 2 48] ; [ 4 47],[ 2.97029703 47.02970297] ; [ 3.02970297 47.97029703],0
r2,1,0.415128,0.664068,[44  5] ; [43  8],[42.63  6.37] ; [44.37  6.63],0
s2,1,0.432154,0.617027,[24 23] ; [22 29],[22.06122449 24.93877551] ; [23.93877551 27.06122449],0
p2,1,0.443497,0.587219,[37 12] ; [35 16],[35.28 13.72] ; [36.72 14.28],0
n2,1,0.458902,0.548571,[9 1] ; [11  3],[8.33333333 1.66666667] ; [11.66666667  2.33333333],0
d2,1,0.475553,0.509043,[17 33] ; [14 37],[15.34653465 34.65346535] ; [15.65346535 35.34653465],0
s6,1,0.52109,0.411736,[29 19] ; [27 23],[27.42857143 20.57142857] ; [28.57142857 21.42857143],0
v4,1,0.548426,0.360144,[45  4] ; [45  6],[44.1  4.9] ; [45.9  5.1],0
s1,1,0.580107,0.306062,[ 3 44] ; [ 2 49],[ 2.39795918 44.60204082] ; [ 2.60204082 48.39795918],0
s3,1,0.589468,0.291176,[28 20] ; [27 24],[26.66666667 21.33333333] ; [28.33333333 22.66666667],0
s5,1,0.607017,0.264542,[14 34] ; [17 33],[15.18367347 32.81632653] ; [15.81632653 34.18367347],0
p6,1,0.618663,0.247752,[15 34] ; [18 33],[16.17 32.83] ; [16.83 34.17],0
u2,1,0.718894,0.129555,[6 7] ; [10  9],[6.5 6.5] ; [9.5 9.5],0
n4,1,0.727638,0.121292,[34 15] ; [37 14],[34.79 14.21] ; [36.21 14.79],0
d4,1,0.764539,0.089716,[26 24] ; [25 26],[25.24752475 24.75247525] ; [25.75247525 25.24752475],0
a6,1,0.77568,0.081198,[36 14] ; [38 13],[36.63366337 13.36633663] ; [37.36633663 13.63366337],0
p9,1,0.805541,0.060606,[39 10] ; [38 11],[38.5 10.5] ; [38.5 10.5],0
a8,1,0.862082,0.03018,[ 6 39] ; [ 7 41],[ 6.29032258 38.70967742] ; [ 6.70967742 41.29032258],0
p4,1,0.912328,0.012122,[27 22] ; [27 23],[26.72727273 22.27272727] ; [27.27272727 22.72727273],0
b1,1,0.918352,0.010508,[26 24] ; [26 25],[25.74257426 24.25742574] ; [26.25742574 24.74257426],0
a4,1,0.934504,0.006754,[15 34] ; [16 35],[15.19 33.81] ; [15.81 35.19],0
p7,1,0.941463,0.005392,[26 22] ; [28 23],[26.18181818 21.81818182] ; [27.81818182 23.18181818],0
