Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0013,10.342179,[21 28] ; [30  9],[28.39772727 20.60227273] ; [22.60227273 16.39772727],0
p1,1,0.001534,10.037354,[ 2 47] ; [11 28],[ 7.23863636 41.76136364] ; [ 5.76136364 33.23863636],0
p5,1,0.02488,5.032233,[ 4 44] ; [10 28],[ 7.81395349 40.18604651] ; [ 6.18604651 31.81395349],0
n5,1,0.052237,3.768169,[31 18] ; [32  7],[35.07954545 13.92045455] ; [27.92045455 11.07954545],0
p8,1,0.064221,3.424869,[23 26] ; [26 13],[27.28409091 21.71590909] ; [21.71590909 17.28409091],0
d5,1,0.097544,2.74524,[31 18] ; [31  8],[34.52272727 14.47727273] ; [27.47727273 11.52272727],0
p12,1,0.139997,2.177988,[ 2 46] ; [ 5 34],[ 3.86206897 44.13793103] ; [ 3.13793103 35.86206897],0
v1,1,0.150928,2.062845,[21 27] ; [22 15],[24.28235294 23.71764706] ; [18.71764706 18.28235294],0
n4,1,0.167562,1.904625,[31 18] ; [30  9],[33.96590909 15.03409091] ; [27.03409091 11.96590909],0
p9,1,0.170863,1.875353,[36 12] ; [33  5],[38.51162791  9.48837209] ; [30.48837209  7.51162791],0
p6,1,0.17324,1.854681,[16 33] ; [17 19],[19.02352941 29.97647059] ; [13.97647059 22.02352941],0
p7,1,0.179379,1.802761,[26 22] ; [26 12],[29.02325581 18.97674419] ; [22.97674419 15.02325581],0
p11,1,0.203981,1.61364,[33 16] ; [31  8],[35.63636364 13.36363636] ; [28.36363636 10.63636364],0
a7,1,0.221417,1.495166,[30 19] ; [28 10],[32.66666667 16.33333333] ; [25.33333333 12.66666667],0
r4,1,0.223751,1.480153,[41  8] ; [36  3],[42.875  6.125] ; [34.125  4.875],0
p2,1,0.244696,1.353334,[38 11] ; [34  5],[40.09090909  8.90909091] ; [31.90909091  7.09090909],0
v4,1,0.250209,1.322139,[44  4] ; [38  1],[45.24137931  2.75862069] ; [36.75862069  2.24137931],0
r2,1,0.251212,1.316549,[42  6] ; [36  2],[43.53488372  4.46511628] ; [34.46511628  3.53488372],0
s1,1,0.253624,1.303229,[ 2 47] ; [ 4 35],[ 3.34090909 45.65909091] ; [ 2.65909091 36.34090909],0
b4,1,0.261486,1.260871,[23 26] ; [23 16],[25.61363636 23.38636364] ; [20.38636364 18.61363636],0
