Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.009717,6.686104,[11  3] ; [18 28],[6.76666667 7.23333333] ; [22.23333333 23.76666667],0
n2,1,0.033987,4.495356,[7 2] ; [10 17],[4.25 4.75] ; [12.75 14.25],0
v3,1,0.037729,4.317219,[5 8] ; [ 6 40],[ 2.42372881 10.57627119] ; [ 8.57627119 37.42372881],0
p3,1,0.037729,4.317219,[5 8] ; [ 6 40],[ 2.42372881 10.57627119] ; [ 8.57627119 37.42372881],0
s6,1,0.039909,4.221733,[7 7] ; [10 36],[ 3.96666667 10.03333333] ; [13.03333333 32.96666667],0
d4,1,0.041553,4.153309,[12  2] ; [25 20],[8.77966102 5.22033898] ; [28.22033898 16.77966102],0
s2,1,0.048544,3.891054,[6 8] ; [ 8 38],[ 3.26666667 10.73333333] ; [10.73333333 35.26666667],0
s7,1,0.053915,3.715335,[5 7] ; [ 7 37],[2.57142857 9.42857143] ; [ 9.42857143 34.57142857],0
u1,1,0.068658,3.314809,[ 2 12] ; [ 1 45],[ 0.7 13.3] ; [ 2.3 43.7],0
v2,1,0.085295,2.961005,[7 6] ; [13 33],[4.40677966 8.59322034] ; [15.59322034 30.40677966],0
r3,1,0.093844,2.807173,[8 5] ; [16 29],[5.37931034 7.62068966] ; [18.62068966 26.37931034],0
n1,1,0.10247,2.666667,[5 4] ; [ 7 20],[3. 6.] ; [ 9. 18.],0
a3,1,0.105148,2.625675,[10  4] ; [21 24],[7.3559322 6.6440678] ; [23.6440678 21.3559322],0
b4,1,0.131253,2.277618,[5 9] ; [27 19],[7.46666667 6.53333333] ; [24.53333333 21.46666667],0
d1,1,0.134827,2.236025,[8 6] ; [16 30],[5.6 8.4] ; [18.4 27.6],0
s3,1,0.18401,1.764937,[6 8] ; [11 34],[4.03389831 9.96610169] ; [12.96610169 32.03389831],0
a2,1,0.19379,1.68857,[ 3 11] ; [ 4 42],[ 1.63333333 12.36666667] ; [ 5.36666667 40.63333333],0
n5,1,0.196006,1.67189,[5 8] ; [27 19],[7.05084746 5.94915254] ; [24.94915254 21.05084746],0
a5,1,0.233704,1.418173,[8 6] ; [18 28],[6.06666667 7.93333333] ; [19.93333333 26.06666667],0
b1,1,0.280546,1.164441,[9 5] ; [22 24],[7.23333333 6.76666667] ; [23.76666667 22.23333333],0
a6,1,0.369533,0.805235,[8 6] ; [20 26],[6.53333333 7.46666667] ; [21.46666667 24.53333333],0
n3,1,0.371776,0.797721,[5 4] ; [10 16],[3.85714286 5.14285714] ; [11.14285714 14.85714286],0
