Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.691093,[241  82] ; [ 2 54],[207.09498681 115.90501319] ; [35.90501319 20.09498681],1
d5,1,0.0,57.573458,[291  32] ; [28 28],[271.86543536  51.13456464] ; [47.13456464  8.86543536],1
d3,1,0.0,46.312739,[249  74] ; [18 38],[227.54881266  95.45118734] ; [39.45118734 16.54881266],1
d2,1,1e-06,24.136391,[189 133] ; [13 43],[172.07407407 149.92592593] ; [29.92592593 26.07407407],1
a4,1,6e-06,20.62752,[169 153] ; [11 45],[153.33333333 168.66666667] ; [26.66666667 29.33333333],1
a3,1,0.000132,14.606099,[259  63] ; [32 24],[247.88888889  74.11111111] ; [43.11111111 12.88888889],1
a2,1,0.000262,13.325664,[ 99 224] ; [ 4 52],[ 87.78100264 235.21899736] ; [15.21899736 40.78100264],1
a5,1,0.000888,11.047885,[265  58] ; [35 21],[255.67282322  67.32717678] ; [44.32717678 11.67282322],1
u1,1,0.001185,10.513335,[ 80 243] ; [ 3 53],[ 70.73614776 252.26385224] ; [12.26385224 43.73614776],0
s2,1,0.017105,5.685535,[185 133] ; [22 32],[176.9516129 141.0483871] ; [30.0483871 23.9516129],0
s6,1,0.02432,5.071698,[234  84] ; [31 22],[227.14285714  90.85714286] ; [37.85714286 15.14285714],0
v4,1,0.053686,3.72244,[311  11] ; [50  5],[308.33421751  13.66578249] ; [52.66578249  2.33421751],0
n6,1,0.056716,3.630916,[296  26] ; [47  9],[292.18518519  29.81481481] ; [50.81481481  5.18518519],0
p2,1,0.07322,3.209327,[281  41] ; [43 12],[276.73209549  45.26790451] ; [47.26790451  7.73209549],0
a6,1,0.084655,2.97318,[227  95] ; [33 23],[221.48148148 100.51851852] ; [38.51851852 17.48148148],0
r4,1,0.088501,2.901433,[299  24] ; [48  8],[295.72823219  27.27176781] ; [51.27176781  4.72823219],0
r1,1,0.101101,2.688096,[276  47] ; [43 13],[271.86543536  51.13456464] ; [47.13456464  8.86543536],0
a8,1,0.122353,2.386938,[ 52 231] ; [ 5 47],[ 48.15223881 234.84776119] ; [ 8.84776119 43.15223881],0
n4,1,0.122976,2.378999,[293  30] ; [47  9],[289.76253298  33.23746702] ; [50.23746702  5.76253298],0
v1,1,0.158273,1.990646,[227  89] ; [35 21],[222.55913978  93.44086022] ; [39.44086022 16.55913978],0
s7,1,0.17495,1.840011,[182 125] ; [24 25],[177.64606742 129.35393258] ; [28.35393258 20.64606742],0
p12,1,0.19546,1.675975,[ 36 285] ; [ 3 52],[ 33.29521277 287.70478723] ; [ 5.70478723 49.29521277],0
s5,1,0.203069,1.620165,[120 190] ; [16 38],[115.82417582 194.17582418] ; [20.17582418 33.82417582],0
s8,1,0.216025,1.53058,[168 151] ; [24 31],[163.76470588 155.23529412] ; [28.23529412 26.76470588],0
s3,1,0.251196,1.31664,[185 132] ; [27 27],[181.14285714 135.85714286] ; [30.85714286 23.14285714],0
b1,1,0.277554,1.17903,[114 209] ; [24 32],[117.60949868 205.39050132] ; [20.39050132 35.60949868],0
p8,1,0.299041,1.078466,[189 125] ; [29 26],[185.50677507 128.49322493] ; [32.49322493 22.50677507],0
s4,1,0.316374,1.003879,[ 45 275] ; [ 5 50],[ 42.66666667 277.33333333] ; [ 7.33333333 47.66666667],0
n1,1,0.338587,0.915772,[19 35] ; [6 6],[20.45454545 33.54545455] ; [4.54545455 7.45454545],0
n2,1,0.355645,0.853214,[45 10] ; [12  1],[46.10294118  8.89705882] ; [10.89705882  2.10294118],0
p11,1,0.362162,0.830384,[275  48] ; [45 11],[272.7176781  50.2823219] ; [47.2823219  8.7176781],0
