Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,67.582939,[218  23] ; [23 31],[196.88474576  44.11525424] ; [44.11525424  9.88474576],1
n6,1,0.0,37.48556,[227  15] ; [34 19],[214.10847458  27.89152542] ; [46.89152542  6.10847458],1
s7,1,0.003239,8.66779,[200  34] ; [34 16],[192.8028169  41.1971831] ; [41.1971831  8.8028169],0
v1,1,0.005112,7.839424,[152  81] ; [22 28],[143.25795053  89.74204947] ; [30.74204947 19.25795053],0
p5,1,0.005793,7.613611,[ 46 192] ; [ 2 51],[ 39.25773196 198.74226804] ; [ 8.74226804 44.25773196],0
a3,1,0.011069,6.454262,[198  43] ; [36 18],[191.16610169  49.83389831] ; [42.83389831 11.16610169],0
v3,1,0.011331,6.412632,[113 118] ; [15 36],[104.85106383 126.14893617] ; [23.14893617 27.85106383],0
p4,1,0.017003,5.696022,[170  71] ; [29 25],[162.57288136  78.42711864] ; [36.42711864 17.57288136],0
a8,1,0.059625,3.547785,[ 42 182] ; [ 4 47],[ 37.46909091 186.53090909] ; [ 8.53090909 42.46909091],0
b1,1,0.060677,3.518793,[110 132] ; [17 37],[103.83108108 138.16891892] ; [23.16891892 30.83108108],0
p8,1,0.062638,3.466117,[148  91] ; [26 28],[141.93174061  97.06825939] ; [32.06825939 21.93174061],0
p11,1,0.089102,2.890523,[203  39] ; [40 14],[198.66891892  43.33108108] ; [44.33108108  9.66891892],0
p6,1,0.093754,2.808713,[116 123] ; [19 34],[110.49657534 128.50342466] ; [24.50342466 28.49657534],0
d1,1,0.116788,2.45987,[170  72] ; [32 22],[165.14864865  76.85135135] ; [36.85135135 17.14864865],0
p7,1,0.120613,2.40934,[168  66] ; [31 20],[163.38947368  70.61052632] ; [35.61052632 15.38947368],0
s5,1,0.13111,2.279317,[113 114] ; [19 31],[108.1732852 118.8267148] ; [23.8267148 26.1732852],0
b4,1,0.13772,2.203248,[130 112] ; [35 19],[134.89864865 107.10135135] ; [30.10135135 23.89864865],0
a5,1,0.152248,2.049585,[192  50] ; [38 16],[188.04054054  53.95945946] ; [41.95945946 12.04054054],0
u2,1,0.15562,2.016283,[25 19] ; [13  4],[27.40983607 16.59016393] ; [10.59016393  6.40983607],0
p12,1,0.19422,1.685314,[ 34 206] ; [ 4 49],[ 31.12627986 208.87372014] ; [ 6.87372014 46.12627986],0
p9,1,0.196097,1.671206,[223  19] ; [45  7],[220.59863946  21.40136054] ; [47.40136054  4.59863946],0
d5,1,0.213139,1.549974,[208  33] ; [43 11],[205.05423729  35.94576271] ; [45.94576271  8.05423729],0
b3,1,0.217558,1.520408,[74 95] ; [11 23],[70.7635468 98.2364532] ; [14.2364532 19.7635468],0
b2,1,0.217558,1.520408,[74 95] ; [11 23],[70.7635468 98.2364532] ; [14.2364532 19.7635468],0
n1,1,0.271355,1.209886,[27 21] ; [6 9],[25.14285714 22.85714286] ; [7.85714286 7.14285714],0
p10,1,0.276291,1.185245,[216  25] ; [43  8],[213.76369863  27.23630137] ; [45.23630137  5.76369863],0
a4,1,0.311215,1.025512,[117 125] ; [22 32],[113.64189189 128.35810811] ; [25.35810811 28.64189189],0
d4,1,0.319199,0.992225,[209  32] ; [44 10],[206.68813559  34.31186441] ; [46.31186441  7.68813559],0
d2,1,0.319337,0.991662,[139 103] ; [27 27],[135.71621622 106.28378378] ; [30.28378378 23.71621622],0
p1,1,0.324255,0.971705,[ 25 216] ; [ 8 45],[ 27.05102041 213.94897959] ; [ 5.94897959 47.05102041],0
a7,1,0.35589,0.852345,[163  78] ; [40 14],[165.84067797  75.15932203] ; [37.15932203 16.84067797],0
r1,1,0.373545,0.791837,[203  37] ; [43 11],[200.81632653  39.18367347] ; [45.18367347  8.81632653],0
r3,1,0.423125,0.64162,[232  10] ; [53  1],[233.00675676   8.99324324] ; [51.99324324  2.00675676],0
s4,1,0.445199,0.582845,[ 51 190] ; [14 40],[ 53.10169492 187.89830508] ; [11.89830508 42.10169492],0
