Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,53.871618,[44 17] ; [12 78],[22.62251656 38.37748344] ; [33.37748344 56.62251656],1
s3,1,2e-06,22.622762,[45 17] ; [30 60],[30.59210526 31.40789474] ; [44.40789474 45.59210526],1
s6,1,3e-06,21.643395,[50 12] ; [38 51],[36.13245033 25.86754967] ; [51.86754967 37.13245033],1
s2,1,6e-06,20.604007,[42 20] ; [27 62],[28.33112583 33.66887417] ; [40.66887417 48.33112583],1
d1,1,7.8e-05,15.602644,[44 18] ; [35 56],[32.0130719 29.9869281] ; [46.9869281 44.0130719],1
d5,1,0.000204,13.791789,[52  8] ; [53 38],[41.7218543 18.2781457] ; [63.2781457 27.7218543],1
a3,1,0.000583,11.829577,[49 13] ; [47 44],[38.90196078 23.09803922] ; [57.09803922 33.90196078],1
d2,1,0.000667,11.578526,[39 21] ; [33 57],[28.8 31.2] ; [43.2 46.8],1
u1,1,0.000988,10.850449,[17 45] ; [ 7 84],[ 9.7254902 52.2745098] ; [14.2745098 76.7254902],1
a5,1,0.002208,9.368462,[49 13] ; [50 41],[40.11764706 21.88235294] ; [58.88235294 32.11764706],0
v3,1,0.003395,8.582267,[27 29] ; [21 65],[18.92957746 37.07042254] ; [29.07042254 56.92957746],0
a2,1,0.004602,8.029451,[18 44] ; [10 81],[11.34640523 50.65359477] ; [16.65359477 74.34640523],0
s5,1,0.007794,7.080103,[24 35] ; [17 67],[16.91608392 42.08391608] ; [24.08391608 59.91608392],0
u3,1,0.009184,6.786706,[12  1] ; [23 21],[7.98245614 5.01754386] ; [27.01754386 16.98245614],0
p6,1,0.009356,6.753632,[21 41] ; [14 75],[14.37086093 47.62913907] ; [20.62913907 68.37086093],0
r2,1,0.011945,6.319056,[60  1] ; [78 12],[55.74834437  5.25165563] ; [82.25165563  7.74834437],0
a4,1,0.012431,6.248385,[33 29] ; [30 61],[25.52941176 36.47058824] ; [37.47058824 53.52941176],0
n4,1,0.02214,5.234781,[46 16] ; [51 40],[39.30718954 22.69281046] ; [57.69281046 33.30718954],0
p9,1,0.024339,5.070311,[46 14] ; [53 37],[39.6 20.4] ; [59.4 30.6],0
d4,1,0.028255,4.812449,[52  8] ; [65 26],[46.49006623 13.50993377] ; [70.50993377 20.49006623],0
p10,1,0.028863,4.775793,[45 17] ; [49 40],[38.59602649 23.40397351] ; [55.40397351 33.59602649],0
