Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.619286,[ 44 236] ; [200 174],[104.4648318 175.5351682] ; [139.5351682 234.4648318],1
v1,1,0.0,52.412031,[ 98 183] ; [239 138],[143.91641337 137.08358663] ; [193.08358663 183.91641337],1
r3,1,6e-05,16.087001,[256  28] ; [375  10],[267.86846039  16.13153961] ; [363.13153961  21.86846039],1
a5,1,0.000193,13.898007,[194  91] ; [312  75],[214.59821429  70.40178571] ; [291.40178571  95.59821429],1
d5,1,0.000286,13.160411,[232  53] ; [352  35],[247.67857143  37.32142857] ; [336.32142857  50.67857143],1
d1,1,0.000372,12.665595,[173 112] ; [285 102],[194.24107143  90.75892857] ; [263.75892857 123.24107143],1
r1,1,0.001635,9.919883,[211  73] ; [324  61],[227.11509716  56.88490284] ; [307.88490284  77.11509716],0
s7,1,0.00376,8.396425,[107 162] ; [191 181],[125.05772231 143.94227769] ; [172.94227769 199.05772231],0
a3,1,0.004225,8.18457,[192  91] ; [300  86],[208.12556054  74.87443946] ; [283.87443946 102.12556054],0
s8,1,0.005846,7.597118,[100 184] ; [176 208],[117.34131737 166.65868263] ; [158.65868263 225.34131737],0
n4,1,0.005932,7.570888,[196  89] ; [301  84],[211.41044776  73.58955224] ; [285.58955224  99.41044776],0
d2,1,0.009809,6.669225,[132 151] ; [219 167],[148.47982063 134.52017937] ; [202.52017937 183.47982063],0
n6,1,0.011279,6.420847,[219  65] ; [324  58],[231.54954955  52.45045045] ; [311.45045045  70.54954955],0
p10,1,0.011451,6.393977,[206  78] ; [308  73],[219.51278195  64.48721805] ; [294.48721805  86.51278195],0
a2,1,0.012612,6.22271,[ 59 226] ; [113 274],[ 72.94642857 212.05357143] ; [ 99.05357143 287.94642857],0
p9,1,0.013337,6.123899,[215  66] ; [319  60],[227.35454545  53.64545455] ; [306.64545455  72.35454545],0
p7,1,0.016717,5.725856,[153 126] ; [241 135],[167.8259542 111.1740458] ; [226.1740458 149.8259542],0
p3,1,0.020737,5.348731,[115 170] ; [190 195],[129.73880597 155.26119403] ; [175.26119403 209.73880597],0
r4,1,0.02692,4.895961,[240  45] ; [348  39],[249.375  35.625] ; [338.625  48.375],0
