Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.189387,[16 43] ; [65 24],[32.29054054 26.70945946] ; [48.70945946 40.29054054],1
d5,1,3.8e-05,16.992703,[27 32] ; [70 19],[38.66891892 20.33108108] ; [58.33108108 30.66891892],1
d4,1,0.000294,13.108689,[29 29] ; [70 19],[39.06122449 18.93877551] ; [59.93877551 29.06122449],1
d1,1,0.000433,12.38365,[14 45] ; [47 42],[24.31756757 34.68243243] ; [36.68243243 52.31756757],1
a6,1,0.000567,11.882927,[25 34] ; [63 26],[35.08108108 23.91891892] ; [52.91891892 36.08108108],1
a5,1,0.00274,8.972895,[23 36] ; [57 32],[31.89189189 27.10810811] ; [48.10810811 40.89189189],0
a3,1,0.003146,8.720563,[25 33] ; [59 28],[33.6 24.4] ; [50.4 36.6],0
a2,1,0.004985,7.884757,[ 4 55] ; [22 67],[10.36486486 48.63513514] ; [15.63513514 73.36486486],0
r1,1,0.007857,7.065719,[28 31] ; [61 27],[35.72108844 23.27891156] ; [53.27891156 34.72108844],0
v1,1,0.011777,6.344183,[11 47] ; [34 54],[17.87671233 40.12328767] ; [27.12328767 60.87671233],0
s6,1,0.012502,6.238199,[10 48] ; [32 56],[16.68493151 41.31506849] ; [25.31506849 62.68493151],0
v2,1,0.016756,5.72177,[13 43] ; [38 51],[19.69655172 36.30344828] ; [31.30344828 57.69655172],0
b1,1,0.020528,5.36645,[36 23] ; [37 52],[29.10135135 29.89864865] ; [43.89864865 45.10135135],0
p8,1,0.024118,5.086128,[ 9 49] ; [28 59],[14.8 43.2] ; [22.2 64.8],0
u1,1,0.039944,4.220254,[ 2 57] ; [12 77],[ 5.58108108 53.41891892] ; [ 8.41891892 80.58108108],0
b5,1,0.049446,3.860134,[31 28] ; [61 28],[36.67567568 22.32432432] ; [55.32432432 33.67567568],0
r4,1,0.051172,3.802642,[34 25] ; [65 24],[39.46621622 19.53378378] ; [59.53378378 29.46621622],0
p2,1,0.054667,3.692207,[27 32] ; [55 34],[32.68918919 26.31081081] ; [49.31081081 39.68918919],0
r3,1,0.076002,3.148384,[41 18] ; [73 16],[45.44594595 13.55405405] ; [68.55405405 20.44594595],0
p3,1,0.081713,3.030489,[10 49] ; [26 62],[14.44897959 44.55102041] ; [21.55102041 66.44897959],0
s8,1,0.146538,2.107927,[ 4 54] ; [13 75],[ 6.75342466 51.24657534] ; [10.24657534 77.75342466],0
n2,1,0.148596,2.086601,[20  9] ; [19 18],[17.13636364 11.86363636] ; [21.86363636 15.13636364],0
u3,1,0.151445,2.057633,[11 23] ; [15 15],[13.8125 20.1875] ; [12.1875 17.8125],0
r2,1,0.153798,2.03417,[44 14] ; [75 13],[47.2739726 10.7260274] ; [71.7260274 16.2739726],0
p4,1,0.169151,1.890448,[14 44] ; [31 58],[17.75510204 40.24489796] ; [27.24489796 61.75510204],0
n4,1,0.322231,0.97987,[33 26] ; [57 32],[35.87837838 23.12162162] ; [54.12162162 34.87837838],0
p12,1,0.343544,0.897161,[ 2 57] ; [ 1 87],[ 1.20408163 57.79591837] ; [ 1.79591837 86.20408163],0
a4,1,0.359357,0.840141,[20 38] ; [37 51],[22.64383562 35.35616438] ; [34.35616438 53.64383562],0
n6,1,0.390029,0.738853,[32 27] ; [54 34],[34.5170068 24.4829932] ; [51.4829932 36.5170068],0
b2,1,0.402315,0.701396,[13 22] ; [17 42],[11.17021277 23.82978723] ; [18.82978723 40.17021277],0
b3,1,0.402315,0.701396,[13 22] ; [17 42],[11.17021277 23.82978723] ; [18.82978723 40.17021277],0
d2,1,0.409268,0.680927,[24 34] ; [43 46],[26.43537415 31.56462585] ; [40.56462585 48.43537415],0
n1,1,0.415112,0.664112,[10 19] ; [16 20],[11.6 17.4] ; [14.4 21.6],0
v4,1,0.423344,0.641013,[43 15] ; [71 18],[44.97959184 13.02040816] ; [69.02040816 19.97959184],0
s7,1,0.443375,0.587532,[ 7 47] ; [15 69],[ 8.60869565 45.39130435] ; [13.39130435 70.60869565],0
v3,1,0.489936,0.476667,[11 44] ; [22 66],[12.69230769 42.30769231] ; [20.30769231 67.69230769],0
n3,1,0.493902,0.468014,[16 11] ; [25 12],[17.296875  9.703125] ; [23.703125 13.296875],0
p5,1,0.531212,0.392073,[ 1 58] ; [ 3 85],[ 1.60544218 57.39455782] ; [ 2.39455782 85.60544218],0
a1,1,0.629758,0.232389,[ 4 55] ; [ 8 81],[ 4.78378378 54.21621622] ; [ 7.21621622 81.78378378],0
s4,1,0.642918,0.214946,[ 6 53] ; [ 7 81],[ 5.21768707 53.78231293] ; [ 7.78231293 80.21768707],0
p1,1,0.667408,0.184649,[ 3 56] ; [ 6 82],[ 3.6122449 55.3877551] ; [ 5.3877551 82.6122449],0
p6,1,0.676939,0.173593,[10 46] ; [18 69],[10.96503497 45.03496503] ; [17.03496503 69.96503497],0
n5,1,0.711507,0.136776,[31 28] ; [44 45],[29.89864865 29.10135135] ; [45.10135135 43.89864865],0
s5,1,0.717737,0.130672,[ 7 50] ; [ 9 78],[ 6.33333333 50.66666667] ; [ 9.66666667 77.33333333],0
u4,1,0.768192,0.086872,[ 1 58] ; [ 1 88],[ 0.7972973 58.2027027] ; [ 1.2027027 87.7972973],0
a8,1,0.817706,0.053129,[ 6 48] ; [ 8 73],[ 5.6 48.4] ; [ 8.4 72.6],0
p7,1,0.858414,0.031824,[23 36] ; [36 53],[23.52027027 35.47972973] ; [35.47972973 53.52027027],0
s3,1,0.859103,0.031512,[15 42] ; [22 66],[14.54482759 42.45517241] ; [22.45517241 65.54482759],0
s1,1,0.862983,0.029783,[ 3 56] ; [ 5 82],[ 3.23287671 55.76712329] ; [ 4.76712329 82.23287671],0
p11,1,0.868161,0.027554,[28 31] ; [41 48],[27.50675676 31.49324324] ; [41.49324324 47.50675676],0
u2,1,0.873662,0.025284,[13 20] ; [12 17],[13.30645161 19.69354839] ; [11.69354839 17.30645161],0
p9,1,0.904369,0.014435,[19 39] ; [29 57],[19.33333333 38.66666667] ; [28.66666667 57.33333333],0
b4,1,0.977881,0.000769,[35 24] ; [53 36],[35.08108108 23.91891892] ; [52.91891892 36.08108108],0
