Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.330434,[35 11] ; [30 58],[22.31343284 23.68656716] ; [42.68656716 45.31343284],1
p4,1,4.5e-05,16.640365,[37 10] ; [37 51],[25.76296296 21.23703704] ; [48.23703704 39.76296296],1
p7,1,0.000177,14.063407,[41  6] ; [48 39],[31.21641791 15.78358209] ; [57.78358209 29.21641791],1
a6,1,0.001104,10.64483,[ 9 38] ; [42 46],[17.75555556 29.24444444] ; [33.24444444 54.75555556],0
s6,1,0.007979,7.038116,[37  8] ; [51 35],[30.22900763 14.77099237] ; [57.77099237 28.22900763],0
n4,1,0.009547,6.717582,[43  4] ; [63 24],[37.17910448  9.82089552] ; [68.82089552 18.17910448],0
s5,1,0.010209,6.59809,[25 18] ; [30 57],[18.19230769 24.80769231] ; [36.80769231 50.19230769],0
a8,1,0.013271,6.132664,[10 35] ; [ 6 78],[ 5.58139535 39.41860465] ; [10.41860465 73.58139535],0
d5,1,0.024439,5.063204,[40  6] ; [61 27],[34.67164179 11.32835821] ; [66.32835821 21.67164179],0
s8,1,0.029984,4.710183,[31 15] ; [42 46],[25.05970149 20.94029851] ; [47.94029851 40.05970149],0
s7,1,0.041553,4.153313,[31 15] ; [41 43],[25.47692308 20.52307692] ; [46.52307692 37.47692308],0
b2,1,0.043263,4.085106,[21 11] ; [28 36],[16.33333333 15.66666667] ; [32.66666667 31.33333333],0
b3,1,0.043263,4.085106,[21 11] ; [28 36],[16.33333333 15.66666667] ; [32.66666667 31.33333333],0
n5,1,0.043651,4.069994,[42  5] ; [65 22],[37.52985075  9.47014925] ; [69.47014925 17.52985075],0
p11,1,0.071549,3.24713,[41  6] ; [65 23],[36.9037037 10.0962963] ; [69.0962963 18.9037037],0
n1,1,0.101981,2.674286,[8 2] ; [13 13],[5.83333333 4.16666667] ; [15.16666667 10.83333333],0
n3,1,0.119814,2.419753,[5 4] ; [22  5],[6.75 2.25] ; [20.25  6.75],0
b4,1,0.124018,2.365831,[30 17] ; [44 44],[25.76296296 21.23703704] ; [48.23703704 39.76296296],0
b5,1,0.146025,2.113294,[20 27] ; [49 39],[24.02222222 22.97777778] ; [44.97777778 43.02222222],0
