Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002261,9.324626,[1 4] ; [43 10],[3.79310345 1.20689655] ; [40.20689655 12.79310345],0
r4,1,0.002261,9.324626,[1 4] ; [43 10],[3.79310345 1.20689655] ; [40.20689655 12.79310345],0
d5,1,0.006085,7.524888,[1 4] ; [41 12],[3.62068966 1.37931034] ; [38.37931034 14.62068966],0
r3,1,0.02274,5.188292,[3 2] ; [49  4],[4.48275862 0.51724138] ; [47.51724138  5.48275862],0
r2,1,0.024552,5.055204,[3 2] ; [48  4],[4.47368421 0.52631579] ; [46.52631579  5.47368421],0
n6,1,0.052687,3.75381,[1 3] ; [38 15],[2.73684211 1.26315789] ; [36.26315789 16.73684211],0
n4,1,0.053705,3.721842,[1 4] ; [34 19],[3.01724138 1.98275862] ; [31.98275862 21.01724138],0
n2,1,0.064458,3.418803,[1 2] ; [11  2],[2.25 0.75] ; [9.75 3.25],0
b1,1,0.066613,3.364558,[1 4] ; [33 20],[2.93103448 2.06896552] ; [31.06896552 21.93103448],0
d3,1,0.068202,3.325774,[2 3] ; [41 12],[3.70689655 1.29310345] ; [39.29310345 13.70689655],0
r1,1,0.089806,2.877853,[2 3] ; [40 13],[3.62068966 1.37931034] ; [38.37931034 14.62068966],0
d1,1,0.098055,2.736901,[1 4] ; [31 22],[2.75862069 2.24137931] ; [29.24137931 23.75862069],0
n5,1,0.098055,2.736901,[1 4] ; [31 22],[2.75862069 2.24137931] ; [29.24137931 23.75862069],0
v2,1,0.160468,1.969811,[1 4] ; [28 25],[2.5 2.5] ; [26.5 26.5],0
p5,1,0.226426,1.463173,[1 4] ; [ 3 50],[0.34482759 4.65517241] ; [ 3.65517241 49.34482759],0
b4,1,0.330629,0.946434,[2 3] ; [33 20],[3.01724138 1.98275862] ; [31.98275862 21.01724138],0
b5,1,0.38735,0.747246,[4 1] ; [32 21],[3.10344828 1.89655172] ; [32.89655172 20.10344828],0
s6,1,0.396153,0.719974,[2 3] ; [31 21],[2.89473684 2.10526316] ; [30.10526316 21.89473684],0
p11,1,0.475447,0.509289,[2 3] ; [30 23],[2.75862069 2.24137931] ; [29.24137931 23.75862069],0
v1,1,0.476004,0.508004,[1 4] ; [19 34],[1.72413793 3.27586207] ; [18.27586207 34.72413793],0
s2,1,0.498922,0.457229,[3 2] ; [23 29],[2.28070175 2.71929825] ; [23.71929825 28.28070175],0
p3,1,0.498922,0.457229,[3 2] ; [23 29],[2.28070175 2.71929825] ; [23.71929825 28.28070175],0
n3,1,0.521839,0.410256,[1 2] ; [7 6],[1.5 1.5] ; [6.5 6.5],0
a3,1,0.583129,0.301204,[2 3] ; [28 25],[2.5862069 2.4137931] ; [27.4137931 25.5862069],0
s3,1,0.583129,0.301204,[2 3] ; [28 25],[2.5862069 2.4137931] ; [27.4137931 25.5862069],0
d2,1,0.639904,0.218868,[2 3] ; [27 26],[2.5 2.5] ; [26.5 26.5],0
v3,1,0.671475,0.179882,[2 3] ; [16 36],[1.57894737 3.42105263] ; [16.42105263 35.57894737],0
a7,1,0.718165,0.130257,[3 2] ; [36 17],[3.36206897 1.63793103] ; [35.63793103 17.36206897],0
u2,1,0.724263,0.124444,[2 1] ; [14 11],[1.71428571 1.28571429] ; [14.28571429 10.71428571],0
a6,1,0.78599,0.073724,[3 2] ; [35 18],[3.27586207 1.72413793] ; [34.72413793 18.27586207],0
p4,1,0.809578,0.058067,[3 2] ; [34 18],[3.24561404 1.75438596] ; [33.75438596 18.24561404],0
a5,1,0.853529,0.034084,[3 2] ; [34 19],[3.18965517 1.81034483] ; [33.81034483 19.18965517],0
d4,1,0.892297,0.018333,[4 1] ; [41 12],[3.87931034 1.12068966] ; [41.12068966 11.87931034],0
p6,1,0.930062,0.007703,[2 3] ; [19 31],[1.90909091 3.09090909] ; [19.09090909 30.90909091],0
p7,1,0.934983,0.006655,[4 1] ; [40 11],[3.92857143 1.07142857] ; [40.07142857 10.92857143],0
