Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.049008,3.875077,[23 27] ; [6 1],[25.43859649 24.56140351] ; [3.56140351 3.43859649],0
u1,1,0.08552,2.956737,[ 8 43] ; [3 4],[ 9.67241379 41.32758621] ; [1.32758621 5.67241379],0
b5,1,0.10657,2.604363,[20 31] ; [5 2],[21.98275862 29.01724138] ; [3.01724138 3.98275862],0
a6,1,0.158338,1.99003,[29 21] ; [6 1],[30.70175439 19.29824561] ; [4.29824561 2.70175439],0
d1,1,0.169145,1.890502,[30 21] ; [6 1],[31.65517241 19.34482759] ; [4.34482759 2.65517241],0
s8,1,0.205903,1.6,[30 19] ; [6 1],[31.5 17.5] ; [4.5 2.5],0
p6,1,0.24062,1.376956,[31 18] ; [6 1],[32.375 16.625] ; [4.625 2.375],0
s1,1,0.245634,1.347967,[ 2 49] ; [1 6],[ 2.63793103 48.36206897] ; [0.36206897 6.63793103],0
u4,1,0.245634,1.347967,[ 2 49] ; [1 6],[ 2.63793103 48.36206897] ; [0.36206897 6.63793103],0
b3,1,0.246137,1.345097,[24 17] ; [2 4],[22.68085106 18.31914894] ; [3.31914894 2.68085106],0
b2,1,0.246137,1.345097,[24 17] ; [2 4],[22.68085106 18.31914894] ; [3.31914894 2.68085106],0
a4,1,0.26393,1.248026,[18 33] ; [4 3],[19.34482759 31.65517241] ; [2.65517241 4.34482759],0
a2,1,0.309025,1.034839,[ 7 44] ; [2 5],[ 7.9137931 43.0862069] ; [1.0862069 5.9137931],0
s2,1,0.333746,0.934307,[26 24] ; [5 2],[27.19298246 22.80701754] ; [3.80701754 3.19298246],0
v3,1,0.335035,0.929338,[38 13] ; [4 3],[36.93103448 14.06896552] ; [5.06896552 1.93103448],0
p8,1,0.397393,0.7162,[43  8] ; [5 2],[42.20689655  8.79310345] ; [5.79310345 1.20689655],0
a5,1,0.401115,0.704982,[36 15] ; [6 1],[36.93103448 14.06896552] ; [5.06896552 1.93103448],0
p11,1,0.410643,0.676937,[48  3] ; [6 1],[47.48275862  3.51724138] ; [6.51724138 0.48275862],0
p2,1,0.410643,0.676937,[48  3] ; [6 1],[47.48275862  3.51724138] ; [6.51724138 0.48275862],0
d5,1,0.412761,0.670833,[42  8] ; [5 2],[41.22807018  8.77192982] ; [5.77192982 1.22807018],0
p12,1,0.54379,0.368561,[16 35] ; [3 4],[16.70689655 34.29310345] ; [2.29310345 4.70689655],0
n6,1,0.581905,0.303165,[46  4] ; [6 1],[45.61403509  4.38596491] ; [6.38596491 0.61403509],0
v1,1,0.655561,0.198961,[40 11] ; [6 1],[40.44827586 10.55172414] ; [5.55172414 1.44827586],0
d3,1,0.699711,0.148772,[32 18] ; [5 2],[32.45614035 17.54385965] ; [4.54385965 2.45614035],0
n5,1,0.71503,0.133305,[46  5] ; [6 1],[45.72413793  5.27586207] ; [6.27586207 0.72413793],0
b1,1,0.801257,0.063364,[17 34] ; [2 5],[16.70689655 34.29310345] ; [2.29310345 4.70689655],0
p3,1,0.808788,0.058559,[41  9] ; [6 1],[41.22807018  8.77192982] ; [5.77192982 1.22807018],0
a1,1,0.847747,0.036862,[ 6 45] ; [1 6],[ 6.15517241 44.84482759] ; [0.84482759 6.15517241],0
b4,1,0.93253,0.007168,[30 21] ; [4 3],[29.89655172 21.10344828] ; [4.10344828 2.89655172],0
p1,1,0.950408,0.003868,[14 37] ; [2 5],[14.06896552 36.93103448] ; [1.93103448 5.06896552],0
s3,1,0.965686,0.001851,[29 21] ; [4 3],[28.94736842 21.05263158] ; [4.05263158 2.94736842],0
n4,1,0.967848,0.001625,[44  7] ; [6 1],[43.96551724  7.03448276] ; [6.03448276 0.96551724],0
d4,1,0.983738,0.000415,[43  7] ; [6 1],[42.98245614  7.01754386] ; [6.01754386 0.98245614],0
s7,1,0.986442,0.000289,[33 13] ; [5 2],[32.98113208 13.01886792] ; [5.01886792 1.98113208],0
