Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.569333,[118  14] ; [62 36],[103.30434783  28.69565217] ; [76.69565217 21.30434783],1
p5,1,0.003513,8.519639,[39 93] ; [13 85],[ 29.84347826 102.15652174] ; [22.15652174 75.84347826],0
p7,1,0.003803,8.375449,[119  11] ; [74 21],[111.51111111  18.48888889] ; [81.48888889 13.51111111],0
p3,1,0.006872,7.306128,[99 33] ; [57 41],[89.53043478 42.46956522] ; [66.46956522 31.53043478],0
p12,1,0.009917,6.649764,[ 25 106] ; [ 7 91],[ 18.30567686 112.69432314] ; [13.69432314 84.30567686],0
p1,1,0.021427,5.291724,[ 21 110] ; [ 6 92],[ 15.44541485 115.55458515] ; [11.55458515 86.44541485],0
n5,1,0.021842,5.258336,[119  13] ; [77 20],[112.97816594  19.02183406] ; [83.02183406 13.97816594],0
a1,1,0.027008,4.890302,[ 12 120] ; [ 2 96],[  8.03478261 123.96521739] ; [ 5.96521739 92.03478261],0
n4,1,0.081218,3.040353,[114  18] ; [76 22],[109.04347826  22.95652174] ; [80.95652174 17.04347826],0
v1,1,0.088921,2.893795,[92 39] ; [57 39],[85.98678414 45.01321586] ; [63.01321586 32.98678414],0
p2,1,0.098188,2.734732,[121  11] ; [95  3],[123.96521739   8.03478261] ; [92.03478261  5.96521739],0
s4,1,0.118302,2.439656,[ 31 100] ; [15 83],[ 26.31441048 104.68558952] ; [19.68558952 78.31441048],0
s5,1,0.118941,2.431215,[67 59] ; [40 54],[61.28181818 64.71818182] ; [45.71818182 48.28181818],0
a2,1,0.122597,2.383828,[ 25 107] ; [27 71],[ 29.84347826 102.15652174] ; [22.15652174 75.84347826],0
a6,1,0.125138,2.351805,[78 53] ; [68 30],[83.51965066 47.48034934] ; [62.48034934 35.51965066],0
u4,1,0.139334,2.185304,[  8 124] ; [ 2 96],[  5.73913043 126.26086957] ; [ 4.26086957 93.73913043],0
a8,1,0.149114,2.08129,[26 98] ; [12 78],[ 22.01869159 101.98130841] ; [15.98130841 74.01869159],0
n6,1,0.149248,2.079919,[120  11] ; [83 14],[116.63596491  14.36403509] ; [86.36403509 10.63596491],0
d4,1,0.149432,2.078039,[118  13] ; [82 16],[114.41048035  16.58951965] ; [85.58951965 12.41048035],0
r2,1,0.150769,2.064455,[126   4] ; [90  7],[123.70044053   6.29955947] ; [92.29955947  4.70044053],0
a3,1,0.155133,2.021036,[98 33] ; [81 17],[102.39737991  28.60262009] ; [76.60262009 21.39737991],0
d3,1,0.159279,1.98106,[100  32] ; [66 32],[95.26956522 36.73043478] ; [70.73043478 27.26956522],0
s2,1,0.168783,1.893723,[99 33] ; [64 32],[94.36842105 37.63157895] ; [68.63157895 27.36842105],0
n1,1,0.18301,1.773012,[11  8] ; [ 9 15],[ 8.8372093 10.1627907] ; [11.1627907 12.8372093],0
s1,1,0.212299,1.555682,[  7 125] ; [ 2 95],[  5.18777293 126.81222707] ; [ 3.81222707 93.18777293],0
r1,1,0.220985,1.497964,[111  21] ; [87 10],[114.13100437  17.86899563] ; [83.86899563 13.13100437],0
r3,1,0.246848,1.341056,[129   3] ; [93  5],[127.40869565   4.59130435] ; [94.59130435  3.40869565],0
b5,1,0.253735,1.302621,[72 60] ; [46 52],[67.72173913 64.27826087] ; [50.27826087 47.72173913],0
r4,1,0.25646,1.287768,[126   6] ; [90  8],[123.96521739   8.03478261] ; [92.03478261  5.96521739],0
b1,1,0.271714,1.208072,[58 74] ; [36 62],[53.94782609 78.05217391] ; [40.05217391 57.94782609],0
p10,1,0.292658,1.107352,[117  15] ; [90  7],[119.31877729  12.68122271] ; [87.68122271  9.31877729],0
u2,1,0.310576,1.028226,[19 15] ; [12  5],[20.66666667 13.33333333] ; [10.33333333  6.66666667],0
d5,1,0.392586,0.730919,[110  21] ; [78 20],[107.54585153  23.45414847] ; [80.45414847 17.54585153],0
b3,1,0.457981,0.550826,[42 45] ; [27 37],[39.75496689 47.24503311] ; [29.24503311 34.75496689],0
b2,1,0.457981,0.550826,[42 45] ; [27 37],[39.75496689 47.24503311] ; [29.24503311 34.75496689],0
s7,1,0.516773,0.420329,[99 28] ; [69 24],[96.98181818 30.01818182] ; [71.01818182 21.98181818],0
d1,1,0.528709,0.396871,[94 38] ; [66 32],[91.82608696 40.17391304] ; [68.17391304 29.82608696],0
v2,1,0.581607,0.303644,[76 54] ; [59 36],[78. 52.] ; [57. 38.],0
v4,1,0.645217,0.211983,[128   4] ; [92  4],[127.36842105   4.63157895] ; [92.63157895  3.36842105],0
v3,1,0.658378,0.1955,[62 67] ; [49 47],[63.64 65.36] ; [47.36 48.64],0
d2,1,0.670543,0.180968,[69 63] ; [54 44],[70.59130435 61.40869565] ; [52.40869565 45.59130435],0
u3,1,0.682107,0.167763,[22 12] ; [10  7],[21.33333333 12.66666667] ; [10.66666667  6.33333333],0
s6,1,0.684305,0.16532,[109  20] ; [80 17],[107.88053097  21.11946903] ; [81.11946903 15.88053097],0
n3,1,0.685795,0.163675,[13  6] ; [15  9],[12.37209302  6.62790698] ; [15.62790698  8.37209302],0
p9,1,0.726831,0.122042,[124   8] ; [90  7],[123.35371179   8.64628821] ; [90.64628821  6.35371179],0
s3,1,0.757719,0.095158,[101  31] ; [71 24],[100.01762115  31.98237885] ; [71.98237885 23.01762115],0
n2,1,0.760918,0.092584,[15  4] ; [18  6],[14.58139535  4.41860465] ; [18.41860465  5.58139535],0
p11,1,0.834506,0.04365,[116  16] ; [87 11],[116.50434783  15.49565217] ; [86.49565217 11.50434783],0
a5,1,0.841472,0.040005,[105  27] ; [79 19],[105.6  26.4] ; [78.4 19.6],0
u1,1,0.91238,0.012108,[ 25 107] ; [18 80],[ 24.67826087 107.32173913] ; [18.32173913 79.67826087],0
b4,1,0.916175,0.011078,[75 57] ; [55 43],[74.60869565 57.39130435] ; [55.39130435 42.60869565],0
a7,1,0.956923,0.002918,[90 41] ; [67 31],[89.81222707 41.18777293] ; [67.18777293 30.81222707],0
a4,1,0.992544,8.7e-05,[58 74] ; [43 55],[57.96521739 74.03478261] ; [43.03478261 54.96521739],0
