Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.028586,4.792391,[53 60] ; [15 37],[46.56969697 66.43030303] ; [21.43030303 30.56969697],0
a7,1,0.035824,4.405448,[81 31] ; [29 23],[75.12195122 36.87804878] ; [34.87804878 17.12195122],0
v1,1,0.079873,3.067474,[34 76] ; [23 28],[38.94409938 71.05590062] ; [18.05590062 32.94409938],0
s5,1,0.083345,2.998441,[28 82] ; [ 7 45],[23.7654321 86.2345679] ; [11.2345679 40.7654321],0
p11,1,0.087252,2.924365,[67 46] ; [38 14],[71.90909091 41.09090909] ; [33.09090909 18.90909091],0
p9,1,0.130542,2.286052,[73 39] ; [40 12],[77.17073171 34.82926829] ; [35.82926829 16.17073171],0
s4,1,0.15627,2.009954,[16 97] ; [12 40],[19.17575758 93.82424242] ; [ 8.82424242 43.17575758],0
a8,1,0.165217,1.925812,[  2 104] ; [ 3 46],[  3.41935484 102.58064516] ; [ 1.58064516 47.41935484],0
d3,1,0.169068,1.891186,[72 40] ; [27 24],[68.02453988 43.97546012] ; [30.97546012 20.02453988],0
r2,1,0.190758,1.711754,[99 13] ; [42 10],[96.29268293 15.70731707] ; [44.70731707  7.29268293],0
d4,1,0.232523,1.425358,[88 25] ; [36 16],[84.92121212 28.07878788] ; [39.07878788 12.92121212],0
p10,1,0.239626,1.382791,[64 47] ; [35 17],[67.41717791 43.58282209] ; [31.58282209 20.41717791],0
r1,1,0.249613,1.325466,[75 37] ; [30 22],[71.70731707 40.29268293] ; [33.29268293 18.70731707],0
a1,1,0.315999,1.005433,[  6 107] ; [ 1 51],[  4.79393939 108.20606061] ; [ 2.20606061 49.79393939],0
a2,1,0.339637,0.9118,[  8 105] ; [ 6 46],[  9.58787879 103.41212121] ; [ 4.41212121 47.58787879],0
b3,1,0.341076,0.906383,[ 9 40] ; [ 7 18],[10.59459459 38.40540541] ; [ 5.40540541 19.59459459],0
b2,1,0.341076,0.906383,[ 9 40] ; [ 7 18],[10.59459459 38.40540541] ; [ 5.40540541 19.59459459],0
n2,1,0.350944,0.87004,[25 16] ; [16  6],[26.68253968 14.31746032] ; [14.31746032  7.68253968],0
v3,1,0.361254,0.833528,[26 82] ; [ 9 42],[23.77358491 84.22641509] ; [11.22641509 39.77358491],0
r3,1,0.365282,0.819653,[103  10] ; [45  7],[101.35757576  11.64242424] ; [46.64242424  5.35757576],0
d2,1,0.370395,0.80234,[36 77] ; [13 39],[33.55757576 79.44242424] ; [15.44242424 36.55757576],0
u3,1,0.38029,0.769765,[30 23] ; [11 13],[28.22077922 24.77922078] ; [12.77922078 11.22077922],0
p1,1,0.414606,0.665553,[  5 106] ; [ 1 51],[  4.08588957 106.91411043] ; [ 1.91411043 50.08588957],0
v2,1,0.415489,0.663041,[51 57] ; [21 31],[48.6 59.4] ; [23.4 28.6],0
u1,1,0.418686,0.654,[  8 105] ; [ 2 50],[  6.84848485 106.15151515] ; [ 3.15151515 48.84848485],0
d5,1,0.430922,0.620338,[78 34] ; [33 19],[75.80487805 36.19512195] ; [35.19512195 16.80487805],0
p8,1,0.528789,0.396718,[48 65] ; [19 32],[46.16463415 66.83536585] ; [20.83536585 30.16463415],0
s1,1,0.53713,0.380884,[  7 106] ; [ 2 50],[  6.16363636 106.83636364] ; [ 2.83636364 49.16363636],0
a6,1,0.538094,0.379084,[66 47] ; [33 19],[67.8 45.2] ; [31.2 20.8],0
b1,1,0.553545,0.351004,[36 77] ; [19 33],[37.66666667 75.33333333] ; [17.33333333 34.66666667],0
n6,1,0.561332,0.337403,[70 43] ; [34 17],[71.65853659 41.34146341] ; [32.34146341 18.65853659],0
s2,1,0.593032,0.285633,[38 75] ; [15 36],[36.51829268 76.48170732] ; [16.48170732 34.51829268],0
v4,1,0.612927,0.255935,[101  10] ; [46  6],[100.10429448  10.89570552] ; [46.89570552  5.10429448],0
p3,1,0.633381,0.227504,[32 80] ; [13 39],[30.73170732 81.26829268] ; [14.26829268 37.73170732],0
p7,1,0.637041,0.222633,[54 56] ; [23 28],[52.60869565 57.39130435] ; [24.39130435 26.60869565],0
n1,1,0.728203,0.120768,[ 8 34] ; [ 5 17],[ 8.53125 33.46875] ; [ 4.46875 17.53125],0
b4,1,0.734284,0.115215,[62 51] ; [30 22],[63.00606061 49.99393939] ; [28.99393939 23.00606061],0
p6,1,0.758166,0.094796,[21 89] ; [11 41],[21.72839506 88.27160494] ; [10.27160494 41.72839506],0
b5,1,0.768187,0.086876,[69 44] ; [33 19],[69.85454545 43.14545455] ; [32.14545455 19.85454545],0
s3,1,0.787393,0.072737,[43 68] ; [19 33],[42.2208589 68.7791411] ; [19.7791411 32.2208589],0
a3,1,0.805787,0.060449,[58 54] ; [28 24],[58.73170732 53.26829268] ; [27.26829268 24.73170732],0
n3,1,0.808451,0.05877,[28 14] ; [14  8],[27.5625 14.4375] ; [14.4375  7.5625],0
r4,1,0.833249,0.044326,[83 30] ; [39 13],[83.55151515 29.44848485] ; [38.44848485 13.55151515],0
a4,1,0.864062,0.029311,[29 84] ; [14 38],[29.44848485 83.55151515] ; [13.55151515 38.44848485],0
p5,1,0.874086,0.025113,[  5 107] ; [ 2 49],[  4.80981595 107.19018405] ; [ 2.19018405 48.80981595],0
s6,1,0.894569,0.017563,[50 61] ; [24 28],[50.39263804 60.60736196] ; [23.60736196 28.39263804],0
p2,1,0.908165,0.013306,[78 33] ; [37 15],[78.31288344 32.68711656] ; [36.68711656 15.31288344],0
p4,1,0.922053,0.009574,[40 73] ; [18 34],[39.72121212 73.27878788] ; [18.27878788 33.72121212],0
