Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,116.116653,[156  16] ; [28 74],[115.50364964  56.49635036] ; [68.49635036 33.50364964],1
p11,1,0.0,48.2576,[138  35] ; [41 65],[110.99283154  62.00716846] ; [68.00716846 37.99283154],1
p2,1,0.0,40.312709,[147  24] ; [54 52],[124.08303249  46.91696751] ; [76.91696751 29.08303249],1
n6,1,1e-06,23.981265,[143  29] ; [59 46],[125.42960289  46.57039711] ; [76.57039711 28.42960289],1
p8,1,4e-06,21.460088,[84 88] ; [22 83],[ 65.81949458 106.18050542] ; [40.18050542 64.81949458],1
v4,1,1.7e-05,18.547698,[159  13] ; [78 28],[146.63309353  25.36690647] ; [90.36690647 15.63309353],1
r3,1,7.2e-05,15.747608,[153  18] ; [75 31],[140.75090253  30.24909747] ; [87.24909747 18.75090253],1
p4,1,0.000125,14.720936,[89 83] ; [30 76],[73.62589928 98.37410072] ; [45.37410072 60.62589928],1
r2,1,0.000137,14.541218,[160  12] ; [81 24],[149.64620939  22.35379061] ; [91.35379061 13.64620939],1
r4,1,0.000364,12.705933,[141  32] ; [66 40],[128.35483871  44.64516129] ; [78.64516129 27.35483871],1
a7,1,0.002641,9.040489,[123  49] ; [57 49],[111.36690647  60.63309353] ; [68.63309353 37.36690647],0
u2,1,0.005479,7.714239,[43 29] ; [15 30],[35.69230769 36.30769231] ; [22.30769231 22.69230769],0
s6,1,0.005746,7.628169,[84 84] ; [35 71],[72.96350365 95.03649635] ; [46.03649635 59.96350365],0
s2,1,0.005867,7.590644,[ 65 107] ; [23 82],[ 54.64259928 117.35740072] ; [33.35740072 71.64259928],0
d5,1,0.008954,6.831952,[126  46] ; [61 44],[116.11552347  55.88447653] ; [70.88447653 34.11552347],0
s5,1,0.011503,6.385903,[ 46 122] ; [15 90],[ 37.53846154 130.46153846] ; [23.46153846 81.53846154],0
d4,1,0.011971,6.3152,[133  40] ; [66 39],[123.8381295  49.1618705] ; [75.1618705 29.8381295],0
p3,1,0.014026,6.034905,[ 70 101] ; [28 78],[ 60.49819495 110.50180505] ; [37.50180505 68.49819495],0
a6,1,0.017138,5.682218,[117  56] ; [56 49],[107.65827338  65.34172662] ; [65.34172662 39.65827338],0
p7,1,0.021485,5.287057,[90 77] ; [42 64],[80.74725275 86.25274725] ; [51.25274725 54.74725275],0
d3,1,0.022445,5.210929,[107  64] ; [51 54],[97.89130435 73.10869565] ; [60.10869565 44.89130435],0
n5,1,0.033214,4.534725,[122  50] ; [62 44],[113.84172662  58.15827338] ; [70.15827338 35.84172662],0
a1,1,0.037507,4.327242,[  6 167] ; [10 96],[  9.92114695 163.07885305] ; [ 6.07885305 99.92114695],0
v1,1,0.038835,4.268063,[ 61 110] ; [25 80],[ 53.2826087 117.7173913] ; [32.7173913 72.2826087],0
d1,1,0.039454,4.241209,[77 96] ; [34 72],[ 68.82795699 104.17204301] ; [42.17204301 63.82795699],0
p6,1,0.046375,3.967933,[ 47 123] ; [18 87],[ 40.18181818 129.81818182] ; [24.81818182 80.18181818],0
d2,1,0.057144,3.6184,[ 58 114] ; [47 57],[ 65.43478261 106.56521739] ; [39.56521739 64.43478261],0
n2,1,0.058155,3.589224,[28  9] ; [28 22],[23.81609195 13.18390805] ; [32.18390805 17.81609195],0
n3,1,0.061446,3.49792,[26 10] ; [25 23],[21.85714286 14.14285714] ; [29.14285714 18.85714286],0
s1,1,0.062766,3.462742,[  8 164] ; [11 94],[ 11.79783394 160.20216606] ; [ 7.20216606 97.79783394],0
p5,1,0.086601,2.936448,[ 16 156] ; [  4 101],[ 12.41877256 159.58122744] ; [ 7.58122744 97.41877256],0
u3,1,0.08966,2.880474,[42 30] ; [19 26],[37.53846154 34.46153846] ; [23.46153846 21.53846154],0
r1,1,0.105614,2.618657,[114  59] ; [59 46],[107.65827338  65.34172662] ; [65.34172662 39.65827338],0
b1,1,0.110348,2.549229,[ 68 105] ; [52 54],[74.40860215 98.59139785] ; [45.59139785 60.40860215],0
n4,1,0.112637,2.516825,[122  51] ; [65 41],[115.95340502  57.04659498] ; [71.04659498 34.95340502],0
a5,1,0.123532,2.371953,[106  67] ; [55 51],[99.83154122 73.16845878] ; [61.16845878 44.83154122],0
s7,1,0.157295,2.000042,[ 45 121] ; [19 79],[ 40.24242424 125.75757576] ; [23.75757576 74.24242424],0
a4,1,0.171305,1.871486,[ 59 114] ; [44 60],[ 64.32851986 108.67148014] ; [38.67148014 65.32851986],0
a2,1,0.398615,0.7125,[ 23 150] ; [18 88],[ 25.42293907 147.57706093] ; [15.57706093 90.42293907],0
b5,1,0.452334,0.564798,[109  64] ; [62 44],[106.03225806  66.96774194] ; [64.96774194 41.03225806],0
n1,1,0.544132,0.367936,[12 25] ; [19 30],[13.3372093 23.6627907] ; [17.6627907 31.3372093],0
s3,1,0.550921,0.35567,[72 99] ; [40 64],[ 69.64363636 101.35636364] ; [42.35636364 61.64363636],0
p1,1,0.56316,0.334263,[ 15 158] ; [ 7 97],[ 13.7400722 159.2599278] ; [ 8.2599278 95.7400722],0
b4,1,0.588224,0.293127,[102  71] ; [59 47],[99.83154122 73.16845878] ; [61.16845878 44.83154122],0
p12,1,0.815437,0.054484,[  4 168] ; [  2 103],[  3.72563177 168.27436823] ; [  2.27436823 102.72563177],0
b2,1,0.843977,0.038734,[27 63] ; [20 50],[26.4375 63.5625] ; [20.5625 49.4375],0
b3,1,0.843977,0.038734,[27 63] ; [20 50],[26.4375 63.5625] ; [20.5625 49.4375],0
a3,1,0.859845,0.031177,[100  72] ; [61 42],[100.69818182  71.30181818] ; [60.30181818 42.69818182],0
s4,1,0.896236,0.017009,[ 30 140] ; [19 85],[ 30.40145985 139.59854015] ; [18.59854015 85.40145985],0
a8,1,0.897491,0.016597,[ 17 145] ; [11 89],[ 17.3129771 144.6870229] ; [10.6870229 89.3129771],0
u1,1,0.914261,0.011592,[ 17 156] ; [10 96],[ 16.74193548 156.25806452] ; [10.25806452 95.74193548],0
v3,1,0.971143,0.001309,[ 27 145] ; [16 87],[ 26.89454545 145.10545455] ; [16.10545455 86.89454545],0
