Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,122.980904,[26 57] ; [277  34],[63.82994924 19.17005076] ; [239.17005076  71.82994924],1
n6,1,0.0,53.700903,[50 32] ; [287  23],[70.49489796 11.50510204] ; [266.50510204  43.49489796],1
s7,1,2e-06,23.054907,[20 60] ; [163 132],[39.04 40.96] ; [143.96 151.04],1
a3,1,0.000149,14.379238,[45 38] ; [234  76],[58.92366412 24.07633588] ; [220.07633588  89.92366412],1
r2,1,0.000161,14.235238,[72 11] ; [297   9],[78.73264781  4.26735219] ; [290.26735219  15.73264781],1
p4,1,0.000404,12.515723,[46 37] ; [234  77],[58.98477157 24.01522843] ; [221.01522843  89.98477157],1
p2,1,0.000466,12.245328,[64 17] ; [289  24],[72.57106599  8.42893401] ; [280.42893401  32.57106599],1
d2,1,0.000717,11.443766,[25 58] ; [159 153],[38.66329114 44.33670886] ; [145.33670886 166.66329114],1
a4,1,0.000981,10.86355,[21 62] ; [141 170],[34.12690355 48.87309645] ; [127.87309645 183.12690355],1
r4,1,0.001555,10.011933,[69 14] ; [294  19],[76.08333333  6.91666667] ; [286.91666667  26.08333333],0
v4,1,0.001647,9.906579,[74  8] ; [303   7],[78.8622449  3.1377551] ; [298.1377551  11.8622449],0
v3,1,0.00166,9.892438,[23 55] ; [151 155],[35.34375 42.65625] ; [138.65625 167.34375],0
a8,1,0.001871,9.671969,[ 3 69] ; [ 55 230],[11.69747899 60.30252101] ; [ 46.30252101 238.69747899],0
p6,1,0.002489,9.148774,[24 57] ; [150 160],[36.04603581 44.95396419] ; [137.95396419 172.04603581],0
p10,1,0.003278,8.646001,[62 20] ; [274  36],[70.28571429 11.71428571] ; [265.71428571  44.28571429],0
p3,1,0.004106,8.236401,[39 44] ; [200 111],[50.34771574 32.65228426] ; [188.65228426 122.34771574],0
v1,1,0.00421,8.190986,[36 44] ; [193 115],[47.21649485 32.78350515] ; [181.78350515 126.21649485],0
a5,1,0.0045,8.070147,[54 29] ; [250  63],[63.71717172 19.28282828] ; [240.28282828  72.71717172],0
d1,1,0.007179,7.227561,[39 44] ; [198 115],[49.67424242 33.32575758] ; [187.32575758 125.67424242],0
p11,1,0.008124,7.005952,[63 20] ; [274  39],[70.63383838 12.36616162] ; [266.36616162  46.63383838],0
s8,1,0.010153,6.607819,[29 54] ; [157 152],[39.38265306 43.61734694] ; [146.61734694 162.38265306],0
p5,1,0.010663,6.520584,[ 7 75] ; [ 65 248],[14.94683544 67.05316456] ; [ 57.05316456 255.94683544],0
d5,1,0.012342,6.261064,[58 25] ; [256  55],[66.14720812 16.85279188] ; [247.85279188  63.14720812],0
p7,1,0.012646,6.217962,[56 24] ; [255  54],[63.95886889 16.04113111] ; [247.04113111  61.95886889],0
r1,1,0.015251,5.887289,[61 22] ; [264  47],[68.46446701 14.53553299] ; [256.53553299  54.46446701],0
p9,1,0.015684,5.837936,[67 16] ; [280  30],[73.28498728  9.71501272] ; [273.71501272  36.28498728],0
a2,1,0.024858,5.03372,[10 73] ; [ 73 240],[17.39646465 65.60353535] ; [ 65.60353535 247.39646465],0
r3,1,0.032423,4.575996,[75  8] ; [300  12],[78.79746835  4.20253165] ; [296.20253165  15.79746835],0
s3,1,0.033419,4.524166,[35 47] ; [171 135],[43.53608247 38.46391753] ; [162.46391753 143.53608247],0
b1,1,0.040685,4.189096,[23 60] ; [125 188],[31.02020202 51.97979798] ; [116.97979798 196.02020202],0
u1,1,0.054864,3.686212,[ 7 76] ; [ 53 260],[12.57575758 70.42424242] ; [ 47.42424242 265.57575758],0
p1,1,0.06673,3.361689,[ 5 75] ; [ 43 269],[ 9.79591837 70.20408163] ; [ 38.20408163 273.79591837],0
s5,1,0.067457,3.343837,[21 61] ; [111 194],[27.96899225 54.03100775] ; [104.03100775 200.96899225],0
n1,1,0.095835,2.773518,[ 5 15] ; [22 25],[ 8.05970149 11.94029851] ; [18.94029851 28.05970149],0
s6,1,0.102912,2.659833,[47 35] ; [205 101],[53.25773196 28.74226804] ; [198.74226804 107.25773196],0
d4,1,0.108109,2.581646,[64 19] ; [263  48],[68.8857868 14.1142132] ; [258.1142132  52.8857868],0
s2,1,0.146667,2.106573,[33 50] ; [151 159],[38.86005089 44.13994911] ; [145.13994911 164.86005089],0
b5,1,0.173627,1.851345,[52 31] ; [170 143],[46.53030303 36.46969697] ; [175.46969697 137.53030303],0
p12,1,0.285971,1.138493,[ 6 77] ; [ 35 276],[ 8.63705584 74.36294416] ; [ 32.36294416 278.63705584],0
v2,1,0.29758,1.085009,[45 35] ; [191 114],[49.03896104 30.96103896] ; [186.96103896 118.03896104],0
n3,1,0.306683,1.044907,[11  9] ; [32 15],[12.8358209  7.1641791] ; [30.1641791 16.8358209],0
u4,1,0.326669,0.962056,[ 1 82] ; [ 10 303],[ 2.30555556 80.69444444] ; [  8.69444444 304.30555556],0
