Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,46.660035,[73 45] ; [ 9 66],[50.13471503 67.86528497] ; [31.86528497 43.13471503],1
a3,1,0.0,36.184433,[92 26] ; [26 49],[72.14507772 45.85492228] ; [45.85492228 29.14507772],1
d2,1,0.0,33.390946,[71 46] ; [14 62],[51.52849741 65.47150259] ; [33.47150259 42.52849741],1
n4,1,1.5e-05,18.763683,[96 23] ; [39 37],[82.38461538 36.61538462] ; [52.61538462 23.38461538],1
d1,1,0.000214,13.705178,[65 54] ; [21 55],[52.48205128 66.51794872] ; [33.51794872 42.48205128],1
a6,1,0.000234,13.536927,[86 33] ; [35 41],[73.84102564 45.15897436] ; [47.15897436 28.84102564],1
d5,1,0.001202,10.487929,[92 27] ; [42 34],[81.77435897 37.22564103] ; [52.22564103 23.77435897],0
u1,1,0.001382,10.229661,[24 95] ; [ 3 73],[ 16.47692308 102.52307692] ; [10.52307692 65.47692308],0
d4,1,0.002906,8.865269,[94 25] ; [45 31],[84.82564103 34.17435897] ; [54.17435897 21.82564103],0
r2,1,0.003526,8.513126,[108   9] ; [59 17],[101.23834197  15.76165803] ; [65.76165803 10.23834197],0
r1,1,0.013554,6.095331,[82 37] ; [39 37],[73.84102564 45.15897436] ; [47.15897436 28.84102564],0
v4,1,0.018749,5.524761,[105  13] ; [58 18],[99.1443299 18.8556701] ; [63.8556701 12.1443299],0
p11,1,0.019564,5.450369,[78 41] ; [37 39],[70.17948718 48.82051282] ; [44.82051282 31.17948718],0
n5,1,0.022115,5.236745,[89 30] ; [45 31],[81.77435897 37.22564103] ; [52.22564103 23.77435897],0
s7,1,0.030624,4.673923,[44 67] ; [18 56],[37.2 73.8] ; [24.8 49.2],0
d3,1,0.093288,2.816703,[74 45] ; [38 38],[68.34871795 50.65128205] ; [43.65128205 32.34871795],0
r4,1,0.10404,2.642503,[91 28] ; [50 26],[86.04615385 32.95384615] ; [54.95384615 21.04615385],0
v1,1,0.140966,2.167378,[40 74] ; [19 57],[35.4 78.6] ; [23.6 52.4],0
n6,1,0.161949,1.955937,[90 28] ; [51 25],[85.7628866 32.2371134] ; [55.2371134 20.7628866],0
s6,1,0.189738,1.719649,[59 58] ; [31 45],[54.55958549 62.44041451] ; [35.44041451 40.55958549],0
a1,1,0.206537,1.595533,[  8 111] ; [ 2 74],[  6.1025641 112.8974359] ; [ 3.8974359 72.1025641],0
s4,1,0.229649,1.443034,[25 92] ; [11 65],[21.8238342 95.1761658] ; [14.1761658 61.8238342],0
s2,1,0.274675,1.19325,[46 71] ; [24 52],[42.43523316 74.56476684] ; [27.56476684 48.43523316],0
v3,1,0.279849,1.167823,[23 93] ; [10 63],[20.25396825 95.74603175] ; [12.74603175 60.25396825],0
p5,1,0.313047,1.017776,[ 11 107] ; [ 4 71],[  9.17098446 108.82901554] ; [ 5.82901554 69.17098446],0
p12,1,0.33895,0.9144,[  2 115] ; [ 3 73],[  3.03108808 113.96891192] ; [ 1.96891192 74.03108808],0
p3,1,0.361796,0.83165,[35 83] ; [18 58],[32.2371134 85.7628866] ; [20.7628866 55.2371134],0
p4,1,0.37534,0.785908,[43 75] ; [23 53],[40.1443299 77.8556701] ; [25.8556701 50.1443299],0
u2,1,0.40741,0.686346,[14 13] ; [21 29],[12.27272727 14.72727273] ; [22.72727273 27.27272727],0
n2,1,0.41245,0.671728,[30 16] ; [15 12],[28.35616438 17.64383562] ; [16.64383562 10.35616438],0
p10,1,0.418376,0.654872,[73 45] ; [42 33],[70.31088083 47.68911917] ; [44.68911917 30.31088083],0
b5,1,0.430111,0.622523,[70 49] ; [49 27],[72.62051282 46.37948718] ; [46.37948718 29.62051282],0
s8,1,0.451664,0.566473,[34 85] ; [18 58],[31.73333333 87.26666667] ; [20.26666667 55.73333333],0
p6,1,0.484022,0.489788,[ 15 104] ; [ 7 68],[ 13.49484536 105.50515464] ; [ 8.50515464 66.49484536],0
n3,1,0.508034,0.438115,[22 21] ; [16 11],[23.34285714 19.65714286] ; [14.65714286 12.34285714],0
n1,1,0.537094,0.380952,[20 25] ; [10 17],[18.75 26.25] ; [11.25 15.75],0
s3,1,0.551488,0.354658,[53 65] ; [30 44],[51.01041667 66.98958333] ; [31.98958333 42.01041667],0
r3,1,0.628752,0.233757,[95 23] ; [59 17],[93.67010309 24.32989691] ; [60.32989691 15.67010309],0
b4,1,0.710285,0.137992,[72 47] ; [48 28],[73.23076923 45.76923077] ; [46.76923077 29.23076923],0
p8,1,0.758733,0.094338,[26 93] ; [15 60],[25.14948454 93.85051546] ; [15.85051546 59.14948454],0
a7,1,0.816406,0.053903,[74 45] ; [46 30],[73.23076923 45.76923077] ; [46.76923077 29.23076923],0
s1,1,0.823472,0.049765,[ 10 109] ; [ 7 68],[ 10.42783505 108.57216495] ; [ 6.57216495 68.42783505],0
b1,1,0.846633,0.03741,[50 69] ; [33 43],[50.65128205 68.34871795] ; [32.34871795 43.65128205],0
b2,1,0.851537,0.035028,[27 50] ; [14 24],[27.45217391 49.54782609] ; [13.54782609 24.45217391],0
b3,1,0.851537,0.035028,[27 50] ; [14 24],[27.45217391 49.54782609] ; [13.54782609 24.45217391],0
p2,1,0.857279,0.032342,[72 47] ; [45 31],[71.4 47.6] ; [45.6 30.4],0
