Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.002343,9.259566,[42 25] ; [147  34],[51.06048387 15.93951613] ; [137.93951613  43.06048387],0
s2,1,0.006155,7.504475,[51 16] ; [104  78],[41.70682731 25.29317269] ; [113.29317269  68.70682731],0
s5,1,0.010208,6.598267,[37 29] ; [ 68 112],[28.17073171 37.82926829] ; [ 76.82926829 103.17073171],0
p5,1,0.019374,5.467448,[ 4 63] ; [ 32 148],[ 9.76518219 57.23481781] ; [ 26.23481781 153.76518219],0
s7,1,0.057553,3.606546,[43 21] ; [93 81],[36.57142857 27.42857143] ; [99.42857143 74.57142857],0
s3,1,0.08165,3.031746,[52 15] ; [119  61],[46.38461538 20.61538462] ; [124.61538462  55.38461538],0
a7,1,0.102819,2.661267,[39 28] ; [126  56],[44.39759036 22.60240964] ; [120.60240964  61.39759036],0
b2,1,0.108805,2.571497,[ 9 28] ; [45 71],[13.05882353 23.94117647] ; [40.94117647 75.05882353],0
b3,1,0.108805,2.571497,[ 9 28] ; [45 71],[13.05882353 23.94117647] ; [40.94117647 75.05882353],0
p3,1,0.110278,2.55023,[38 29] ; [82 99],[32.41935484 34.58064516] ; [87.58064516 93.41935484],0
r4,1,0.120914,2.405445,[58  9] ; [169  13],[61.08032129  5.91967871] ; [165.91967871  16.08032129],0
u3,1,0.121244,2.401182,[17  5] ; [34 24],[14.025  7.975] ; [36.975 21.025],0
r1,1,0.15402,2.031979,[48 19] ; [145  36],[52.14112903 14.85887097] ; [140.85887097  40.14112903],0
n2,1,0.186851,1.742276,[21  5] ; [27 14],[18.62686567  7.37313433] ; [29.37313433 11.62686567],0
n1,1,0.218516,1.514087,[ 9 17] ; [20 20],[11.42424242 14.57575758] ; [17.57575758 22.42424242],0
p9,1,0.239354,1.384392,[52 14] ; [154  27],[55.04453441 10.95546559] ; [150.95546559  30.04453441],0
v3,1,0.305713,1.049106,[12 55] ; [ 43 136],[14.9796748 52.0203252] ; [ 40.0203252 138.9796748],0
d4,1,0.309553,1.03258,[50 17] ; [145  35],[52.89473684 14.10526316] ; [142.10526316  37.89473684],0
p1,1,0.356361,0.850676,[ 9 58] ; [ 17 164],[ 7.02419355 59.97580645] ; [ 18.97580645 162.02419355],0
p12,1,0.372416,0.795588,[ 3 64] ; [ 14 168],[ 4.57429719 62.42570281] ; [ 12.42570281 169.57429719],0
a1,1,0.412249,0.672305,[ 2 65] ; [ 10 172],[ 3.22891566 63.77108434] ; [  8.77108434 173.22891566],0
d1,1,0.431106,0.619842,[38 29] ; [93 89],[35.24899598 31.75100402] ; [95.75100402 86.24899598],0
v1,1,0.458221,0.550237,[26 41] ; [78 99],[28.55737705 38.44262295] ; [ 75.44262295 101.55737705],0
a2,1,0.483751,0.490396,[12 55] ; [ 40 142],[13.99196787 53.00803213] ; [ 38.00803213 143.99196787],0
b1,1,0.489899,0.476749,[28 39] ; [85 97],[30.40562249 36.59437751] ; [82.59437751 99.40562249],0
a4,1,0.507795,0.438609,[27 40] ; [81 99],[29.29554656 37.70445344] ; [ 78.70445344 101.29554656],0
p8,1,0.526144,0.401834,[38 29] ; [95 87],[35.78714859 31.21285141] ; [97.21285141 84.78714859],0
p2,1,0.565307,0.330598,[55 12] ; [154  27],[56.46370968 10.53629032] ; [152.53629032  28.46370968],0
n3,1,0.57498,0.31442,[18  8] ; [25 15],[16.93939394  9.06060606] ; [26.06060606 13.93939394],0
p4,1,0.582937,0.30151,[44 23] ; [112  69],[42.14516129 24.85483871] ; [113.85483871  67.14516129],0
b4,1,0.591349,0.288242,[39 28] ; [99 83],[37.13253012 29.86746988] ; [100.86746988  81.13253012],0
u2,1,0.598028,0.27798,[12 10] ; [36 23],[13.03703704  8.96296296] ; [34.96296296 24.03703704],0
a6,1,0.599015,0.276484,[39 28] ; [112  69],[40.79435484 26.20564516] ; [110.20564516  70.79435484],0
d5,1,0.619583,0.246454,[53 14] ; [137  43],[51.53846154 15.46153846] ; [138.46153846  41.53846154],0
v4,1,0.657944,0.196031,[64  3] ; [176   6],[64.57831325  2.42168675] ; [175.42168675   6.57831325],0
n5,1,0.67974,0.170419,[49 18] ; [137  44],[50.25 16.75] ; [135.75  45.25],0
p6,1,0.696264,0.152388,[26 41] ; [ 65 115],[24.68421053 42.31578947] ; [ 66.31578947 113.68421053],0
s1,1,0.709131,0.139147,[ 5 62] ; [ 11 168],[ 4.35772358 62.64227642] ; [ 11.64227642 167.35772358],0
d3,1,0.710835,0.137445,[45 22] ; [117  64],[43.76612903 23.23387097] ; [118.23387097  62.76612903],0
n6,1,0.758082,0.094864,[56 11] ; [155  27],[56.7751004 10.2248996] ; [154.2248996  27.7751004],0
r3,1,0.786727,0.073205,[61  5] ; [170  12],[61.47580645  4.52419355] ; [169.52419355  12.47580645],0
p7,1,0.787052,0.072976,[41 25] ; [112  63],[41.90041494 24.09958506] ; [111.09958506  63.90041494],0
d2,1,0.812464,0.056287,[30 37] ; [ 78 103],[29.17741935 37.82258065] ; [ 78.82258065 102.17741935],0
r2,1,0.826094,0.048274,[62  5] ; [168  12],[62.38866397  4.61133603] ; [167.61133603  12.38866397],0
a5,1,0.864434,0.02915,[46 21] ; [127  55],[46.5502008 20.4497992] ; [126.4497992  55.5502008],0
p10,1,0.907554,0.013485,[53 14] ; [142  36],[53.32653061 13.67346939] ; [141.67346939  36.32653061],0
u1,1,0.92879,0.007987,[10 57] ; [ 28 154],[10.2248996 56.7751004] ; [ 27.7751004 154.2248996],0
b5,1,0.934062,0.006845,[39 28] ; [107  75],[39.28514056 27.71485944] ; [106.71485944  75.28514056],0
s8,1,0.943191,0.005078,[35 32] ; [96 86],[35.24899598 31.75100402] ; [95.75100402 86.24899598],0
p11,1,0.96147,0.002334,[51 16] ; [138  44],[50.85542169 16.14457831] ; [138.14457831  43.85542169],0
a3,1,0.971556,0.001271,[45 22] ; [122  59],[45.11693548 21.88306452] ; [121.88306452  59.11693548],0
