Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,32.264252,[ 89 140] ; [68 24],[112.00311526 116.99688474] ; [44.99688474 47.00311526],1
v1,1,6.8e-05,15.866968,[ 87 145] ; [58 36],[103.19018405 128.80981595] ; [41.80981595 52.19018405],1
p10,1,0.00419,8.199503,[148  83] ; [74 18],[158.76780186  72.23219814] ; [63.23219814 28.76780186],0
p5,1,0.011088,6.451104,[ 13 221] ; [13 80],[ 18.60550459 215.39449541] ; [ 7.39449541 85.60550459],0
p3,1,0.013855,6.056565,[ 80 154] ; [45 47],[ 89.72392638 144.27607362] ; [35.27607362 56.72392638],0
p7,1,0.016656,5.732251,[107 125] ; [56 36],[116.71604938 115.28395062] ; [46.28395062 45.71604938],0
p12,1,0.019813,5.428314,[  5 228] ; [ 7 86],[  8.57668712 224.42331288] ; [ 3.42331288 89.57668712],0
r2,1,0.021683,5.271072,[194  37] ; [87  6],[200.34259259  30.65740741] ; [80.65740741 12.34259259],0
p1,1,0.029015,4.766696,[ 13 220] ; [12 83],[ 17.75914634 215.24085366] ; [ 7.24085366 87.75914634],0
v4,1,0.03882,4.268744,[200  34] ; [89  6],[205.55015198  28.44984802] ; [83.44984802 11.55015198],0
n4,1,0.053384,3.731851,[149  85] ; [71 24],[156.47416413  77.52583587] ; [63.52583587 31.47416413],0
s7,1,0.068972,3.307319,[ 30 193] ; [19 68],[ 35.2483871 187.7516129] ; [13.7516129 73.2483871],0
r1,1,0.076943,3.128313,[148  85] ; [70 25],[154.8597561  78.1402439] ; [63.1402439 31.8597561],0
p4,1,0.088706,2.897696,[104 130] ; [50 41],[110.88 123.12] ; [43.12 47.88],0
s4,1,0.111887,2.527362,[ 29 203] ; [ 6 87],[ 24.98461538 207.01538462] ; [10.01538462 82.98461538],0
n5,1,0.114139,2.49595,[150  82] ; [70 25],[156.08562691  75.91437309] ; [63.91437309 31.08562691],0
p8,1,0.124761,2.356508,[ 98 134] ; [48 45],[104.22153846 127.77846154] ; [41.77846154 51.22153846],0
d2,1,0.127195,2.326404,[ 85 147] ; [43 51],[ 91.09202454 140.90797546] ; [36.90797546 57.09202454],0
p6,1,0.136039,2.222201,[ 54 176] ; [29 63],[ 59.28571429 170.71428571] ; [23.71428571 68.28571429],0
a3,1,0.155116,2.021202,[139  94] ; [64 30],[144.64525994  88.35474006] ; [58.35474006 35.64525994],0
u1,1,0.159814,1.975982,[ 20 214] ; [13 82],[ 23.47112462 210.52887538] ; [ 9.52887538 85.47112462],0
a6,1,0.16508,1.92706,[154  80] ; [70 25],[159.31914894  74.68085106] ; [64.68085106 30.31914894],0
a7,1,0.18312,1.772123,[156  77] ; [70 24],[161.03363914  71.96636086] ; [64.96636086 29.03363914],0
r4,1,0.195755,1.673763,[174  60] ; [77 18],[178.52279635  55.47720365] ; [72.47720365 22.52279635],0
d4,1,0.204425,1.610475,[171  63] ; [75 19],[175.5  58.5] ; [70.5 23.5],0
s2,1,0.217568,1.520342,[ 21 210] ; [13 82],[ 24.09202454 206.90797546] ; [ 9.90797546 85.09202454],0
p9,1,0.243125,1.362384,[160  68] ; [72 22],[164.27329193  63.72670807] ; [67.72670807 26.27329193],0
n6,1,0.249508,1.326056,[177  55] ; [78 17],[180.91743119  51.08256881] ; [74.08256881 20.91743119],0
u2,1,0.301592,1.067143,[40 54] ; [16 14],[42.4516129 51.5483871] ; [13.5483871 16.4516129],0
d1,1,0.31962,0.990501,[109 125] ; [50 45],[113.0881459 120.9118541] ; [45.9118541 49.0881459],0
a1,1,0.334946,0.929679,[ 11 223] ; [ 7 88],[ 12.80243161 221.19756839] ; [ 5.19756839 89.80243161],0
r3,1,0.434609,0.610476,[198  35] ; [83 11],[200.22324159  32.77675841] ; [80.77675841 13.22324159],0
s6,1,0.446038,0.5807,[ 77 155] ; [35 58],[ 79.95076923 152.04923077] ; [32.04923077 60.95076923],0
d3,1,0.469445,0.523283,[144  88] ; [63 32],[146.86238532  85.13761468] ; [60.13761468 34.86238532],0
b4,1,0.503521,0.447508,[126 108] ; [55 40],[128.73556231 105.26443769] ; [52.26443769 42.73556231],0
a8,1,0.506369,0.441563,[ 19 199] ; [ 9 71],[ 20.48322148 197.51677852] ; [ 7.51677852 72.48322148],0
b1,1,0.575161,0.314123,[ 94 140] ; [35 60],[ 91.75075988 142.24924012] ; [37.24924012 57.75075988],0
p11,1,0.616434,0.250912,[166  68] ; [70 25],[167.85410334  66.14589666] ; [68.14589666 26.85410334],0
s5,1,0.683306,0.166428,[ 40 192] ; [18 76],[ 41.27607362 190.72392638] ; [16.72392638 77.27607362],0
b5,1,0.716,0.132358,[143  91] ; [56 39],[141.53799392  92.46200608] ; [57.46200608 37.53799392],0
a5,1,0.782061,0.076527,[154  80] ; [61 34],[152.91793313  81.08206687] ; [62.08206687 32.91793313],0
a4,1,0.792596,0.069138,[ 92 141] ; [39 56],[ 93.05792683 139.94207317] ; [37.94207317 57.05792683],0
n2,1,0.797262,0.065993,[49 28] ; [14  7],[49.5 27.5] ; [13.5  7.5],0
u3,1,0.798083,0.065448,[43 51] ; [15 16],[43.616 50.384] ; [14.384 16.616],0
s1,1,0.812627,0.056187,[  6 227] ; [ 2 92],[  5.70030581 227.29969419] ; [ 2.29969419 91.70030581],0
b2,1,0.828614,0.046863,[40 86] ; [20 40],[40.64516129 85.35483871] ; [19.35483871 40.64516129],0
b3,1,0.828614,0.046863,[40 86] ; [20 40],[40.64516129 85.35483871] ; [19.35483871 40.64516129],0
a2,1,0.831652,0.045192,[ 42 192] ; [18 77],[ 42.67477204 191.32522796] ; [17.32522796 77.67477204],0
n3,1,0.852104,0.034758,[49 27] ; [14  7],[49.36082474 26.63917526] ; [13.63917526  7.36082474],0
u4,1,0.864095,0.029297,[  2 232] ; [ 1 94],[  2.1337386 231.8662614] ; [ 0.8662614 94.1337386],0
p2,1,0.917535,0.01072,[171  62] ; [67 25],[170.62769231  62.37230769] ; [67.37230769 24.62769231],0
n1,1,0.945406,0.004689,[24 54] ; [ 6 13],[24.12371134 53.87628866] ; [ 5.87628866 13.12371134],0
d5,1,0.9614,0.002342,[176  57] ; [72 23],[176.17073171  56.82926829] ; [71.82926829 23.17073171],0
