Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8.7e-05,15.389529,[28 68] ; [69 55],[42.32727273 53.67272727] ; [54.67272727 69.32727273],1
v2,1,9.9e-05,15.160165,[42 55] ; [86 38],[56.18099548 40.81900452] ; [71.81900452 52.18099548],1
n5,1,0.000417,12.453522,[66 34] ; [109  18],[77.09251101 22.90748899] ; [97.90748899 29.09251101],1
b3,1,0.008996,6.823704,[12 48] ; [33 48],[19.14893617 40.85106383] ; [25.85106383 55.14893617],0
b2,1,0.008996,6.823704,[12 48] ; [33 48],[19.14893617 40.85106383] ; [25.85106383 55.14893617],0
p9,1,0.013116,6.153357,[75 24] ; [113  15],[81.99118943 17.00881057] ; [106.00881057  21.99118943],0
p2,1,0.014235,6.008753,[77 23] ; [114  14],[83.77192982 16.22807018] ; [107.22807018  20.77192982],0
n1,1,0.02872,4.784338,[ 7 18] ; [10  6],[10.36585366 14.63414634] ; [6.63414634 9.36585366],0
r2,1,0.031895,4.604139,[90 10] ; [124   4],[93.85964912  6.14035088] ; [120.14035088   7.85964912],0
b5,1,0.050207,3.834527,[52 48] ; [83 45],[59.21052632 40.78947368] ; [75.78947368 52.21052632],0
p10,1,0.05382,3.718271,[75 25] ; [109  19],[80.70175439 19.29824561] ; [103.29824561  24.70175439],0
n6,1,0.054943,3.683824,[77 22] ; [111  16],[82.3539823 16.6460177] ; [105.6460177  21.3539823],0
d5,1,0.055546,3.665623,[77 23] ; [111  17],[82.45614035 17.54385965] ; [105.54385965  22.45614035],0
p12,1,0.080839,3.047959,[ 3 97] ; [ 11 117],[ 6.14035088 93.85964912] ; [  7.85964912 120.14035088],0
u3,1,0.082016,3.024495,[16 19] ; [22 11],[19.55882353 15.44117647] ; [18.44117647 14.55882353],0
r4,1,0.082962,3.005889,[86 14] ; [119   9],[89.9122807 10.0877193] ; [115.0877193  12.9122807],0
n3,1,0.086479,2.938722,[18  7] ; [15  1],[20.12195122  4.87804878] ; [12.87804878  3.12195122],0
n2,1,0.097589,2.744515,[16  9] ; [14  2],[18.29268293  6.70731707] ; [11.70731707  4.29268293],0
n4,1,0.11196,2.526336,[74 26] ; [105  22],[78.85462555 21.14537445] ; [100.14537445  26.85462555],0
a4,1,0.121399,2.399173,[37 63] ; [60 67],[42.73127753 57.26872247] ; [54.26872247 72.73127753],0
r3,1,0.124314,2.362107,[89 11] ; [121   7],[92.10526316  7.89473684] ; [117.89473684  10.10526316],0
a3,1,0.131085,2.279607,[65 35] ; [95 33],[70.1754386 29.8245614] ; [89.8245614 38.1754386],0
a5,1,0.175471,1.835575,[72 28] ; [102  26],[76.31578947 23.68421053] ; [97.68421053 30.31578947],0
d1,1,0.176149,1.829816,[52 48] ; [78 50],[57.01754386 42.98245614] ; [72.98245614 55.01754386],0
v4,1,0.185893,1.749869,[92  8] ; [123   5],[94.29824561  5.70175439] ; [120.70175439   7.29824561],0
d4,1,0.210606,1.567254,[77 23] ; [107  21],[80.70175439 19.29824561] ; [103.29824561  24.70175439],0
s8,1,0.223786,1.479927,[38 61] ; [59 68],[42.49115044 56.50884956] ; [54.50884956 72.49115044],0
b4,1,0.251644,1.314154,[63 37] ; [71 57],[58.77192982 41.22807018] ; [75.22807018 52.77192982],0
s3,1,0.335445,0.927761,[59 40] ; [67 59],[55.44 43.56] ; [70.56 55.44],0
d3,1,0.347305,0.88328,[62 38] ; [87 41],[65.35087719 34.64912281] ; [83.64912281 44.35087719],0
p5,1,0.434028,0.61202,[10 90] ; [ 17 110],[11.89427313 88.10572687] ; [ 15.10572687 111.89427313],0
a8,1,0.48026,0.498273,[ 9 83] ; [ 15 101],[10.61538462 81.38461538] ; [ 13.38461538 102.61538462],0
s1,1,0.48579,0.485838,[ 5 95] ; [  4 122],[ 3.98230088 96.01769912] ; [  5.01769912 120.98230088],0
p7,1,0.509667,0.434752,[63 37] ; [86 42],[65.35087719 34.64912281] ; [83.64912281 44.35087719],0
s7,1,0.560198,0.339362,[40 52] ; [57 63],[42.09433962 49.90566038] ; [54.90566038 65.09433962],0
d2,1,0.597124,0.279356,[46 53] ; [64 64],[47.97356828 51.02643172] ; [62.02643172 65.97356828],0
s5,1,0.613755,0.254743,[30 67] ; [43 83],[31.75336323 65.24663677] ; [41.24663677 84.75336323],0
s6,1,0.623603,0.240835,[62 36] ; [85 43],[63.74336283 34.25663717] ; [83.25663717 44.74336283],0
p8,1,0.630308,0.231644,[55 44] ; [67 61],[53.20704846 45.79295154] ; [68.79295154 59.20704846],0
u1,1,0.660622,0.192769,[18 82] ; [ 26 102],[19.29824561 80.70175439] ; [ 24.70175439 103.29824561],0
