Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,3e-06,21.842046,[3 4] ; [68  3],[6.37179487 0.62820513] ; [64.62820513  6.37179487],1
v4,1,0.000253,13.392354,[4 3] ; [68  3],[6.46153846 0.53846154] ; [65.53846154  5.46153846],1
a8,1,0.001508,10.068812,[3 4] ; [ 4 63],[0.66216216 6.33783784] ; [ 6.33783784 60.66216216],0
r1,1,0.008476,6.93,[2 5] ; [53 17],[5. 2.] ; [50. 20.],0
a3,1,0.027762,4.842771,[1 6] ; [41 30],[3.76923077 3.23076923] ; [38.23076923 32.76923077],0
b4,1,0.040114,4.213057,[1 6] ; [39 32],[3.58974359 3.41025641] ; [36.41025641 34.58974359],0
v1,1,0.065801,3.384771,[1 6] ; [35 34],[3.31578947 3.68421053] ; [32.68421053 36.31578947],0
v2,1,0.082437,3.016188,[1 5] ; [37 32],[3.04 2.96] ; [34.96 34.04],0
s1,1,0.132221,2.266237,[1 6] ; [ 2 69],[0.26923077 6.73076923] ; [ 2.73076923 68.26923077],0
a7,1,0.135958,2.223123,[3 4] ; [50 21],[4.75641026 2.24358974] ; [48.24358974 22.75641026],0
b1,1,0.138685,2.19249,[5 2] ; [30 41],[3.14102564 3.85897436] ; [31.85897436 39.14102564],0
p2,1,0.157144,2.001498,[4 3] ; [57 14],[5.47435897 1.52564103] ; [55.52564103 15.47435897],0
s7,1,0.218082,1.51695,[1 5] ; [28 38],[2.41666667 3.58333333] ; [26.58333333 39.41666667],0
p10,1,0.232066,1.428155,[4 3] ; [55 16],[5.29487179 1.70512821] ; [53.70512821 17.29487179],0
n6,1,0.310804,1.027254,[5 2] ; [61 10],[5.92307692 1.07692308] ; [60.07692308 10.92307692],0
a4,1,0.319159,0.99239,[3 4] ; [18 53],[1.88461538 5.11538462] ; [19.11538462 51.88461538],0
s6,1,0.330899,0.945378,[3 4] ; [42 26],[4.2 2.8] ; [40.8 27.2],0
a5,1,0.363534,0.82565,[3 4] ; [43 28],[4.12820513 2.87179487] ; [41.87179487 29.12820513],0
r3,1,0.372584,0.795028,[6 1] ; [67  4],[6.55128205 0.44871795] ; [66.44871795  4.55128205],0
s4,1,0.375705,0.784708,[2 5] ; [11 60],[1.16666667 5.83333333] ; [11.83333333 59.16666667],0
p9,1,0.38659,0.749639,[5 2] ; [59 11],[5.81818182 1.18181818] ; [58.18181818 11.81818182],0
p7,1,0.429481,0.624227,[6 1] ; [51 20],[5.11538462 1.88461538] ; [51.88461538 19.11538462],0
b3,1,0.440202,0.595757,[1 5] ; [16 34],[1.82142857 4.17857143] ; [15.17857143 34.82142857],0
b2,1,0.440202,0.595757,[1 5] ; [16 34],[1.82142857 4.17857143] ; [15.17857143 34.82142857],0
p6,1,0.482591,0.493001,[2 5] ; [30 41],[2.87179487 4.12820513] ; [29.12820513 41.87179487],0
v3,1,0.508391,0.437377,[2 5] ; [29 41],[2.81818182 4.18181818] ; [28.18181818 41.81818182],0
p11,1,0.511027,0.431963,[5 2] ; [58 13],[5.65384615 1.34615385] ; [57.34615385 13.65384615],0
s8,1,0.554394,0.349504,[2 5] ; [28 42],[2.72727273 4.27272727] ; [27.27272727 42.72727273],0
a6,1,0.630934,0.230797,[4 3] ; [47 24],[4.57692308 2.42307692] ; [46.42307692 24.57692308],0
s3,1,0.638421,0.220813,[4 3] ; [33 36],[3.40789474 3.59210526] ; [33.59210526 35.40789474],0
d5,1,0.640201,0.218479,[4 3] ; [34 37],[3.41025641 3.58974359] ; [34.58974359 36.41025641],0
n4,1,0.648981,0.207187,[5 2] ; [56 15],[5.47435897 1.52564103] ; [55.52564103 15.47435897],0
n5,1,0.715881,0.132473,[6 1] ; [56 14],[5.63636364 1.36363636] ; [56.36363636 13.63636364],0
u2,1,0.764177,0.09,[3 3] ; [13 17],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
d3,1,0.785514,0.074061,[2 5] ; [17 54],[1.70512821 5.29487179] ; [17.29487179 53.70512821],0
p5,1,0.859377,0.031388,[1 6] ; [12 59],[1.16666667 5.83333333] ; [11.83333333 59.16666667],0
b5,1,0.859951,0.03113,[4 3] ; [43 28],[4.21794872 2.78205128] ; [42.78205128 28.21794872],0
s2,1,0.876342,0.024214,[2 5] ; [22 48],[2.18181818 4.81818182] ; [21.81818182 48.18181818],0
d2,1,0.981991,0.00051,[2 5] ; [20 51],[1.97435897 5.02564103] ; [20.02564103 50.97435897],0
u3,1,1.0,0.0,[3 3] ; [15 15],[3. 3.] ; [15. 15.],0
p8,1,1.0,0.0,[4 3] ; [40 30],[4. 3.] ; [40. 30.],0
