Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,70.948004,[69 38] ; [ 25 142],[36.7080292 70.2919708] ; [ 57.2919708 109.7080292],1
s2,1,0.0,39.739252,[74 34] ; [ 49 116],[48.65934066 59.34065934] ; [74.34065934 90.65934066],1
s6,1,0.0,31.743811,[84 23] ; [73 93],[61.53479853 45.46520147] ; [95.46520147 70.53479853],1
s3,1,0.0,27.005026,[74 34] ; [ 60 105],[53.01098901 54.98901099] ; [80.98901099 84.01098901],1
u1,1,3.7e-05,17.038024,[34 74] ; [ 19 148],[20.81454545 87.18545455] ; [ 32.18545455 134.81454545],1
a3,1,0.000116,14.854441,[88 20] ; [99 68],[73.44 34.56] ; [113.56  53.44],1
n4,1,0.000987,10.850886,[88 20] ; [105  62],[75.79636364 32.20363636] ; [117.20363636  49.79636364],1
p6,1,0.001241,10.428883,[27 81] ; [ 17 148],[17.40659341 90.59340659] ; [ 26.59340659 138.40659341],0
d2,1,0.001683,9.866889,[71 37] ; [76 88],[58.36764706 49.63235294] ; [88.63235294 75.36764706],0
a2,1,0.002836,8.91038,[34 74] ; [ 27 140],[23.95636364 84.04363636] ; [ 37.04363636 129.95636364],0
p4,1,0.006343,7.450194,[55 53] ; [ 57 109],[44.1459854 63.8540146] ; [67.8540146 98.1459854],0
n1,1,0.006445,7.421511,[21 13] ; [17 36],[14.85057471 19.14942529] ; [23.14942529 29.85057471],0
s5,1,0.007537,7.140364,[36 64] ; [ 33 125],[26.74418605 73.25581395] ; [ 42.25581395 115.74418605],0
n5,1,0.008156,6.998899,[80 28] ; [97 69],[69.76642336 38.23357664] ; [107.23357664  58.76642336],0
d1,1,0.012928,6.178871,[81 27] ; [101  66],[71.47636364 36.52363636] ; [110.52363636  56.47636364],0
n6,1,0.01509,5.905923,[91 16] ; [121  46],[82.78832117 24.21167883] ; [129.21167883  37.78832117],0
p3,1,0.015589,5.848633,[40 68] ; [ 39 127],[31.13868613 76.86131387] ; [ 47.86131387 118.13868613],0
p9,1,0.019269,5.476931,[88 18] ; [117  49],[79.88970588 26.11029412] ; [125.11029412  40.88970588],0
a6,1,0.051012,3.80789,[64 44] ; [118  49],[71.47636364 36.52363636] ; [110.52363636  56.47636364],0
v4,1,0.058226,3.587209,[101   7] ; [144  23],[96.21818182 11.78181818] ; [148.78181818  18.21818182],0
a4,1,0.083494,2.995538,[61 47] ; [76 90],[54. 54.] ; [83. 83.],0
v3,1,0.092373,2.83253,[38 63] ; [ 44 115],[31.85384615 69.14615385] ; [ 50.14615385 108.85384615],0
v1,1,0.105982,2.613142,[49 52] ; [ 63 101],[42.68679245 58.31320755] ; [69.31320755 94.68679245],0
u3,1,0.124641,2.358015,[15  5] ; [38 30],[12.04545455  7.95454545] ; [40.95454545 27.04545455],0
p8,1,0.130169,2.290494,[31 76] ; [ 35 132],[25.77372263 81.22627737] ; [ 40.22627737 126.77372263],0
r1,1,0.150168,2.070539,[84 24] ; [116  50],[78.83211679 29.16788321] ; [121.16788321  44.83211679],0
u4,1,0.17217,1.863945,[  5 103] ; [  3 164],[  3.14181818 104.85818182] ; [  4.85818182 162.14181818],0
s1,1,0.172941,1.857259,[  6 101] ; [  4 161],[  3.93382353 103.06617647] ; [  6.06617647 158.93382353],0
a5,1,0.180759,1.791373,[83 25] ; [116  51],[78.15272727 29.84727273] ; [120.84727273  46.15272727],0
p12,1,0.208479,1.581959,[10 97] ; [  9 158],[ 7.41970803 99.58029197] ; [ 11.58029197 155.41970803],0
p11,1,0.220615,1.500369,[68 40] ; [117  50],[72.65454545 35.34545455] ; [112.34545455  54.65454545],0
