Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,118.247609,[249  84] ; [ 3 64],[209.79 123.21] ; [42.21 24.79],1
d3,1,0.0,70.880115,[274  59] ; [22 45],[246.42  86.58] ; [49.58 17.42],1
d5,1,0.0,66.704328,[300  33] ; [33 34],[277.2225  55.7775] ; [55.7775 11.2225],1
p9,1,3e-06,21.785658,[308  25] ; [49 18],[297.2025  35.7975] ; [59.7975  7.2025],1
r4,1,8e-06,19.958766,[314  19] ; [52 15],[304.695  28.305] ; [61.305  5.695],1
d2,1,1.5e-05,18.758354,[186 147] ; [18 49],[169.83 163.17] ; [34.17 32.83],1
a3,1,1.5e-05,18.702884,[262  70] ; [36 31],[247.95989975  84.04010025] ; [50.04010025 16.95989975],1
u1,1,1.7e-05,18.460597,[ 83 250] ; [ 1 66],[ 69.93 263.07] ; [14.07 52.93],1
p11,1,2.7e-05,17.622553,[295  38] ; [46 21],[283.8825  49.1175] ; [57.1175  9.8825],1
r1,1,4.1e-05,16.821219,[285  46] ; [43 23],[273.47103275  57.52896725] ; [54.52896725 11.47103275],1
a5,1,0.000118,14.822816,[274  59] ; [41 26],[262.2375  70.7625] ; [52.7625 14.2375],1
a2,1,0.000228,13.587678,[103 230] ; [ 6 61],[ 90.7425 242.2575] ; [18.2575 48.7425],1
s6,1,0.000323,12.933343,[248  76] ; [35 29],[236.31958763  87.68041237] ; [46.68041237 17.31958763],1
s2,1,0.001157,10.558202,[194 135] ; [25 42],[181.9469697 147.0530303] ; [37.0530303 29.9469697],0
a4,1,0.001407,10.196313,[172 160] ; [20 46],[160.16080402 171.83919598] ; [31.83919598 34.16080402],0
p10,1,0.001495,10.084573,[302  31] ; [50 15],[294.51256281  38.48743719] ; [57.48743719  7.51256281],0
u3,1,0.00358,8.485273,[48 21] ; [12 19],[41.4 27.6] ; [18.6 12.4],0
v4,1,0.005575,7.682756,[320  10] ; [59  7],[315.83333333  14.16666667] ; [63.16666667  2.83333333],0
r3,1,0.006253,7.475787,[320  10] ; [60  7],[315.86901763  14.13098237] ; [64.13098237  2.86901763],0
n4,1,0.013145,6.14943,[276  57] ; [46 20],[268.73684211  64.26315789] ; [53.26315789 12.73684211],0
n6,1,0.013845,6.057863,[292  37] ; [52 15],[285.7979798  43.2020202] ; [58.2020202  8.7979798],0
a6,1,0.014825,5.937123,[239  94] ; [38 29],[230.6025 102.3975] ; [46.3975 20.6025],0
p1,1,0.016876,5.709192,[ 31 300] ; [13 54],[ 36.59296482 294.40703518] ; [ 7.40703518 59.59296482],0
v1,1,0.017115,5.684586,[206 119] ; [32 35],[197.32142857 127.67857143] ; [40.67857143 26.32142857],0
s5,1,0.018181,5.578652,[140 182] ; [18 47],[131.4625323 190.5374677] ; [26.5374677 38.4625323],0
p8,1,0.021185,5.311504,[256  76] ; [42 24],[248.58291457  83.41708543] ; [49.41708543 16.58291457],0
p2,1,0.024744,5.041718,[312  19] ; [58  9],[307.71356784  23.28643216] ; [62.28643216  4.71356784],0
n1,1,0.033059,4.542721,[14 33] ; [11  8],[17.8030303 29.1969697] ; [ 7.1969697 11.8030303],0
r2,1,0.034213,4.484039,[312  17] ; [58  8],[308.17721519  20.82278481] ; [61.82278481  4.17721519],0
v2,1,0.052409,3.762658,[197 124] ; [32 34],[189.94573643 131.05426357] ; [39.05426357 26.94573643],0
a7,1,0.052753,3.75174,[251  81] ; [43 24],[244.63157895  87.36842105] ; [49.36842105 17.63157895],0
u2,1,0.059299,3.55687,[45 24] ; [14 17],[40.71 28.29] ; [18.29 12.71],0
a1,1,0.060116,3.534194,[ 26 307] ; [ 1 66],[ 22.4775 310.5225] ; [ 4.5225 62.4775],0
b2,1,0.075407,3.161221,[ 89 129] ; [12 33],[ 83.71863118 134.28136882] ; [17.28136882 27.71863118],0
b3,1,0.075407,3.161221,[ 89 129] ; [12 33],[ 83.71863118 134.28136882] ; [17.28136882 27.71863118],0
s8,1,0.08098,3.045117,[177 154] ; [28 39],[170.48994975 160.51005025] ; [34.51005025 32.48994975],0
b1,1,0.083533,2.994779,[131 202] ; [34 33],[137.3625 195.6375] ; [27.6375 39.3625],0
p3,1,0.137751,2.202902,[239  94] ; [42 25],[233.9325  99.0675] ; [47.0675 19.9325],0
b5,1,0.174648,1.842591,[194 139] ; [33 34],[188.9775 144.0225] ; [38.0225 28.9775],0
b4,1,0.174648,1.842591,[194 139] ; [33 34],[188.9775 144.0225] ; [38.0225 28.9775],0
s7,1,0.211723,1.559608,[189 129] ; [31 30],[184.59102902 133.40897098] ; [35.40897098 25.59102902],0
p6,1,0.227734,1.454958,[195 137] ; [34 33],[190.54636591 141.45363409] ; [38.45363409 28.54636591],0
n3,1,0.24797,1.334707,[33 13] ; [17  3],[34.84848485 11.15151515] ; [15.15151515  4.84848485],0
s3,1,0.303068,1.060645,[200 126] ; [36 30],[196.26530612 129.73469388] ; [39.73469388 26.26530612],0
s1,1,0.324095,0.97235,[  8 323] ; [ 3 62],[  9.19444444 321.80555556] ; [ 1.80555556 63.19444444],0
v3,1,0.344898,0.89214,[143 174] ; [26 41],[139.51302083 177.48697917] ; [29.48697917 37.51302083],0
a8,1,0.383843,0.758358,[ 45 252] ; [ 7 57],[ 42.78116343 254.21883657] ; [ 9.21883657 54.78116343],0
n5,1,0.411139,0.675505,[271  61] ; [51 15],[268.60301508  63.39698492] ; [53.39698492 12.60301508],0
p12,1,0.533069,0.388539,[ 33 300] ; [ 5 62],[ 31.635 301.365] ; [ 6.365 60.635],0
u4,1,0.56061,0.338648,[  9 323] ; [ 1 66],[  8.32080201 323.67919799] ; [ 1.67919799 65.32080201],0
p5,1,0.784779,0.074582,[ 65 266] ; [12 54],[ 64.19899244 266.80100756] ; [12.80100756 53.19899244],0
s4,1,0.846468,0.037491,[ 63 265] ; [12 54],[ 62.43654822 265.56345178] ; [12.56345178 53.43654822],0
n2,1,0.888509,0.019653,[36 11] ; [15  5],[35.7761194 11.2238806] ; [15.2238806  4.7761194],0
