Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,3e-06,21.706493,[23 42] ; [52 17],[36.38059701 28.61940299] ; [38.61940299 30.38059701],1
s2,1,5e-06,20.802205,[15 51] ; [43 27],[28.14705882 37.85294118] ; [29.85294118 40.14705882],1
s8,1,7e-06,20.229576,[ 8 59] ; [33 37],[20.05109489 46.94890511] ; [20.94890511 49.05109489],1
s7,1,0.000176,14.068516,[10 49] ; [33 35],[19.97637795 39.02362205] ; [23.02362205 44.97637795],1
s5,1,0.000809,11.219763,[ 7 57] ; [24 43],[15.14503817 48.85496183] ; [15.85496183 51.14503817],1
p7,1,0.006239,7.479939,[23 41] ; [39 26],[30.75968992 33.24031008] ; [31.24031008 33.75968992],0
p4,1,0.006603,7.378004,[19 45] ; [37 33],[26.74626866 37.25373134] ; [29.25373134 40.74626866],0
r3,1,0.009386,6.747942,[53 14] ; [65  4],[58.13235294  8.86764706] ; [59.86764706  9.13235294],0
n2,1,0.013347,6.122542,[9 9] ; [22  4],[12.68181818  5.31818182] ; [18.31818182  7.68181818],0
d1,1,0.013502,6.102145,[32 35] ; [48 22],[39.12408759 27.87591241] ; [40.87591241 29.12408759],0
v1,1,0.013998,6.038387,[22 44] ; [37 31],[29.05970149 36.94029851] ; [29.94029851 38.05970149],0
v4,1,0.014699,5.95218,[51 16] ; [64  6],[56.24087591 10.75912409] ; [58.75912409 11.24087591],0
v2,1,0.022909,5.175389,[25 41] ; [37 27],[31.47692308 34.52307692] ; [30.52307692 33.47692308],0
p2,1,0.026783,4.904738,[38 26] ; [54 16],[43.94029851 20.05970149] ; [48.05970149 21.94029851],0
p9,1,0.028421,4.802372,[38 28] ; [52 17],[44. 22.] ; [46. 23.],0
p6,1,0.037115,4.345143,[ 9 53] ; [20 47],[13.9379845 48.0620155] ; [15.0620155 51.9379845],0
p10,1,0.040755,4.186179,[33 32] ; [47 22],[38.80597015 26.19402985] ; [41.19402985 27.80597015],0
p11,1,0.075701,3.154855,[33 34] ; [45 25],[38.1459854 28.8540146] ; [39.8540146 30.1459854],0
r4,1,0.08795,2.9115,[45 22] ; [56 14],[49.39416058 17.60583942] ; [51.60583942 18.39416058],0
s4,1,0.09289,2.823566,[ 8 59] ; [16 54],[11.73722628 55.26277372] ; [12.26277372 57.73722628],0
p8,1,0.102203,2.670821,[18 47] ; [28 40],[22.48120301 42.51879699] ; [23.51879699 44.48120301],0
